Time	Temperature	Field	Vg1	Va1	Rxy1 Ch1	Rxy1 Ch2	Rxx1 Ch1	Rxx1 Ch2	Vg2	Rxy2 Ch1	Rxy2 Ch2	Rxx2 Ch1	Rxx2 Ch2	Field(analog)	Angle	
1.999855E-3	1.981680E+0	1.400010E+1	0	0	0.000214883	-7.52347	0.0011921	-1.9922	0					1.042423E+1	0.000000E+0	
1.020055E-1	1.981240E+0	1.400010E+1	0	0	0.000207768	-7.52347	0.00118578	-1.9922	0					1.042423E+1	0.000000E+0	
2.020116E-1	1.981240E+0	1.400010E+1	0	0	0.000207753	-7.52347	0.00118578	-1.9922	0					1.042164E+1	0.000000E+0	
3.020172E-1	1.981240E+0	1.400010E+1	0	0	0.000207738	-7.52347	0.00118578	-1.9922	0					1.042164E+1	0.000000E+0	
4.020228E-1	1.981240E+0	1.400010E+1	0	0	0.000207723	-7.52347	0.00118578	-1.9922	0					1.042164E+1	0.000000E+0	
5.020285E-1	1.981240E+0	1.400010E+1	0	0	0.000207708	-7.52347	0.00118578	-1.9922	0					1.042164E+1	0.000000E+0	
6.020341E-1	1.981240E+0	1.400010E+1	0	0	0.000207686	-7.51566	0.00118578	-1.9922	0					1.042164E+1	0.000000E+0	
7.020402E-1	1.981240E+0	1.400010E+1	0	0	0.000207671	-7.52347	0.00118578	-1.9922	0					1.042164E+1	0.000000E+0	
8.020458E-1	1.981240E+0	1.400010E+1	0	0	0.000207671	-7.52347	0.00118578	-1.9922	0					1.042164E+1	0.000000E+0	
9.020514E-1	1.981540E+0	1.400010E+1	0	0	0.000207664	-7.52347	0.00118578	-1.9922	0					1.042164E+1	0.000000E+0	
1.002057E+0	1.981540E+0	1.400010E+1	0	0	0.000207656	-7.52347	0.00118578	-1.9922	0					1.042053E+1	0.000000E+0	
1.102063E+0	1.981540E+0	1.400010E+1	0	0	0.000207664	-7.53128	0.00118578	-1.9922	0					1.042053E+1	0.000000E+0	
1.202068E+0	1.981540E+0	1.400010E+1	0	0	0.000207664	-7.52347	0.00118578	-1.9922	0					1.042053E+1	0.000000E+0	
1.302074E+0	1.981540E+0	1.400010E+1	0	0	0.000207664	-7.52347	0.00118578	-1.9922	0					1.042053E+1	0.000000E+0	
1.402080E+0	1.981540E+0	1.400010E+1	0	0	0.000207664	-7.52347	0.00118578	-1.9922	0					1.042053E+1	0.000000E+0	
1.502086E+0	1.981540E+0	1.400010E+1	0	0	0.000207664	-7.52347	0.00118578	-1.9922	0					1.042053E+1	0.000000E+0	
