temperature	field	S1Rx-Ch1	S1Rx-Ch2	S1Ry-Ch1	S1Ry-Ch2	S2Ry-Ch1	S2Ry-Ch2	S2Rx-Ch1	S2Rx-Ch2	Time	Sweep var
+3.33744858E+00	+1.00496399E+00	0.00191594	0.523441	-0.000131027	179.79	-5.16701e-006	179.399	0.00395063	0.00781256	11.625	0
+3.33744943E+00	+1.00496555E+00	0.00191546	0.515629	-0.000129455	-179.204	-5.12603e-006	179.47	0.0039511	0.0156251	11.937	0
+3.33745011E+00	+1.00496755E+00	0.00191594	0.515629	-0.000128576	179.868	-5.1074e-006	179.688	0.00395063	0.0156251	12.266	0
+3.33744835E+00	+1.00496534E+00	0.00191594	0.515629	-0.000129991	-179.36	-5.12603e-006	179.954	0.00395015	0.0156251	12.562	0
+3.33744676E+00	+1.00496318E+00	0.0019157	0.515629	-0.000127011	-179.735	-5.14838e-006	179.923	0.0039492	0.0234376	12.891	0
+3.33745079E+00	+1.00496425E+00	0.00191546	0.515629	-0.000131459	-178.806	-5.18191e-006	179.806	0.0039492	0.0156251	13.203	0
+3.33745381E+00	+1.00496498E+00	0.00191594	0.515629	-0.000129522	-179.884	-5.21916e-006	179.767	0.0039492	0.0156251	13.516	0
+3.33744898E+00	+1.00496582E+00	0.00191594	0.515629	-0.000130908	179.813	-5.24896e-006	179.587	0.00394872	0.00781256	13.828	0
+3.33747188E+00	+1.00503137E+00	0.0019157	0.515629	-0.000129984	-178.931	-5.28622e-006	179.298	0.00394872	0.00781256	14.141	0
+3.33754371E+00	+1.00514207E+00	0.00191642	0.539066	-0.000128509	-179.806	-5.23406e-006	179.993	0.0039492	0.00781256	14.437	0
+3.33754689E+00	+1.00514125E+00	0.00191546	0.484377	-0.000130118	-179.126	-4.64547e-006	-170.985	0.00395158	0.0156251	14.75	0
+3.33754888E+00	+1.00515715E+00	0.00191546	0.515629	-0.000129269	-179.524	-4.20961e-006	-162.829	0.00395682	0.0156251	15.062	0
+3.33763400E+00	+1.00531060E+00	0.00191594	0.515629	-0.000127801	-179.368	-4.18353e-006	-162.946	0.0039635	0.0156251	15.375	0
+3.33763270E+00	+1.00531133E+00	0.00191546	0.507816	-0.000129209	-179.337	-4.40332e-006	-168.032	0.00396875	0.0156251	15.687	0
+3.33763588E+00	+1.00530999E+00	0.00191594	0.515629	-0.000130595	-178.813	-4.66037e-006	-172.821	0.00397161	0.0156251	16	0
+3.33763616E+00	+1.00530908E+00	0.00191594	0.515629	-0.000129388	-179.728	-4.86898e-006	-176.079	0.00397208	0.00781256	16.328	0
+3.33763656E+00	+1.00531281E+00	0.00191546	0.515629	-0.000129015	-179.72	-5.02917e-006	-177.907	0.00397018	0.00781256	16.625	0
+3.33763236E+00	+1.00530912E+00	0.00191546	0.507816	-0.000127346	-179.563	-5.14093e-006	-179.103	0.00396684	0.00781256	16.937	0
+3.33763129E+00	+1.00531426E+00	0.00191594	0.507816	-0.000127518	-179.954	-5.22661e-006	-179.821	0.00396302	0.0156251	17.25	0
+3.33762737E+00	+1.00530994E+00	0.00191546	0.515629	-0.000130438	-179.688	-5.32347e-006	179.884	0.00396064	0.0156251	17.578	0
+3.33763271E+00	+1.00531125E+00	0.0019157	0.515629	-0.000129976	-179.712	-5.41288e-006	179.603	0.00395921	0.0156251	17.891	0
+3.33763203E+00	+1.00531484E+00	0.00191594	0.507816	-0.000130714	-179.899	-5.51346e-006	178.642	0.00395921	0.00781256	18.203	0
+3.33763458E+00	+1.00531205E+00	0.00191594	0.515629	-0.000128598	-179.048	-5.55816e-006	177.962	0.00395873	0.00781256	18.5	0
+3.33762134E+00	+1.00529226E+00	0.00191594	0.523441	-0.000129134	179.165	-5.53209e-006	177.853	0.00395826	0.00781256	18.828	0
+3.33756389E+00	+1.00518106E+00	0.00191546	0.515629	-0.000129678	179.97	-5.37562e-006	177.438	0.00395826	0.00781256	19.141	0
+3.33761748E+00	+1.00528270E+00	0.00191594	0.507816	-0.000131578	-178.759	-5.24524e-006	177.228	0.00395778	0.00781256	19.437	0
+3.33763907E+00	+1.00531884E+00	0.00191594	0.523441	-0.00012906	-179.72	-5.22661e-006	177.618	0.00395682	0.0156251	19.766	0
+3.33763646E+00	+1.00595904E+00	0.0019157	0.523441	-0.000128546	-179.642	-5.25269e-006	178.462	0.00395635	0.0156251	20.078	0
+3.33763697E+00	+1.00530607E+00	0.00191594	0.515629	-0.000129902	-179.853	-5.28994e-006	179.126	0.00395587	0.00781256	20.375	0
+3.33763828E+00	+1.00531007E+00	0.0019157	0.515629	-0.000128851	-179.501	-5.3421e-006	179.532	0.00395587	0.00781256	20.687	0
+3.33763708E+00	+1.00531018E+00	0.00191594	0.515629	-0.000132316	179.47	-5.39797e-006	179.603	0.00395682	0.00781256	21.016	0
+3.33763402E+00	+1.00530806E+00	0.00191594	0.523441	-0.00012935	-179.368	-5.41288e-006	179.563	0.0039573	0.00781256	21.312	0
+3.33763140E+00	+1.00530642E+00	0.00191594	0.515629	-0.000128419	179.36	-5.39052e-006	179.532	0.00395826	0.00781256	21.641	0
+3.33763504E+00	+1.00530740E+00	0.00191546	0.515629	-0.000130446	-179.798	-5.38307e-006	179.603	0.00395826	0.00781256	21.953	0
+3.33763555E+00	+1.00530815E+00	0.00191594	0.515629	-0.000129626	179.79	-5.36817e-006	179.743	0.00395826	0.00781256	22.25	0
+3.33763606E+00	+1.00530697E+00	0.0019157	0.515629	-0.000129522	-179.657	-5.35327e-006	179.603	0.00395873	0.00781256	22.562	0
+3.33763527E+00	+1.00530909E+00	0.00191594	0.515629	-0.000127756	-179.696	-5.35327e-006	179.353	0.00395921	0.00781256	22.891	0
+3.33763356E+00	+1.00530734E+00	0.00191594	0.515629	-0.000129507	-178.993	-5.33837e-006	179.204	0.00395921	0.00781256	23.187	0
+3.33763583E+00	+1.00530854E+00	0.0019157	0.515629	-0.000128933	-179.72	-5.27877e-006	179.118	0.00395921	0.00781256	23.516	0
+3.33763419E+00	+1.00530915E+00	0.0019157	0.515629	-0.000130632	-179.899	-5.22661e-006	179.118	0.00395921	0.00781256	23.812	0
+3.33763169E+00	+1.00530806E+00	0.00191594	0.515629	-0.000128285	179.532	-5.19681e-006	179.251	0.00395873	0.00781256	24.141	0
+3.33763196E+00	+1.00531087E+00	0.0019157	0.515629	-0.000129112	179.603	-5.19308e-006	179.438	0.00395826	0.00781256	24.437	0
+3.33763378E+00	+1.00530968E+00	0.0019157	0.523441	-0.000129865	-179.712	-5.19308e-006	179.556	0.00395826	0.00781256	24.766	0
+3.33763542E+00	+1.00530494E+00	0.0019157	0.523441	-0.000128389	-178.009	-5.19681e-006	179.767	0.00395826	0.00781256	25.062	0
+3.33763593E+00	+1.00530952E+00	0.00191594	0.515629	-0.000130073	-179.235	-5.21916e-006	179.954	0.0039573	0.00781256	25.391	0
+3.33763338E+00	+1.00530852E+00	0.00191594	0.531254	-0.000130096	179.782	-5.25269e-006	179.884	0.00395635	0.00781256	25.687	0
+3.33763451E+00	+1.00531256E+00	0.00191546	0.523441	-0.000130103	-179.017	-5.30112e-006	179.524	0.00395539	0.0156251	26	0
+3.33763514E+00	+1.00531062E+00	0.0019157	0.523441	-0.000131973	178.728	-5.34582e-006	179.384	0.00395492	0.0156251	26.312	0
+3.33763656E+00	+1.00531030E+00	0.0019157	0.515629	-0.000129812	179.587	-5.36817e-006	179.603	0.00395396	0.0156251	26.641	0
+3.33763110E+00	+1.00531047E+00	0.00191594	0.515629	-0.000127816	-179.743	-5.357e-006	179.774	0.00395349	0.0156251	26.937	0
+3.33763065E+00	+1.00530865E+00	0.0019157	0.523441	-0.000130446	-179.095	-5.30857e-006	179.813	0.00395253	0.0156251	27.25	0
+3.33763321E+00	+1.00530817E+00	0.0019157	0.507816	-0.000128322	179.524	-5.25269e-006	179.923	0.00395206	0.0156251	27.578	0
+3.33763389E+00	+1.00530783E+00	0.0019157	0.515629	-0.000128091	-179.696	-5.19681e-006	179.884	0.00395206	0.0234376	27.875	0
+3.33763486E+00	+1.00530771E+00	0.0019157	0.523441	-0.00013134	-179.126	-5.14838e-006	179.696	0.00395206	0.0234376	28.203	0
+3.33763599E+00	+1.00531155E+00	0.0019157	0.515629	-0.000131638	179.829	-5.1223e-006	179.431	0.00395158	0.0156251	28.5	0
+3.33763809E+00	+1.00531016E+00	0.00191594	0.515629	-0.00012786	179.485	-5.11113e-006	179.173	0.00395063	0.0156251	28.828	0
+3.33763821E+00	+1.00531262E+00	0.00191594	0.515629	-0.000128665	-179.071	-5.10368e-006	179.095	0.00395015	0.00781256	29.141	0
+3.33763730E+00	+1.00531068E+00	0.00191594	0.515629	-0.000127696	-179.563	-5.0776e-006	179.087	0.00395063	0.00781256	29.437	0
+3.33763775E+00	+1.00530914E+00	0.0019157	0.515629	-0.00012795	-178.556	-5.03662e-006	179.04	0.00395253	0.00781256	29.75	0
+3.33763855E+00	+1.00531108E+00	0.00191546	0.515629	-0.000128486	-179.642	-5.0329e-006	178.962	0.00395492	0.00781256	30.062	0
+3.33763417E+00	+1.00531235E+00	0.00191594	0.515629	-0.00012871	-178.095	-5.06642e-006	178.938	0.00395587	0.00781256	30.375	0
+3.33763736E+00	+1.00531192E+00	0.0019157	0.515629	-0.000130818	179.196	-5.11113e-006	178.837	0.00395587	0.00781256	30.687	0
+3.33764128E+00	+1.00531438E+00	0.00191546	0.515629	-0.000129753	-179.556	-5.14838e-006	178.884	0.00395492	0.00781256	31.016	0
+3.33764156E+00	+1.00530934E+00	0.0019157	0.515629	-0.000126758	-179.009	-5.16328e-006	178.954	0.00395396	0.00781256	31.312	0
+3.33764082E+00	+1.00530617E+00	0.0019157	0.523441	-0.000128672	-179.259	-5.17818e-006	179.063	0.00395253	0.00781256	31.641	0
+3.33764410E+00	+1.00530895E+00	0.00191594	0.523441	-0.000128889	-178.853	-5.18563e-006	179.063	0.0039511	0.0156251	31.937	0
+3.33764419E+00	+1.00530967E+00	0.0019157	0.515629	-0.000131511	-179.228	-5.18191e-006	179.103	0.00394967	0.0156251	32.266	0
+3.33764027E+00	+1.00530650E+00	0.0019157	0.515629	-0.000127585	179.79	-5.15956e-006	179.29	0.00394824	0.0156251	32.562	0
+3.33763919E+00	+1.00530721E+00	0.0019157	0.515629	-0.000131198	-179.696	-5.13348e-006	179.431	0.00394729	0.0156251	32.891	0
+3.33764282E+00	+1.00530885E+00	0.0019157	0.515629	-0.000130632	-179.735	-5.1074e-006	179.54	0.00394633	0.0156251	33.203	0
+3.33763527E+00	+1.00530805E+00	0.00191546	0.515629	-0.000128129	179.618	-5.08505e-006	179.767	0.00394633	0.0156251	33.5	0
+3.33763618E+00	+1.00530916E+00	0.00191594	0.515629	-0.000131004	-179.931	-5.07015e-006	179.806	0.00394681	0.0156251	33.812	0
+3.33763674E+00	+1.00530850E+00	0.00191594	0.523441	-0.000129477	179.938	-5.05525e-006	179.532	0.00394824	0.0156251	34.125	0
+3.33763140E+00	+1.00530627E+00	0.0019157	0.515629	-0.000129127	-179.595	-5.0478e-006	179.353	0.0039492	0.0156251	34.453	0
+3.33763146E+00	+1.00530449E+00	0.00191546	0.515629	-0.000129537	-179.368	-5.06642e-006	179.313	0.00395063	0.0156251	34.75	0
+3.33763572E+00	+9.99444756E-01	0.00191594	0.515629	-0.000128382	179.345	-5.09995e-006	179.353	0.00395158	0.0156251	35.078	0
+3.33763799E+00	+9.99852925E-01	0.0019157	0.515629	-0.000131489	-179.329	-5.13348e-006	179.587	0.00395158	0.0156251	35.375	0
+3.33763879E+00	+1.00044148E+00	0.00191546	0.523441	-0.000129105	-179.821	-5.15211e-006	179.735	0.00395158	0.00781256	35.687	0
+3.33764112E+00	+9.97006640E-01	0.0019157	0.515629	-0.000128382	-178.845	-5.16328e-006	179.767	0.00395158	0.0156251	36	0
+3.33763720E+00	+9.95534652E-01	0.0019157	0.523441	-0.000126929	-179.54	-5.17818e-006	179.696	0.00395158	0.0156251	36.312	0
+3.33763680E+00	+9.94652217E-01	0.00191546	0.515629	-0.000129209	-178.774	-5.17818e-006	179.399	0.00395158	0.0156251	36.641	0
+3.33763816E+00	+9.90651909E-01	0.00191546	0.515629	-0.00013014	-179.868	-5.18191e-006	179.181	0.0039511	0.0156251	36.937	0
+3.33763527E+00	+9.90648995E-01	0.00191594	0.515629	-0.000127354	-179.931	-5.17818e-006	179.103	0.0039511	0.0156251	37.266	0
+3.33763532E+00	+9.89170372E-01	0.00191594	0.515629	-0.0001283	179.884	-5.14838e-006	179.063	0.00395158	0.0156251	37.562	0
+3.33763100E+00	+9.85723264E-01	0.00191546	0.515629	-0.00012985	-179.212	-5.10368e-006	179.056	0.00395206	0.00781256	37.891	0
+3.33762970E+00	+9.85726047E-01	0.00191546	0.515629	-0.000128851	-179.774	-5.08505e-006	179.048	0.00395301	0.0156251	38.187	0
+3.33763566E+00	+9.81823245E-01	0.0019157	0.515629	-0.000129619	-178.509	-5.09623e-006	178.978	0.00395349	0.0156251	38.516	0
+3.33763850E+00	+9.80844711E-01	0.00191594	0.515629	-0.000129418	179.743	-5.11113e-006	178.868	0.00395349	0.0156251	38.828	0
+3.33763708E+00	+9.80844841E-01	0.00191594	0.515629	-0.000129127	-179.696	-5.09995e-006	178.907	0.00395396	0.0156251	39.125	0
+3.33763833E+00	+9.76426826E-01	0.0019157	0.515629	-0.000128948	179.563	-5.06642e-006	178.97	0.00395396	0.0156251	39.437	0
+3.33763725E+00	+9.75943148E-01	0.00191594	0.515629	-0.000127614	-179.204	-5.0329e-006	179.079	0.00395349	0.0156251	39.75	0
+3.33763782E+00	+9.72974848E-01	0.00191594	0.515629	-0.000128859	-179.54	-5.00682e-006	179.188	0.00395444	0.0156251	40.062	0
+3.33763936E+00	+9.71057936E-01	0.0019157	0.507816	-0.000128658	179.923	-4.98074e-006	179.298	0.00395539	0.0156251	40.391	0
+3.33764209E+00	+9.70566543E-01	0.0019157	0.507816	-0.000126683	-179.313	-4.96957e-006	179.376	0.00395587	0.0156251	40.703	0
+3.33763879E+00	+9.66136290E-01	0.00191594	0.515629	-0.000126586	-179.563	-4.96584e-006	179.376	0.00395539	0.0156251	41.016	0
+3.33764095E+00	+9.66137450E-01	0.00191594	0.523441	-0.00012897	179.868	-4.95467e-006	179.259	0.00395492	0.0156251	41.312	0
+3.33763794E+00	+9.65191634E-01	0.0019157	0.523441	-0.00013014	-179.126	-4.92859e-006	179.22	0.00395444	0.0156251	41.625	0
+3.33764079E+00	+9.61270704E-01	0.00191594	0.515629	-0.000129105	179.595	-4.92114e-006	179.095	0.00395444	0.0156251	41.953	0
+3.33764079E+00	+9.61265544E-01	0.0019157	0.515629	-0.00012713	-178.767	-4.93976e-006	179.181	0.00395492	0.00781256	42.25	0
+3.33763693E+00	+9.57478714E-01	0.00191546	0.523441	-0.000127242	-179.438	-4.93604e-006	179.454	0.00395587	0.00781256	42.578	0
+3.33763937E+00	+9.56353564E-01	0.00191546	0.515629	-0.0001276	-179.571	-4.92114e-006	179.642	0.00395587	0.00781256	42.891	0
+3.33763386E+00	+9.56355514E-01	0.0019157	0.507816	-0.000126206	179.462	-4.91741e-006	179.642	0.00395587	0.00781256	43.187	0
+3.33763511E+00	+9.52172315E-01	0.00191594	0.523441	-0.000129254	-179.399	-4.93604e-006	179.407	0.00395587	0.0156251	43.797	0
+3.33763581E+00	+9.49951944E-01	0.00191594	0.515629	-0.000129283	-179.821	-4.90996e-006	179.134	0.00395682	0.0156251	44.141	0
+3.33763078E+00	+9.46534571E-01	0.0019157	0.515629	-0.000129388	179.548	-4.90996e-006	179.017	0.00395539	0.00781256	44.672	0
+3.33763913E+00	+9.41816991E-01	0.0019157	0.523441	-0.000109222	-179.978	-4.88016e-006	178.813	0.00395396	0.00781256	45.078	0
+3.33764277E+00	+9.41820682E-01	0.00191546	0.507816	-0.000109222	-178.532	-4.84291e-006	178.61	0.00395349	0.00781256	45.391	0
+3.33764157E+00	+9.41816991E-01	0.00191594	0.515629	-0.000109222	-179.485	-4.78703e-006	178.634	0.00395349	0.00781256	45.687	0
+3.33764135E+00	+9.36922310E-01	0.00191546	0.515629	-0.000109222	178.532	-4.69017e-006	179.017	0.00395396	0.0156251	46.016	0
+3.33763833E+00	+9.36921242E-01	0.00191594	0.523441	-0.000109222	179.47	-4.59331e-006	179.407	0.00395396	0.0156251	46.312	0
+3.33764010E+00	+9.33624577E-01	0.00191546	0.515629	-0.000109222	-179.509	-4.54488e-006	179.696	0.00395396	0.0156251	46.625	0
+3.33764299E+00	+9.32044246E-01	0.00191594	0.523441	-0.000109222	179.915	-4.51136e-006	179.782	0.00395396	0.0156251	46.953	0
+3.33764396E+00	+9.32044802E-01	0.00191594	0.515629	-0.000109222	-179.563	-4.46665e-006	179.735	0.00395492	0.00781256	47.25	0
+3.33763981E+00	+9.27805980E-01	0.0019157	0.515629	-0.000127026	-179.626	-4.44058e-006	179.556	0.00395539	0.0156251	47.703	0
+3.33763714E+00	+9.27136665E-01	0.0019157	0.515629	-0.000127115	-179.993	-4.44803e-006	179.517	0.00395539	0.0156251	47.891	0
+3.33763822E+00	+9.25784698E-01	0.0019157	0.515629	-0.000129641	-179.556	-4.48155e-006	179.524	0.00395492	0.0156251	48.203	0
+3.33764277E+00	+9.22266444E-01	0.00191594	0.523441	-0.000128948	-179.931	-4.51508e-006	179.478	0.00395349	0.0156251	48.5	0
+3.33764419E+00	+9.22265907E-01	0.0019157	0.523441	-0.000128114	179.985	-4.52626e-006	179.446	0.00395301	0.0156251	48.812	0
+3.33763674E+00	+9.20343573E-01	0.00191546	0.515629	-0.000128911	-179.313	-4.54488e-006	179.657	0.00395253	0.00781256	49.125	0
+3.33763794E+00	+9.17358248E-01	0.00191594	0.507816	-0.000128419	-179.821	-4.57841e-006	179.657	0.00395158	0.0156251	49.437	0
+3.33763367E+00	+9.17361661E-01	0.00191594	0.523441	-0.000129939	-178.892	-4.60821e-006	179.493	0.00395015	0.0156251	49.75	0
+3.33763549E+00	+9.12661064E-01	0.00191594	0.515629	-0.000127331	-179.532	-4.62684e-006	179.532	0.00394824	0.0156251	50.062	0
+3.33763737E+00	+9.12474711E-01	0.00191546	0.515629	-0.000128754	-179.337	-4.60449e-006	179.618	0.00394681	0.0156251	50.375	0
+3.33763811E+00	+9.12357979E-01	0.0019157	0.523441	-0.000126989	179.118	-4.51881e-006	179.571	0.00394586	0.0156251	50.703	0
+3.33763430E+00	+9.07561110E-01	0.00191594	0.515629	-0.000126981	-179.595	-4.45175e-006	179.431	0.00394586	0.0156251	51	0
+3.33763288E+00	+9.07559715E-01	0.0019157	0.515629	-0.000128628	-179.86	-4.43312e-006	179.556	0.00394633	0.0156251	51.328	0
+3.33763625E+00	+9.07559518E-01	0.0019157	0.515629	-0.000128114	-179.126	-4.45175e-006	179.688	0.00394681	0.0156251	51.625	0
+3.33763764E+00	+9.02677648E-01	0.00191594	0.523441	-0.00012684	179.993	-4.50391e-006	179.657	0.00394824	0.0156251	51.953	0
+3.33764065E+00	+9.02675043E-01	0.00191546	0.515629	-0.000128903	-178.86	-4.55233e-006	179.571	0.00394967	0.0156251	52.25	0
+3.33764145E+00	+8.99608753E-01	0.00191546	0.515629	-0.000129082	-179.188	-4.57096e-006	179.571	0.00395015	0.0156251	52.562	0
+3.33764020E+00	+8.97779792E-01	0.00191594	0.515629	-0.000127711	-178.54	-4.53371e-006	179.571	0.0039511	0.0156251	52.891	0
+3.33764167E+00	+8.97778743E-01	0.0019157	0.523441	-0.000127503	-179.579	-4.4741e-006	179.563	0.00395015	0.0156251	53.203	0
+3.33764565E+00	+8.94811650E-01	0.0019157	0.523441	-0.000126758	-179.884	-4.4294e-006	179.517	0.0039492	0.0156251	53.516	0
+3.33764633E+00	+8.92898329E-01	0.00191546	0.515629	-0.000125648	179.063	-4.3847e-006	179.423	0.00394824	0.0156251	53.812	0
+3.33764291E+00	+8.92897906E-01	0.00191594	0.515629	-0.000128918	-178.478	-4.35862e-006	179.251	0.0039492	0.0156251	54.125	0
+3.33764428E+00	+8.89136977E-01	0.0019157	0.515629	-0.00012716	-179.774	-4.35862e-006	179.024	0.00395015	0.0156251	54.453	0
+3.33764229E+00	+8.87982293E-01	0.0019157	0.523441	-0.000127108	-179.485	-4.35862e-006	178.938	0.00395158	0.0156251	54.75	0
+3.33764001E+00	+8.86854834E-01	0.0019157	0.515629	-0.000125767	-179.228	-4.37725e-006	178.899	0.00395349	0.0156251	55.062	0
+3.33764121E+00	+8.83109403E-01	0.00191594	0.515629	-0.000127734	-179.493	-4.3996e-006	178.688	0.00395396	0.0156251	55.391	0
+3.33763996E+00	+8.83109669E-01	0.0019157	0.515629	-0.000127279	-179.954	-4.39587e-006	178.649	0.00395444	0.00781256	55.687	0
+3.33764490E+00	+8.81431034E-01	0.00191546	0.515629	-0.000127384	-179.196	-4.39587e-006	178.946	0.00395492	0.00781256	56.016	0
+3.33764178E+00	+8.78203382E-01	0.0019157	0.515629	-0.000126936	-179.868	-4.40332e-006	179.118	0.00395444	0.00781256	56.328	0
+3.33764024E+00	+8.78200309E-01	0.00191546	0.515629	-0.000128136	-179.876	-4.3996e-006	179.079	0.00395301	0.0156251	56.641	0
+3.33763859E+00	+8.77153968E-01	0.00191594	0.523441	-0.000129544	-179.946	-4.35489e-006	179.024	0.00395253	0.0156251	56.937	0
+3.33763837E+00	+8.73315032E-01	0.00191546	0.507816	-0.000127048	179.876	-4.32137e-006	179.149	0.00395158	0.0156251	57.266	0
+3.33763694E+00	+8.73317155E-01	0.00191594	0.507816	-0.000127674	-179.735	-4.28784e-006	179.368	0.00395253	0.0156251	57.562	0
+3.33763979E+00	+8.73005794E-01	0.00191594	0.523441	-0.000127413	-178.985	-4.21333e-006	179.22	0.00395444	0.0234376	57.891	0
+3.33763257E+00	+8.68394932E-01	0.0019157	0.515629	-0.00012871	-179.415	-4.15e-006	179.298	0.00395635	0.0234376	58.187	0
+3.33763405E+00	+8.68138521E-01	0.00191546	0.515629	-0.000128754	-179.532	-4.13883e-006	179.392	0.00395682	0.0234376	58.5	0
+3.33764246E+00	+8.63477149E-01	0.00191594	0.515629	-0.000126795	-179.313	-4.16863e-006	179.298	0.00395682	0.0234376	58.828	0
+3.33764346E+00	+8.63477491E-01	0.00191546	0.507816	-0.000125618	-179.063	-4.20216e-006	179.173	0.00395587	0.0156251	59.125	0
+3.33764133E+00	+8.63476596E-01	0.0019157	0.515629	-0.000125051	-178.923	-4.20588e-006	178.72	0.00395396	0.00781256	59.453	0
+3.33764264E+00	+8.59004784E-01	0.00191546	0.515629	-0.000126624	-179.743	-4.1649e-006	178.251	0.00395253	0.00781256	59.75	0
+3.33764241E+00	+8.58573568E-01	0.0019157	0.515629	-0.00012599	-179.899	-4.13138e-006	178.188	0.00395063	0.0156251	60.062	0
+3.33763991E+00	+8.58506262E-01	0.00191594	0.515629	-0.000125707	179.688	-4.07177e-006	178.54	0.00395015	0.0156251	60.391	0
+3.33764099E+00	+8.53698093E-01	0.0019157	0.515629	-0.000127868	-179.634	-3.97119e-006	179.032	0.00395063	0.0156251	60.703	0
+3.33764059E+00	+8.53698161E-01	0.0019157	0.515629	-0.000125223	179.681	-3.93021e-006	179.751	0.00395158	0.0156251	61.016	0
+3.33764577E+00	+8.53697840E-01	0.0019157	0.515629	-0.000127704	-179.845	-3.93766e-006	-179.61	0.00395158	0.0156251	61.312	0
+3.33764327E+00	+8.48780314E-01	0.0019157	0.523441	-0.000127056	179.743	-3.93394e-006	-179.517	0.00395158	0.0156251	61.641	0
+3.33764116E+00	+8.48780814E-01	0.0019157	0.515629	-0.000127272	179.931	-3.92276e-006	-179.61	0.00395158	0.0156251	61.937	0
+3.33764366E+00	+8.48017468E-01	0.00191594	0.515629	-0.000125439	-179.017	-3.90041e-006	-179.853	0.00395158	0.0156251	62.266	0
+3.33764548E+00	+8.43917695E-01	0.0019157	0.515629	-0.000126884	-179.665	-3.87806e-006	179.743	0.00395253	0.0156251	62.578	0
+3.33764315E+00	+8.43916084E-01	0.0019157	0.515629	-0.000127987	179.892	-3.86688e-006	179.353	0.00395253	0.0156251	62.875	0
+3.33764224E+00	+8.40446193E-01	0.00191546	0.515629	-0.000128084	-179.978	-3.87061e-006	179.149	0.00395253	0.00781256	63.187	0
+3.33764088E+00	+8.39007156E-01	0.00191546	0.515629	-0.000126936	-179.876	-3.90041e-006	179.399	0.00395158	0.00781256	63.5	0
+3.33764122E+00	+8.39006380E-01	0.00191594	0.523441	-0.000126638	-179.259	-3.91158e-006	179.696	0.00394967	0.00781256	63.828	0
+3.33764611E+00	+8.34736275E-01	0.00191594	0.523441	-0.00012634	-179.688	-3.88551e-006	179.603	0.00394824	0.00781256	64.141	0
+3.33764213E+00	+8.34118874E-01	0.00191546	0.515629	-0.000126862	-179.657	-3.87433e-006	179.454	0.00394776	0.00781256	64.453	0
+3.33764065E+00	+8.34119720E-01	0.0019157	0.515629	-0.000127592	179.985	-3.89668e-006	179.454	0.00394729	0.00781256	64.766	0
+3.33764008E+00	+8.30482994E-01	0.0019157	0.515629	-0.000125916	-179.079	-3.88923e-006	179.298	0.00394729	0.00781256	65.078	0
+3.33763736E+00	+8.29199346E-01	0.00191594	0.515629	-0.000128255	179.571	-3.84825e-006	179.095	0.00394824	0.00781256	65.375	0
