temperature	field	S1Rx-Ch1	S1Rx-Ch2	S1Ry-Ch1	S1Ry-Ch2	S2Ry-Ch1	S2Ry-Ch2	S2Rx-Ch1	S2Rx-Ch2	Time	Sweep var
+6.89255410E-02	-9.92636378E-01	0.00175763	0.515629	-9.09125e-005	-179.813	-4.10344e-006	179.665	0.00247885	-0.0390627	1288.08	0
+6.89219062E-02	-9.92638877E-01	0.00175834	0.515629	-9.08975e-005	-179.806	-4.05687e-006	179.782	0.00247909	0.0234376	1288.41	0
+6.89256292E-02	-9.92635884E-01	0.00175858	0.515629	-9.08826e-005	-179.798	-4.0606e-006	179.892	0.00247909	0.0546877	1288.72	0
+6.89252274E-02	-9.92638742E-01	0.00175834	0.515629	-9.08826e-005	-179.79	-4.08667e-006	-179.86	0.00247861	0.0234376	1289.03	0
+6.89240784E-02	-9.92636730E-01	0.00175811	0.515629	-9.08752e-005	-179.774	-4.08667e-006	-179.532	0.00247885	0.0468752	1289.34	0
+6.89225654E-02	-9.92635458E-01	0.00175882	0.515629	-9.08603e-005	-179.767	-4.08108e-006	-179.407	0.00247885	0.085938	1289.66	0
+6.89247486E-02	-9.92636136E-01	0.00175858	0.515629	-9.08528e-005	-179.751	-4.11461e-006	-179.204	0.00247861	0.0156251	1289.95	0
+6.89257434E-02	-9.92635035E-01	0.00175763	0.523441	-9.08677e-005	-179.759	-4.18539e-006	-178.837	0.00247909	-0.085938	1290.27	0
+6.89265214E-02	-9.92635702E-01	0.00175834	0.515629	-9.0905e-005	-179.774	-4.24127e-006	-178.923	0.00247861	0.00781256	1290.59	0
+6.89260958E-02	-9.92635936E-01	0.00175739	0.523441	-9.09423e-005	-179.774	-4.23382e-006	-179.298	0.00247861	0.210938	1290.89	0
+6.89272005E-02	-9.92636603E-01	0.00175858	0.523441	-9.09572e-005	-179.782	-4.19843e-006	-179.29	0.00247909	0.070313	1291.2	0
+6.89258765E-02	-9.92634418E-01	0.00175811	0.523441	-9.09721e-005	-179.798	-4.16863e-006	-179.04	0.00247885	-0.0390627	1291.53	0
+6.89245611E-02	-9.92637912E-01	0.00175763	0.515629	-9.09721e-005	-179.798	-4.12951e-006	-178.954	0.00247861	-0.0546877	1291.84	0
+6.89260785E-02	-9.92635085E-01	0.00175811	0.523441	-9.09572e-005	-179.782	-4.07177e-006	-179.321	0.00247909	0.0468752	1292.16	0
+6.89267996E-02	-9.92635893E-01	0.00175882	0.515629	-9.09497e-005	-179.774	-4.00844e-006	-179.782	0.00247957	0.070313	1292.45	0
+6.89290700E-02	-9.92634511E-01	0.00175858	0.523441	-9.09497e-005	-179.767	-3.96001e-006	-179.806	0.00247861	-0.085938	1292.77	0
+6.89253754E-02	-9.92634585E-01	0.00175906	0.515629	-9.09497e-005	-179.774	-3.91531e-006	-179.384	0.00247885	-0.0312502	1293.09	0
+6.89271034E-02	-9.92637597E-01	0.00175787	0.507816	-9.09348e-005	-179.782	-3.87992e-006	-179.11	0.00247861	0.0234376	1293.39	0
+6.89257088E-02	-9.92636307E-01	0.00175811	0.523441	-9.09125e-005	-179.798	-3.83522e-006	-179.103	0.00247957	-0.085938	1293.72	0
+6.89268653E-02	-9.92635973E-01	0.00175811	0.515629	-9.0905e-005	-179.813	-3.79236e-006	-179.095	0.00247957	0.101563	1294.02	0
+6.89279817E-02	-9.92637387E-01	0.00175787	0.515629	-9.09199e-005	-179.806	-3.74579e-006	-179.157	0.00247909	0.0234376	1294.33	0
+6.89261704E-02	-9.92638652E-01	0.00175811	0.515629	-9.09274e-005	-179.798	-3.72158e-006	-179.36	0.00247885	0.0156251	1294.64	0
+6.89251785E-02	-9.92638879E-01	0.00175882	0.515629	-9.09199e-005	-179.798	-3.74393e-006	-179.743	0.00247909	0.117188	1294.95	0
+6.89274064E-02	-9.85192694E-01	0.00175787	0.523441	-9.09125e-005	-179.798	-3.8054e-006	179.845	0.00247957	0.070313	1295.27	0
+6.89276784E-02	-9.87720220E-01	0.00175787	0.515629	-9.09125e-005	-179.798	-3.87247e-006	-179.821	0.00247957	-0.0312502	1295.59	0
+6.89311049E-02	-9.87721350E-01	0.00175882	0.515629	-9.09125e-005	-179.798	-3.89109e-006	-179.212	0.00247885	0.0312502	1295.89	0
+6.89333702E-02	-9.82959135E-01	0.00175763	0.539066	-9.09274e-005	-179.798	-3.88551e-006	-178.813	0.00247933	0.0937505	1296.22	0
+6.89337376E-02	-9.82837040E-01	0.00175811	0.523441	-9.09423e-005	-179.798	-3.88178e-006	-178.993	0.00247909	0.148438	1296.52	0
+6.89343920E-02	-9.82839058E-01	0.00175811	0.515629	-9.09721e-005	-179.798	-3.8408e-006	-179.306	0.00247909	0.0781255	1296.84	0
+6.89339742E-02	-9.77939503E-01	0.00175811	0.515629	-9.10168e-005	-179.79	-3.79236e-006	-179.493	0.00247909	0.0781255	1297.16	0
+6.89331599E-02	-9.77939384E-01	0.00175834	0.523441	-9.10764e-005	-179.774	-3.78491e-006	-179.571	0.00247909	0.00781256	1297.45	0
+6.89283159E-02	-9.74591226E-01	0.00175739	0.515629	-9.1136e-005	-179.759	-3.8054e-006	-179.423	0.00247909	0.0937505	1297.78	0
+6.89254166E-02	-9.73059059E-01	0.00175834	0.523441	-9.11881e-005	-179.767	-3.80354e-006	-179.618	0.00247909	0.085938	1298.08	0
+6.89281668E-02	-9.73059257E-01	0.00175763	0.515629	-9.12477e-005	-179.782	-3.77187e-006	-179.798	0.00247885	0.0468752	1298.39	0
+6.89313213E-02	-9.70603431E-01	0.00175763	0.523441	-9.13073e-005	-179.798	-3.74393e-006	-179.696	0.00247909	-0.0390627	1298.72	0
+6.89319854E-02	-9.68141488E-01	0.00175763	0.531254	-9.1352e-005	-179.798	-3.72158e-006	-179.665	0.00247909	0	1299.02	0
+6.89297455E-02	-9.67074860E-01	0.00175763	0.523441	-9.13893e-005	-179.813	-3.69923e-006	179.915	0.00247909	-0.0234376	1299.34	0
+6.89313546E-02	-9.63255530E-01	0.00175763	0.515629	-9.13967e-005	-179.813	-3.68246e-006	179.603	0.00247909	0.125001	1299.64	0
+6.89334267E-02	-9.63252714E-01	0.00175787	0.523441	-9.13893e-005	-179.806	-3.66384e-006	179.759	0.00247909	-0.085938	1299.95	0
+6.89342332E-02	-9.59482827E-01	0.00175715	0.523441	-9.13893e-005	-179.798	-3.66384e-006	-179.923	0.00247885	-0.0546877	1300.28	0
+6.89315803E-02	-9.58352325E-01	0.00175811	0.515629	-9.13818e-005	-179.79	-3.71227e-006	-179.72	0.00247885	0.0781255	1300.58	0
+6.89300605E-02	-9.58350430E-01	0.00175811	0.515629	-9.13744e-005	-179.782	-3.74766e-006	-179.642	0.00247909	0.203126	1300.89	0
+6.89247932E-02	-9.53645587E-01	0.00175763	0.523441	-9.13744e-005	-179.782	-3.71972e-006	-179.54	0.00247933	0.101563	1301.22	0
+6.89227814E-02	-9.53485366E-01	0.00175763	0.523441	-9.13893e-005	-179.79	-3.6806e-006	-179.634	0.00247861	0.125001	1301.52	0
+6.89275869E-02	-9.50540870E-01	0.00175763	0.507816	-9.14116e-005	-179.798	-3.65452e-006	179.938	0.00247885	0.070313	1301.83	0
+6.89293484E-02	-9.48577370E-01	0.00175763	0.515629	-9.14265e-005	-179.798	-3.64894e-006	179.806	0.00247885	0.070313	1302.14	0
+6.89275221E-02	-9.48574459E-01	0.00175715	0.515629	-9.1434e-005	-179.798	-3.67129e-006	179.993	0.00247861	-0.0546877	1302.47	0
+6.89275014E-02	-9.46136618E-01	0.00175739	0.515629	-9.14414e-005	-179.79	-3.69923e-006	-179.899	0.00247909	-0.0390627	1302.78	0
+6.89245418E-02	-9.43697698E-01	0.00175811	0.515629	-9.14489e-005	-179.782	-3.73834e-006	-179.853	0.00247861	0.164063	1303.08	0
+6.89217827E-02	-9.43208668E-01	0.00175739	0.523441	-9.14712e-005	-179.782	-3.75697e-006	-179.774	0.00247814	-0.0156251	1303.41	0
+6.89220000E-02	-9.38809730E-01	0.00175811	0.515629	-9.15234e-005	-179.79	-3.77001e-006	-179.517	0.00247885	-0.0234376	1303.72	0
+6.89207380E-02	-9.38808131E-01	0.00175811	0.523441	-9.15607e-005	-179.79	-3.78863e-006	-179.696	0.00247861	0.0156251	1304.02	0
+6.89163724E-02	-9.35520173E-01	0.00175691	0.515629	-9.16128e-005	-179.782	-3.75883e-006	-179.673	0.00247909	-0.0390627	1304.33	0
+6.89179748E-02	-9.34084981E-01	0.00175715	0.515629	-9.16724e-005	-179.782	-3.70668e-006	-179.642	0.00247981	-0.0234376	1304.64	0
+6.89176290E-02	-9.34081661E-01	0.00175691	0.523441	-9.1732e-005	-179.79	-3.67874e-006	179.915	0.00247957	0.0937505	1304.97	0
+6.89200474E-02	-9.29636782E-01	0.00175811	0.515629	-9.17916e-005	-179.79	-3.65266e-006	179.313	0.00247885	-0.0234376	1305.28	0
+6.89217185E-02	-9.29160238E-01	0.00175763	0.515629	-9.18512e-005	-179.782	-3.59492e-006	179.329	0.00247909	-0.0625005	1305.59	0
+6.89235097E-02	-9.27862085E-01	0.00175763	0.515629	-9.19034e-005	-179.774	-3.56139e-006	179.665	0.00247909	0.0234376	1305.89	0
+6.89241536E-02	-9.24266863E-01	0.00175811	0.515629	-9.19406e-005	-179.782	-3.55953e-006	179.993	0.00247838	0.101563	1306.22	0
+6.89252486E-02	-9.24267795E-01	0.00175691	0.531254	-9.19704e-005	-179.79	-3.58933e-006	-179.868	0.00247885	0	1306.52	0
+6.89266119E-02	-9.22135132E-01	0.00175811	0.515629	-9.20151e-005	-179.798	-3.66756e-006	-179.712	0.00247838	0.085938	1306.84	0
+6.89299390E-02	-9.19352460E-01	0.00175739	0.515629	-9.203e-005	-179.798	-3.75697e-006	-179.72	0.00247861	0	1307.14	0
+6.89313448E-02	-9.19354182E-01	0.00175691	0.507816	-9.203e-005	-179.798	-3.85012e-006	-179.774	0.00247861	-0.00781256	1307.47	0
+6.89253843E-02	-9.14481879E-01	0.00175691	0.515629	-9.203e-005	-179.798	-3.91345e-006	-179.681	0.00247861	0.0156251	1307.78	0
+6.89263394E-02	-9.14485039E-01	0.00175715	0.523441	-9.20375e-005	-179.798	-3.96374e-006	-179.399	0.00247861	0.0312502	1308.09	0
+6.89267845E-02	-9.14259574E-01	0.00175811	0.523441	-9.20822e-005	-179.798	-3.99168e-006	-179.493	0.00247814	0.0625005	1308.39	0
+6.89330242E-02	-9.09558953E-01	0.00175691	0.523441	-9.21418e-005	-179.798	-3.9954e-006	-179.688	0.00247838	0.109375	1308.7	0
+6.89313539E-02	-9.09559601E-01	0.00175763	0.515629	-9.21567e-005	-179.798	-3.95256e-006	-179.829	0.00247861	0.0546877	1309.02	0
+6.89333508E-02	-9.09561057E-01	0.00175691	0.515629	-9.21716e-005	-179.798	-3.87806e-006	179.923	0.00247838	0.00781256	1309.34	0
+6.89317060E-02	-9.04681718E-01	0.00175715	0.531254	-9.21865e-005	-179.79	-3.82963e-006	179.493	0.00247861	0.070313	1309.66	0
+6.89278963E-02	-9.04678837E-01	0.00175668	0.515629	-9.22238e-005	-179.774	-3.82404e-006	179.173	0.0024779	-0.0312502	1309.95	0
+6.89297328E-02	-9.00761269E-01	0.00175739	0.515629	-9.2261e-005	-179.774	-3.86874e-006	178.954	0.0024779	0.0468752	1310.28	0
+6.89329370E-02	-8.99776767E-01	0.00175691	0.515629	-9.23057e-005	-179.767	-3.9209e-006	178.821	0.0024779	0.085938	1310.58	0
+6.89330437E-02	-8.99778161E-01	0.00175668	0.523441	-9.23504e-005	-179.774	-3.96746e-006	178.618	0.0024779	-0.0781255	1310.91	0
+6.89253769E-02	-8.96002143E-01	0.00175787	0.515629	-9.23728e-005	-179.774	-3.99168e-006	178.509	0.0024779	-0.0234376	1311.22	0
+6.89253273E-02	-8.94895958E-01	0.00175691	0.515629	-9.23728e-005	-179.79	-4.00658e-006	178.517	0.00247766	0.00781256	1311.52	0
+6.89282722E-02	-8.93151900E-01	0.00175715	0.515629	-9.23877e-005	-179.79	-4.03824e-006	178.665	0.00247838	0.0468752	1311.84	0
+6.89319283E-02	-8.89975680E-01	0.00175691	0.523441	-9.241e-005	-179.798	-4.06805e-006	179.142	0.00247861	0.125001	1312.14	0
+6.89321143E-02	-8.89977069E-01	0.00175691	0.531254	-9.24249e-005	-179.798	-4.11275e-006	179.923	0.0024779	0.171876	1312.45	0
+6.89331185E-02	-8.88000651E-01	0.00175668	0.515629	-9.24473e-005	-179.798	-4.14441e-006	-179.376	0.00247838	0.0156251	1312.77	0
+6.89341774E-02	-8.85089879E-01	0.00175691	0.515629	-9.24622e-005	-179.806	-4.14628e-006	-179.282	0.0024779	0.085938	1313.08	0
+6.89326465E-02	-8.85087768E-01	0.00175739	0.531254	-9.24771e-005	-179.798	-4.15745e-006	-179.493	0.00247861	0.0781255	1313.39	0
+6.89331626E-02	-8.80266439E-01	0.00175763	0.515629	-9.24771e-005	-179.798	-4.15187e-006	-179.72	0.00247742	0.125001	1313.72	0
+6.89333827E-02	-8.80182673E-01	0.00175763	0.523441	-9.24994e-005	-179.806	-4.13324e-006	-179.86	0.0024779	-0.0312502	1314.02	0
+6.89347718E-02	-8.80181704E-01	0.00175691	0.515629	-9.25367e-005	-179.806	-4.14069e-006	-179.907	0.0024779	0.125001	1314.33	0
+6.89273251E-02	-8.75310179E-01	0.00175763	0.523441	-9.25665e-005	-179.821	-4.15559e-006	179.923	0.00247766	0.0468752	1314.64	0
+6.89279875E-02	-8.75311776E-01	0.00175668	0.515629	-9.25963e-005	-179.821	-4.18167e-006	179.813	0.00247742	-0.0625005	1314.97	0
+6.89303042E-02	-8.75312338E-01	0.00175691	0.515629	-9.26037e-005	-179.806	-4.22823e-006	179.563	0.00247742	0	1315.27	0
+6.89367719E-02	-8.70398499E-01	0.00175644	0.515629	-9.2641e-005	-179.798	-4.2599e-006	179.634	0.0024779	0.109375	1315.58	0
+6.89370254E-02	-8.70397209E-01	0.00175691	0.523441	-9.26931e-005	-179.798	-4.28784e-006	179.743	0.0024779	-0.0156251	1315.89	0
+6.89368165E-02	-8.67064388E-01	0.00175644	0.523441	-9.27453e-005	-179.798	-4.28225e-006	179.61	0.00247766	-0.00781256	1316.2	0
+6.89316828E-02	-8.65520649E-01	0.00175668	0.515629	-9.279e-005	-179.798	-4.25431e-006	179.478	0.0024779	0.0156251	1316.53	0
+6.89312079E-02	-8.65519372E-01	0.00175715	0.531254	-9.27974e-005	-179.798	-4.25431e-006	179.563	0.00247766	-0.085938	1316.84	0
+6.89324712E-02	-8.62406873E-01	0.00175644	0.523441	-9.279e-005	-179.798	-4.23941e-006	179.743	0.00247861	-0.0312502	1317.14	0
+6.89319915E-02	-8.60623344E-01	0.00175644	0.515629	-9.279e-005	-179.79	-4.18912e-006	-179.954	0.0024779	0.0625005	1317.47	0
+6.89320289E-02	-8.60621881E-01	0.00175691	0.515629	-9.279e-005	-179.782	-4.14069e-006	-179.353	0.00247814	0.00781256	1317.77	0
+6.89278305E-02	-8.57068002E-01	0.00175811	0.523441	-9.279e-005	-179.774	-4.08854e-006	-178.665	0.00247814	0.0468752	1318.09	0
+6.89228474E-02	-8.55699501E-01	0.00175739	0.523441	-9.28049e-005	-179.774	-4.02334e-006	-178.688	0.00247742	0.109375	1318.41	0
+6.89255518E-02	-8.55697594E-01	0.00175691	0.515629	-9.28272e-005	-179.774	-3.98423e-006	-179.376	0.00247742	0.0546877	1318.72	0
+6.89295739E-02	-8.52251300E-01	0.00175644	0.515629	-9.28496e-005	-179.782	-3.98795e-006	-179.665	0.0024779	-0.0156251	1319.03	0
+6.89307730E-02	-8.50780120E-01	0.00175644	0.515629	-9.2872e-005	-179.79	-4.03638e-006	-179.673	0.00247742	-0.0625005	1319.34	0
+6.89324837E-02	-8.48790224E-01	0.00175739	0.531254	-9.29092e-005	-179.79	-4.09971e-006	-179.899	0.00247742	0.0156251	1319.64	0
+6.89325407E-02	-8.45889624E-01	0.0017562	0.515629	-9.29688e-005	-179.79	-4.18167e-006	179.876	0.00247742	-0.0781255	1319.97	0
+6.89307646E-02	-8.45889748E-01	0.00175691	0.523441	-9.30284e-005	-179.782	-4.27107e-006	179.813	0.0024779	-0.00781256	1320.28	0
+6.89329183E-02	-8.44373265E-01	0.00175739	0.515629	-9.30657e-005	-179.782	-4.34185e-006	-179.821	0.00247695	0.156251	1320.58	0
+6.89347781E-02	-8.40982437E-01	0.0017562	0.515629	-9.30955e-005	-179.782	-4.41822e-006	-179.501	0.00247718	0.0625005	1320.91	0
+6.89349167E-02	-8.40983949E-01	0.0017562	0.515629	-9.30955e-005	-179.798	-4.50018e-006	-179.829	0.00247695	0.0546877	1321.22	0
+6.89314874E-02	-8.39033941E-01	0.00175715	0.515629	-9.31029e-005	-179.798	-4.57841e-006	179.681	0.00247718	0.0234376	1321.52	0
+6.89271393E-02	-8.36108696E-01	0.00175715	0.515629	-9.31253e-005	-179.798	-4.62498e-006	179.087	0.00247718	0.0468752	1321.83	0
+6.89274766E-02	-8.36108128E-01	0.00175596	0.515629	-9.31551e-005	-179.79	-4.63243e-006	178.962	0.00247695	0.070313	1322.14	0
+6.89304826E-02	-8.34898457E-01	0.00175715	0.515629	-9.317e-005	-179.79	-4.63243e-006	179.431	0.00247695	0	1322.45	0
+6.89362202E-02	-8.31194342E-01	0.00175715	0.515629	-9.31923e-005	-179.798	-4.68272e-006	179.79	0.00247695	0	1322.77	0
+6.89363537E-02	-8.31193922E-01	0.00175644	0.523441	-9.32296e-005	-179.798	-4.73487e-006	179.634	0.00247671	-0.00781256	1323.08	0
+6.89369145E-02	-8.29061840E-01	0.00175596	0.515629	-9.32668e-005	-179.798	-4.79075e-006	179.595	0.00247695	0.0781255	1323.39	0
