S1Rx-Ch1	S1Rx-Ch2	S1Ry-Ch1	S1Ry-Ch2	S2Ry-Ch1	S2Ry-Ch2	S2Rx-Ch1	S2Rx-Ch2	temperature	field	Time	Sweep var
0.00263239	0.257814	-0.00112057	-179.579	2.69098e-005	0.765629	0.00384285	0.085938	+7.50502353E+00	-9.92730671E-01	54.735	0
0.00263239	0.257814	-0.00112129	-179.587	2.66378e-005	0.789066	0.00384285	-0.101563	+7.50502455E+00	-9.92728264E-01	55.032	0
0.00263311	0.250002	-0.00112153	-179.595	2.64702e-005	0.796879	0.00384285	0.0234376	+7.50502683E+00	-9.92729492E-01	55.344	0
0.00263263	0.250002	-0.00112224	-179.595	2.63789e-005	0.734379	0.00384285	0.0468752	+7.50502319E+00	-9.92726592E-01	55.672	0
0.00263144	0.250002	-0.0011232	-179.587	2.63435e-005	0.695316	0.00384285	0.0312502	+7.50502454E+00	-9.92729381E-01	55.969	0
0.00263216	0.257814	-0.00112463	-179.571	2.63361e-005	0.632816	0.00384285	0	+7.50495959E+00	-9.92854032E-01	56.282	0
0.00263144	0.250002	-0.00112582	-179.563	2.6323e-005	0.351564	0.0038438	0.101563	+7.50497953E+00	-9.92811210E-01	56.594	0
0.00263168	0.257814	-0.0011263	-179.563	2.63081e-005	0.273439	0.00384285	0	+7.50502306E+00	-9.92723762E-01	56.907	0
0.00263192	0.257814	-0.00112654	-179.563	2.63118e-005	0.406252	0.0038438	-0.0468752	+7.50502414E+00	-9.89967732E-01	57.219	0
0.00263144	0.250002	-0.00112606	-179.563	2.63305e-005	0.570316	0.00384285	-0.0546877	+7.50502408E+00	-9.92233928E-01	57.532	0
0.00263144	0.242188	-0.00112534	-179.563	2.6351e-005	0.687504	0.00384285	0.0468752	+7.50502903E+00	-9.92722984E-01	57.86	0
0.00263144	0.250002	-0.00112487	-179.563	2.63677e-005	0.796879	0.0038438	0.0468752	+7.50502391E+00	-9.92725002E-01	58.157	0
0.00263144	0.250002	-0.00112463	-179.571	2.63826e-005	0.875004	0.00384332	-0.0468752	+7.50502772E+00	-9.92728311E-01	58.469	0
0.00263216	0.257814	-0.00112415	-179.587	2.63919e-005	0.851566	0.00384237	-0.0468752	+7.50502352E+00	-9.92725225E-01	58.782	0
0.00263192	0.242188	-0.00112367	-179.587	2.63901e-005	0.820316	0.00384285	-0.0468752	+7.50502340E+00	-9.92726894E-01	59.11	0
0.00263311	0.257814	-0.0011232	-179.587	2.63994e-005	0.859379	0.00384285	-0.0468752	+7.50502971E+00	-9.92723854E-01	59.407	0
0.00263144	0.257814	-0.00112272	-179.587	2.6405e-005	0.898441	0.00384189	0.070313	+7.50503107E+00	-9.92724595E-01	59.719	0
0.00263168	0.250002	-0.00112201	-179.587	2.63901e-005	0.929691	0.00384189	-0.156251	+7.50502443E+00	-9.92724521E-01	60.047	0
0.00263335	0.250002	-0.00112177	-179.587	2.63621e-005	0.960941	0.00384189	-0.0156251	+7.50502448E+00	-9.92724577E-01	60.344	0
0.00263311	0.257814	-0.00112153	-179.587	2.63267e-005	0.937504	0.00384094	0.0390627	+7.50502289E+00	-9.92726490E-01	60.657	0
0.00263239	0.265627	-0.00112153	-179.571	2.63305e-005	0.906254	0.00384189	0.0781255	+7.50502242E+00	-9.92726144E-01	60.969	0
0.00263168	0.257814	-0.00112153	-179.571	2.63547e-005	0.921879	0.00384285	0.070313	+7.50502435E+00	-9.92726354E-01	61.282	0
0.00263144	0.257814	-0.00112153	-179.571	2.63789e-005	0.953129	0.00384189	0.125001	+7.50502799E+00	-9.92728741E-01	61.594	0
0.00263239	0.250002	-0.00112201	-179.571	2.64031e-005	0.968754	0.00384332	0.125001	+7.50502736E+00	-9.92724191E-01	61.907	0
0.00263168	0.257814	-0.0011232	-179.571	2.64217e-005	0.976566	0.00384332	0.070313	+7.50502475E+00	-9.92723111E-01	62.219	0
0.00263144	0.257814	-0.00112367	-179.587	2.64273e-005	0.992191	0.00384285	0.0937505	+7.50502668E+00	-9.92722537E-01	62.532	0
0.00263239	0.242188	-0.00112415	-179.571	2.64311e-005	1.00001	0.00384285	-0.0468752	+7.50502907E+00	-9.92723327E-01	62.86	0
0.00263192	0.257814	-0.00112487	-179.587	2.64143e-005	0.953129	0.00384285	-0.0234376	+7.50502742E+00	-9.92722018E-01	63.157	0
0.00263144	0.257814	-0.00112534	-179.587	2.63957e-005	0.867191	0.00384285	0.0390627	+7.50502367E+00	-9.92722611E-01	63.469	0
0.00263239	0.250002	-0.00112558	-179.587	2.63808e-005	0.820316	0.00384285	0.0156251	+7.50502577E+00	-9.92723605E-01	63.782	0
0.00263192	0.250002	-0.00112582	-179.571	2.63621e-005	0.804691	0.00384094	0.117188	+7.50502174E+00	-9.92722893E-01	64.094	0
0.00263311	0.250002	-0.00112582	-179.571	2.63565e-005	0.796879	0.00384237	0	+7.50502248E+00	-9.92721602E-01	64.422	0
0.00263239	0.265627	-0.00112487	-179.571	2.63789e-005	0.843754	0.00384237	-0.0546877	+7.50502282E+00	-9.92725447E-01	64.719	0
0.00263192	0.257814	-0.00112367	-179.587	2.63882e-005	0.859379	0.00384285	0.070313	+7.50502913E+00	-9.92721639E-01	65.032	0
0.00263144	0.250002	-0.00112272	-179.595	2.63621e-005	0.851566	0.00384094	0.0234376	+7.50502560E+00	-9.92725021E-01	65.36	0
0.00263144	0.257814	-0.00112224	-179.603	2.63305e-005	0.851566	0.00384189	-0.109375	+7.50502917E+00	-9.92725101E-01	65.672	0
0.00263239	0.257814	-0.00112272	-179.603	2.63025e-005	0.898441	0.00384237	-0.0156251	+7.50502585E+00	-9.92723737E-01	65.969	0
0.00263096	0.250002	-0.00112367	-179.603	2.62765e-005	0.921879	0.00384285	0.070313	+7.50502670E+00	-9.92723046E-01	66.297	0
0.0026312	0.257814	-0.00112415	-179.603	2.62671e-005	0.898441	0.00384189	-0.0546877	+7.50502477E+00	-9.92721371E-01	66.61	0
0.00263192	0.257814	-0.00112439	-179.595	2.6282e-005	0.875004	0.00384189	0.0781255	+7.50502306E+00	-9.92728345E-01	66.907	0
0.00263144	0.250002	-0.00112439	-179.595	2.62969e-005	0.843754	0.00384189	-0.0390627	+7.50502408E+00	-9.92728653E-01	67.219	0
0.00263144	0.257814	-0.00112463	-179.587	2.62783e-005	0.796879	0.00384189	-0.0390627	+7.50503102E+00	-9.92726154E-01	67.532	0
0.00263239	0.250002	-0.00112487	-179.587	2.62634e-005	0.773441	0.00384189	-0.0390627	+7.50502482E+00	-9.92729400E-01	67.844	0
0.00263311	0.250002	-0.00112534	-179.587	2.62541e-005	0.765629	0.00384332	0	+7.50502690E+00	-9.92727388E-01	68.157	0
0.00263311	0.265627	-0.00112534	-179.571	2.62504e-005	0.812504	0.00384332	-0.0156251	+7.50502842E+00	-9.92729394E-01	68.469	0
0.0026312	0.250002	-0.00112415	-179.587	2.62671e-005	0.914066	0.00384285	-0.0781255	+7.50502961E+00	-9.92726598E-01	68.782	0
0.00263192	0.250002	-0.00112296	-179.595	2.62802e-005	0.976566	0.00384237	-0.0781255	+7.50503092E+00	-9.92725731E-01	69.094	0
0.00263239	0.250002	-0.00112224	-179.595	2.62578e-005	0.976566	0.00384189	-0.00781256	+7.50502757E+00	-9.92730891E-01	69.407	0
0.00263192	0.257814	-0.00112201	-179.595	2.62187e-005	0.953129	0.00384332	-0.0312502	+7.50503137E+00	-9.92727132E-01	69.719	0
0.00263073	0.250002	-0.00112224	-179.595	2.61926e-005	0.937504	0.00384237	0.0156251	+7.50503365E+00	-9.92727144E-01	70.032	0
0.00263168	0.250002	-0.00112272	-179.595	2.62113e-005	0.960941	0.0038438	-0.0312502	+7.50502580E+00	-9.92732076E-01	70.344	0
0.00263239	0.257814	-0.00112367	-179.595	2.62597e-005	0.976566	0.00384237	0.0468752	+7.50502404E+00	-9.92729650E-01	70.657	0
0.00263168	0.250002	-0.00112487	-179.603	2.631e-005	0.984379	0.00384332	0.0234376	+7.50502836E+00	-9.92728144E-01	70.969	0
0.00263311	0.250002	-0.00112606	-179.603	2.63472e-005	0.976566	0.00384142	-0.0468752	+7.50502666E+00	-9.92726626E-01	71.282	0
0.00263096	0.257814	-0.00112654	-179.603	2.6351e-005	0.929691	0.00384094	0.0546877	+7.50502893E+00	-9.92728027E-01	71.594	0
0.00263216	0.257814	-0.00112677	-179.603	2.63212e-005	0.898441	0.00384332	-0.0156251	+7.50502438E+00	-9.92729459E-01	71.922	0
0.00263239	0.257814	-0.00112725	-179.595	2.62746e-005	0.921879	0.00384237	0	+7.50502700E+00	-9.91742219E-01	72.219	0
0.00263192	0.250002	-0.00112797	-179.595	2.62206e-005	0.937504	0.00384189	-0.00781256	+7.50502779E+00	-9.90760002E-01	72.532	0
0.00263359	0.257814	-0.00112797	-179.587	2.6187e-005	0.898441	0.00384189	-0.109375	+7.50502745E+00	-9.87811224E-01	72.844	0
0.00263406	0.257814	-0.00112725	-179.571	2.61721e-005	0.843754	0.00384189	-0.0312502	+7.50502507E+00	-9.87810434E-01	73.157	0
0.00263263	0.257814	-0.00112654	-179.571	2.61517e-005	0.820316	0.00384046	-0.0781255	+7.50502643E+00	-9.83845179E-01	73.469	0
0.00263263	0.257814	-0.00112606	-179.587	2.61405e-005	0.843754	0.00384189	-0.156251	+7.50502484E+00	-9.82932022E-01	73.782	0
0.00263239	0.234376	-0.00112534	-179.595	2.61517e-005	0.867191	0.00384285	0	+7.50502120E+00	-9.82106326E-01	74.094	0
0.00263239	0.257814	-0.00112463	-179.603	2.61572e-005	0.898441	0.00384285	-0.0156251	+7.50502387E+00	-9.78036979E-01	74.407	0
0.00263216	0.257814	-0.00112391	-179.595	2.61405e-005	0.937504	0.00384285	0.203126	+7.50502370E+00	-9.78031541E-01	74.735	0
0.00263168	0.257814	-0.00112367	-179.587	2.61144e-005	0.953129	0.00384094	0.0234376	+7.50502382E+00	-9.76230310E-01	75.032	0
0.00263216	0.242188	-0.00112367	-179.587	2.60902e-005	0.968754	0.00384094	-0.0156251	+7.50501893E+00	-9.73148648E-01	75.344	0
0.00263192	0.250002	-0.00112415	-179.587	2.6066e-005	0.945316	0.00384237	0	+7.50502692E+00	-9.73148598E-01	75.641	0
0.00263311	0.257814	-0.00112463	-179.587	2.60548e-005	0.890629	0.00384189	0	+7.50502516E+00	-9.68234147E-01	75.969	0
0.00263359	0.250002	-0.00112487	-179.587	2.60604e-005	0.859379	0.00384142	-0.0234376	+7.50502556E+00	-9.68234036E-01	76.282	0
0.00263239	0.257814	-0.0011251	-179.595	2.60678e-005	0.828129	0.00384094	-0.0781255	+7.50502192E+00	-9.65363852E-01	76.594	0
0.00263287	0.257814	-0.00112487	-179.595	2.60641e-005	0.789066	0.00384046	0.148438	+7.50502306E+00	-9.63349925E-01	76.907	0
0.00263311	0.257814	-0.00112487	-179.595	2.60399e-005	0.773441	0.00384046	-0.0312502	+7.50502772E+00	-9.63349536E-01	77.219	0
0.00263359	0.257814	-0.00112534	-179.595	2.60213e-005	0.781254	0.00383998	0.0546877	+7.50503124E+00	-9.59429008E-01	77.547	0
0.00263216	0.250002	-0.00112534	-179.603	2.60157e-005	0.851566	0.00383998	-0.0781255	+7.50502937E+00	-9.58448822E-01	77.844	0
0.00263311	0.265627	-0.00112487	-179.603	2.60008e-005	0.921879	0.00383951	0.0468752	+7.50502573E+00	-9.57963364E-01	78.157	0
0.00263359	0.250002	-0.00112415	-179.61	2.59747e-005	0.945316	0.00383951	0.00781256	+7.50502891E+00	-9.53580585E-01	78.469	0
0.00263359	0.250002	-0.00112391	-179.61	2.59524e-005	0.945316	0.00383855	0.070313	+7.50502619E+00	-9.53582930E-01	78.797	0
0.00263263	0.257814	-0.00112367	-179.61	2.59635e-005	0.929691	0.00384142	0.0312502	+7.50502130E+00	-9.48731538E-01	79.11	0
0.00263239	0.250002	-0.00112344	-179.61	2.59617e-005	0.898441	0.00384046	-0.0234376	+7.50502630E+00	-9.48670366E-01	79.422	0
0.00263192	0.250002	-0.00112415	-179.61	2.59319e-005	0.859379	0.00384046	-0.156251	+7.50502585E+00	-9.47074572E-01	79.735	0
0.00263239	0.257814	-0.00112487	-179.61	2.58946e-005	0.851566	0.00383951	0.00781256	+7.50502130E+00	-9.43795728E-01	80.032	0
0.00263335	0.257814	-0.00112534	-179.61	2.58555e-005	0.875004	0.00383951	0.070313	+7.50502107E+00	-9.43795494E-01	80.344	0
0.00263073	0.257814	-0.00112582	-179.61	2.58276e-005	0.937504	0.00384046	0.101563	+7.50502249E+00	-9.41048535E-01	80.672	0
0.00263192	0.257814	-0.00112654	-179.603	2.58108e-005	0.976566	0.00383998	0.0234376	+7.50502897E+00	-9.38898877E-01	80.969	0
0.00263311	0.250002	-0.00112701	-179.603	2.57829e-005	1.00001	0.00384046	-0.00781256	+7.50502494E+00	-9.38896328E-01	81.297	0
0.00263311	0.250002	-0.00112749	-179.595	2.57586e-005	1.01563	0.00384142	-0.0468752	+7.50501942E+00	-9.37259446E-01	81.594	0
0.00263192	0.257814	-0.00112749	-179.595	2.57381e-005	1.00782	0.00383998	0.0234376	+7.50501959E+00	-9.34180702E-01	81.907	0
0.00263287	0.257814	-0.00112749	-179.595	2.57177e-005	0.992191	0.00383951	-0.0546877	+7.50501766E+00	-9.33502225E-01	82.219	0
0.00263239	0.257814	-0.00112701	-179.595	2.56897e-005	0.953129	0.00383855	-0.117188	+7.50502062E+00	-9.29251910E-01	82.532	0
0.00263311	0.257814	-0.00112654	-179.595	2.56581e-005	0.929691	0.00383855	0.0625005	+7.50502148E+00	-9.29251040E-01	82.86	0
0.00263239	0.250002	-0.00112558	-179.595	2.56413e-005	0.953129	0.00383951	0.0468752	+7.50502439E+00	-9.28032038E-01	83.157	0
0.00263239	0.250002	-0.00112534	-179.603	2.56394e-005	0.945316	0.00383855	0.00781256	+7.50502951E+00	-9.24358553E-01	83.469	0
0.00263144	0.250002	-0.00112534	-179.603	2.56357e-005	0.890629	0.00383951	-0.0781255	+7.50502303E+00	-9.24360650E-01	83.782	0
0.00263239	0.257814	-0.00112534	-179.603	2.56283e-005	0.828129	0.00383951	0.070313	+7.50502746E+00	-9.20430497E-01	84.094	0
0.00263239	0.257814	-0.00112582	-179.603	2.56003e-005	0.796879	0.00383951	0.117188	+7.50503161E+00	-9.19443541E-01	84.422	0
0.00263192	0.257814	-0.00112582	-179.603	2.55705e-005	0.851566	0.00383903	0.00781256	+7.50502206E+00	-9.17293540E-01	84.719	0
0.00263216	0.242188	-0.00112582	-179.603	2.555e-005	0.937504	0.00383855	-0.085938	+7.50502400E+00	-9.14571492E-01	85.032	0
0.00263263	0.250002	-0.00112558	-179.603	2.55388e-005	0.984379	0.00383951	-0.0312502	+7.50502398E+00	-9.14574733E-01	85.344	0
0.00263096	0.257814	-0.00112534	-179.603	2.55165e-005	0.968754	0.00384046	-0.125001	+7.50502310E+00	-9.12607363E-01	85.672	0
0.00263239	0.257814	-0.00112534	-179.603	2.54923e-005	0.960941	0.00383951	-0.0781255	+7.50503350E+00	-9.09653301E-01	85.969	0
0.00263239	0.250002	-0.00112534	-179.603	2.54718e-005	0.953129	0.00383951	-0.0156251	+7.50503651E+00	-9.09161030E-01	86.297	0
0.00263311	0.250002	-0.00112558	-179.603	2.5483e-005	0.937504	0.00384046	0.0156251	+7.50503043E+00	-9.04767767E-01	86.594	0
0.00263239	0.265627	-0.00112582	-179.603	2.55035e-005	0.953129	0.00383951	-0.0156251	+7.50503293E+00	-9.04767495E-01	86.907	0
0.00263335	0.257814	-0.00112606	-179.603	2.55239e-005	0.937504	0.00383951	-0.0312502	+7.50502526E+00	-9.04768125E-01	87.235	0
0.00263335	0.242188	-0.00112582	-179.61	2.5537e-005	0.882816	0.00383951	0.0234376	+7.50503163E+00	-8.99865821E-01	87.532	0
0.00263406	0.257814	-0.00112558	-179.61	2.55929e-005	0.726566	0.00383998	-0.0546877	+7.50502913E+00	-8.99868364E-01	87.844	0
0.00263192	0.257814	-0.00112463	-179.618	2.55966e-005	0.625004	0.00384046	-0.0156251	+7.50502538E+00	-8.99381844E-01	88.157	0
0.00263311	0.257814	-0.00112367	-179.618	2.55482e-005	0.601566	0.00383903	0.0781255	+7.50502271E+00	-8.94985674E-01	88.469	0
0.00263359	0.257814	-0.0011232	-179.618	2.54923e-005	0.601566	0.00383855	0.0312502	+7.50502799E+00	-8.94986455E-01	88.782	0
0.00263382	0.250002	-0.00112344	-179.61	2.54494e-005	0.679691	0.00384046	0.101563	+7.50502464E+00	-8.91540338E-01	89.094	0
0.00263478	0.250002	-0.00112367	-179.61	2.54345e-005	0.781254	0.00384046	0.070313	+7.50503094E+00	-8.90064258E-01	89.422	0
0.00263239	0.242188	-0.00112344	-179.61	2.54289e-005	0.835941	0.00383998	-0.0546877	+7.50503168E+00	-8.90065437E-01	89.719	0
0.00263406	0.257814	-0.00112367	-179.61	2.54252e-005	0.890629	0.00384046	0.070313	+7.50503077E+00	-8.86155558E-01	90.047	0
0.00263406	0.257814	-0.00112487	-179.618	2.53954e-005	0.929691	0.00383998	0.0234376	+7.50503174E+00	-8.85177119E-01	90.344	0
0.00263406	0.257814	-0.0011251	-179.618	2.53638e-005	0.898441	0.00383951	-0.0312502	+7.50502691E+00	-8.83029395E-01	90.657	0
0.00263406	0.257814	-0.00112439	-179.61	2.53544e-005	0.851566	0.00383903	0.070313	+7.50502930E+00	-8.80271229E-01	90.985	0
0.00263359	0.250002	-0.00112344	-179.61	2.53489e-005	0.812504	0.00383855	0.00781256	+7.50502805E+00	-8.80266838E-01	91.282	0
0.00263359	0.257814	-0.0011232	-179.61	2.53321e-005	0.875004	0.00383998	-0.0156251	+7.50503180E+00	-8.78807809E-01	91.594	0
0.00263192	0.257814	-0.0011232	-179.61	2.5306e-005	0.914066	0.00384046	0.00781256	+7.50502663E+00	-8.75398460E-01	91.907	0
0.00263239	0.250002	-0.00112391	-179.603	2.52688e-005	0.906254	0.00384046	0.0234376	+7.50502594E+00	-8.75401731E-01	92.219	0
0.00263263	0.234376	-0.00112463	-179.603	2.5239e-005	0.906254	0.00384046	0.125001	+7.50503225E+00	-8.73137467E-01	92.532	0
0.00263287	0.250002	-0.0011251	-179.603	2.52334e-005	0.898441	0.00384094	-0.00781256	+7.50503297E+00	-8.70485109E-01	92.86	0
0.00263192	0.257814	-0.00112558	-179.603	2.52222e-005	0.882816	0.00383903	0.0390627	+7.50502894E+00	-8.70484924E-01	93.157	0
0.00263073	0.234376	-0.00112582	-179.595	2.5211e-005	0.875004	0.00383951	0.0156251	+7.50503030E+00	-8.68533095E-01	93.469	0
0.00263263	0.242188	-0.00112582	-179.595	2.51868e-005	0.851566	0.00383951	-0.0468752	+7.50502633E+00	-8.65606565E-01	93.797	0
0.00263406	0.257814	-0.00112582	-179.595	2.51589e-005	0.867191	0.00383951	-0.00781256	+7.50502940E+00	-8.65119463E-01	94.094	0
0.00263239	0.257814	-0.00112534	-179.603	2.51384e-005	0.875004	0.00383998	0.132813	+7.50502809E+00	-8.60713877E-01	94.407	0
0.00263359	0.250002	-0.00112487	-179.603	2.50993e-005	0.867191	0.00383998	0.00781256	+7.50502502E+00	-8.60710760E-01	94.719	0
0.0026312	0.250002	-0.00112415	-179.603	2.5049e-005	0.875004	0.00383951	0.0390627	+7.50502695E+00	-8.60710970E-01	95.032	0
0.00263359	0.257814	-0.00112415	-179.61	2.50043e-005	0.914066	0.00383903	0	+7.50502394E+00	-8.55786667E-01	95.36	0
0.00263168	0.257814	-0.00112463	-179.61	2.49726e-005	0.898441	0.00383998	0.132813	+7.50502701E+00	-8.55786463E-01	95.672	0
0.00263192	0.250002	-0.00112463	-179.61	2.49726e-005	0.867191	0.00383951	0.0312502	+7.50502718E+00	-8.54908864E-01	95.969	0
0.00263144	0.250002	-0.00112463	-179.603	2.49801e-005	0.867191	0.00383903	-0.0781255	+7.50502962E+00	-8.50869738E-01	96.282	0
0.00263359	0.250002	-0.00112415	-179.603	2.49726e-005	0.851566	0.00383855	-0.070313	+7.50502405E+00	-8.50868553E-01	96.594	0
0.00263335	0.257814	-0.0011232	-179.603	2.49763e-005	0.820316	0.00383951	0.00781256	+7.50502485E+00	-8.47606619E-01	96.907	0
0.00263311	0.257814	-0.00112272	-179.603	2.4954e-005	0.796879	0.00383855	0.0390627	+7.50503121E+00	-8.45973042E-01	97.219	0
0.00263359	0.250002	-0.00112201	-179.595	2.49298e-005	0.796879	0.00383903	0.070313	+7.50502707E+00	-8.45970869E-01	97.532	0
0.00263168	0.257814	-0.00112153	-179.595	2.49223e-005	0.875004	0.00383855	-0.0781255	+7.50502418E+00	-8.42048285E-01	97.86	0
0.00263144	0.250002	-0.00112153	-179.595	2.49223e-005	0.953129	0.00383808	-0.0234376	+7.50502492E+00	-8.41069952E-01	98.157	0
0.00263192	0.250002	-0.00112272	-179.603	2.49149e-005	0.984379	0.00383903	-0.085938	+7.50502918E+00	-8.41070939E-01	98.485	0
0.00263311	0.250002	-0.00112415	-179.603	2.48888e-005	0.976566	0.00383903	0.0156251	+7.50503202E+00	-8.37656847E-01	98.782	0
0.00263311	0.257814	-0.0011251	-179.603	2.48683e-005	0.945316	0.00383903	0.164063	+7.50503526E+00	-8.36192716E-01	99.094	0
0.00263287	0.250002	-0.00112487	-179.603	2.48683e-005	0.929691	0.00383951	-0.0625005	+7.50502799E+00	-8.36194093E-01	99.407	0
0.00263263	0.250002	-0.00112415	-179.61	2.48608e-005	0.921879	0.00383855	0.101563	+7.50502987E+00	-8.32264115E-01	99.719	0
0.00263287	0.257814	-0.00112344	-179.61	2.4859e-005	0.937504	0.00383951	0.070313	+7.50503043E+00	-8.31283424E-01	100.032	0
0.00263192	0.250002	-0.0011232	-179.61	2.48683e-005	0.984379	0.00383903	0.0781255	+7.50502850E+00	-8.31281757E-01	100.344	0
0.00263335	0.257814	-0.00112367	-179.61	2.48664e-005	0.992191	0.00383855	-0.0312502	+7.50502907E+00	-8.27313957E-01	100.657	0
0.00263096	0.242188	-0.00112391	-179.603	2.48515e-005	1.00782	0.00383903	0.0234376	+7.50503123E+00	-8.26396413E-01	100.969	0
0.00263216	0.250002	-0.00112367	-179.595	2.48329e-005	1.03126	0.00383855	-0.0781255	+7.50502856E+00	-8.26399478E-01	101.282	0
0.00263263	0.250002	-0.0011232	-179.595	2.48143e-005	1.03126	0.00383855	-0.179688	+7.50502844E+00	-8.21756136E-01	101.594	0
0.00263216	0.257814	-0.00112272	-179.595	2.47994e-005	1.03126	0.00383903	0.0312502	+7.50503021E+00	-8.21498261E-01	101.922	0
0.00263096	0.257814	-0.00112272	-179.595	2.47789e-005	1.00001	0.0038376	0.085938	+7.50502725E+00	-8.20129978E-01	102.219	0
0.00263239	0.250002	-0.00112272	-179.603	2.47528e-005	0.898441	0.0038376	-0.109375	+7.50502600E+00	-8.16617898E-01	102.532	0
0.00263168	0.234376	-0.00112272	-179.603	2.47323e-005	0.851566	0.00383808	-0.0468752	+7.50502469E+00	-8.16616885E-01	102.844	0
0.00263192	0.257814	-0.00112201	-179.595	2.47193e-005	0.851566	0.00383712	-0.0390627	+7.50503208E+00	-8.14237804E-01	103.157	0
0.00263192	0.250002	-0.00112177	-179.595	2.47174e-005	0.875004	0.0038376	0.0234376	+7.50502901E+00	-8.11700353E-01	103.469	0
0.00263263	0.257814	-0.00112177	-179.595	2.47118e-005	0.906254	0.00383855	0.0468752	+7.50503060E+00	-8.11700258E-01	103.797	0
0.00263359	0.250002	-0.00112201	-179.595	2.47044e-005	0.875004	0.0038376	0.0468752	+7.50502896E+00	-8.09747190E-01	104.094	0
0.00263192	0.257814	-0.00112248	-179.603	2.46932e-005	0.859379	0.0038376	0.171876	+7.50502918E+00	-8.06811204E-01	104.407	0
