S1Rx-Ch1	S1Rx-Ch2	S1Ry-Ch1	S1Ry-Ch2	S2Ry-Ch1	S2Ry-Ch2	S2Rx-Ch1	S2Rx-Ch2	temperature	field	Time	Sweep var
0.00212051	0.429689	-0.000822786	179.892	-9.59082e-006	179.024	0.00301839	0.0234376	+2.50189993E+00	+1.00527221E+00	14.015	0
0.00212146	0.429689	-0.000822548	179.892	-9.61131e-006	179.353	0.00301982	0.0546877	+2.50189851E+00	+1.00527165E+00	14.328	0
0.0021217	0.429689	-0.000822548	179.899	-9.61876e-006	179.517	0.00301935	-0.156251	+2.50190368E+00	+1.00527407E+00	14.64	0
0.00212409	0.429689	-0.000821833	179.899	-9.62621e-006	179.532	0.0030203	-0.0156251	+2.50190146E+00	+1.00527390E+00	14.953	0
0.00212122	0.429689	-0.000820879	179.899	-9.62993e-006	179.517	0.00302126	0.0390627	+2.50190243E+00	+1.00527403E+00	15.25	0
0.00212575	0.437502	-0.000819687	179.892	-9.62062e-006	179.563	0.0030203	0.070313	+2.50190383E+00	+1.00527479E+00	15.562	0
0.00212599	0.429689	-0.000817779	179.892	-9.61131e-006	179.61	0.0030203	0.109375	+2.50190462E+00	+1.00527812E+00	15.875	0
0.00212623	0.421877	-0.000813488	179.892	-9.61317e-006	179.712	0.00302126	0.070313	+2.50190064E+00	+1.00527578E+00	16.203	0
0.00212623	0.429689	-0.000808243	179.907	-9.62993e-006	179.899	0.0030203	0.101563	+2.50189922E+00	+1.00527562E+00	16.515	0
0.00212623	0.429689	-0.00080419	179.907	-9.6467e-006	-179.978	0.00302126	0.0546877	+2.50190400E+00	+1.00527194E+00	16.812	0
0.00212599	0.429689	-0.000801567	179.892	-9.66346e-006	-179.954	0.00302269	-0.00781256	+2.50190133E+00	+1.00527313E+00	17.14	0
0.00212575	0.429689	-0.000800375	179.892	-9.68768e-006	179.946	0.00302173	0.085938	+2.50190235E+00	+1.00527298E+00	17.437	0
0.00212599	0.429689	-0.00079966	179.892	-9.6914e-006	179.813	0.00302221	0.210938	+2.50190133E+00	+1.00527482E+00	17.75	0
0.00212575	0.429689	-0.00079966	179.892	-9.69326e-006	179.79	0.00302126	0.085938	+2.50190138E+00	+1.00527786E+00	18.062	0
0.00212528	0.421877	-0.000799898	179.892	-9.70071e-006	179.79	0.00302221	0.101563	+2.50190286E+00	+1.00527536E+00	18.375	0
0.00212289	0.414064	-0.000800613	179.907	-9.68768e-006	179.673	0.00302364	0.0546877	+2.50190542E+00	+1.00527576E+00	18.687	0
0.00212504	0.421877	-0.000802997	179.907	-9.65974e-006	179.688	0.00302221	-0.0468752	+2.50190457E+00	+1.00527740E+00	19	0
0.00212432	0.429689	-0.000805382	179.907	-9.65229e-006	179.774	0.00302316	0.070313	+2.50190502E+00	+1.00527348E+00	19.312	0
0.00212313	0.421877	-0.000806335	179.907	-9.65415e-006	179.813	0.00302126	0.070313	+2.50190417E+00	+1.00527270E+00	19.64	0
0.00212313	0.421877	-0.000806335	179.907	-9.65415e-006	-179.985	0.00302078	0.0468752	+2.50190258E+00	+1.00527652E+00	19.937	0
0.00212385	0.437502	-0.000806097	179.907	-9.65415e-006	-179.892	0.00302126	-0.00781256	+2.50190644E+00	+1.00527528E+00	20.265	0
0.00212361	0.429689	-0.000806097	179.892	-9.6467e-006	-179.97	0.00301982	-0.0625005	+2.50190417E+00	+1.00527211E+00	20.562	0
0.00212409	0.421877	-0.000806335	179.884	-9.63552e-006	179.978	0.0030203	-0.109375	+2.50190371E+00	+1.00527526E+00	20.875	0
0.00212504	0.429689	-0.000806335	179.884	-9.62062e-006	179.946	0.00302269	-0.0156251	+2.50190405E+00	+1.00527656E+00	21.187	0
0.00212456	0.437502	-0.000805859	179.884	-9.62807e-006	179.978	0.00302173	0.109375	+2.50190349E+00	+1.00527604E+00	21.515	0
0.00212385	0.421877	-0.000805382	179.892	-9.64111e-006	-179.978	0.00302126	0.0781255	+2.50190201E+00	+1.00527387E+00	21.812	0
0.00212623	0.429689	-0.000805859	179.907	-9.63925e-006	179.931	0.00302221	0.0468752	+2.50190121E+00	+1.00527467E+00	22.125	0
0.00212647	0.429689	-0.000805859	179.907	-9.63738e-006	179.743	0.00302221	0.140626	+2.50190258E+00	+1.00527365E+00	22.437	0
0.00212409	0.437502	-0.000805382	179.907	-9.65787e-006	179.665	0.00302316	-0.0781255	+2.50190059E+00	+1.00527384E+00	22.765	0
0.00212409	0.429689	-0.000805382	179.892	-9.67091e-006	179.688	0.00302126	-0.0625005	+2.50190269E+00	+1.00527415E+00	23.078	0
0.00212361	0.414064	-0.000806335	179.892	-9.68395e-006	179.696	0.00302221	0	+2.50190309E+00	+1.00527661E+00	23.375	0
0.00212504	0.437502	-0.000808004	179.907	-9.67464e-006	179.688	0.00302269	0.0546877	+2.50190411E+00	+1.00527557E+00	23.687	0
0.0021217	0.437502	-0.000808958	179.907	-9.67091e-006	179.712	0.00302126	0.0234376	+2.50190286E+00	+1.00527434E+00	24	0
0.00212528	0.414064	-0.000809435	179.907	-9.6765e-006	179.806	0.00302126	0.0781255	+2.50190610E+00	+1.00527524E+00	24.328	0
0.00212599	0.429689	-0.000809912	179.892	-9.67464e-006	179.79	0.00302316	0.070313	+2.50190434E+00	+1.00527337E+00	24.64	0
0.00212432	0.414064	-0.00080872	179.892	-9.65974e-006	179.767	0.00302221	0.0781255	+2.50190445E+00	+1.00527434E+00	24.937	0
0.00212385	0.421877	-0.000807051	179.892	-9.64856e-006	179.821	0.00302173	0	+2.50190201E+00	+1.00527429E+00	25.25	0
0.00212266	0.421877	-0.000807527	179.907	-9.65974e-006	179.892	0.00302078	-0.0781255	+2.50190917E+00	+1.00527366E+00	25.562	0
0.00212552	0.429689	-0.000809435	179.923	-9.65974e-006	179.892	0.00301935	0.0234376	+2.50190678E+00	+1.00527504E+00	25.875	0
0.00212409	0.429689	-0.000811104	179.931	-9.62435e-006	179.853	0.00302126	0.085938	+2.50191013E+00	+1.00527201E+00	26.203	0
0.00212552	0.429689	-0.000811819	179.931	-9.59082e-006	179.79	0.0030203	-0.0156251	+2.50190741E+00	+1.00527419E+00	26.5	0
0.00212623	0.429689	-0.000811104	179.923	-9.58896e-006	179.767	0.00302221	-0.0390627	+2.50191224E+00	+1.00526991E+00	26.812	0
0.00212409	0.414064	-0.000809196	179.907	-9.60199e-006	179.735	0.00302221	0	+2.50191025E+00	+1.00527352E+00	27.125	0
0.00212599	0.429689	-0.000807527	179.884	-9.6169e-006	179.735	0.00302126	0.0468752	+2.50190701E+00	+1.00527787E+00	27.437	0
0.00212409	0.429689	-0.000806335	179.884	-9.62621e-006	179.72	0.00302126	0.070313	+2.50190826E+00	+1.00527765E+00	27.75	0
0.00212361	0.437502	-0.000805382	179.892	-9.62621e-006	179.743	0.0030203	-0.0312502	+2.50191195E+00	+1.00527635E+00	28.062	0
0.00212409	0.429689	-0.000805859	179.892	-9.61503e-006	179.751	0.00302173	0.085938	+2.50190752E+00	+1.00527711E+00	28.39	0
0.00212695	0.429689	-0.000806574	179.892	-9.60013e-006	179.743	0.00302221	0.085938	+2.50190519E+00	+1.00327826E+00	28.687	0
0.00212361	0.429689	-0.000806574	179.892	-9.57592e-006	179.743	0.00302173	0.070313	+2.50191053E+00	+9.98922631E-01	29	0
0.00212266	0.421877	-0.000805859	179.884	-9.55357e-006	179.751	0.00302126	0.085938	+2.50190820E+00	+1.00040939E+00	29.312	0
0.00212385	0.421877	-0.000805382	179.868	-9.53308e-006	179.735	0.0030203	0.0468752	+2.50191025E+00	+9.98447855E-01	29.64	0
0.0021248	0.437502	-0.000806335	179.868	-9.5368e-006	179.603	0.00302078	-0.0625005	+2.50190900E+00	+9.95506458E-01	29.937	0
0.00212432	0.437502	-0.000807289	179.868	-9.54425e-006	179.532	0.0030203	0	+2.50190655E+00	+9.95504950E-01	30.265	0
0.00212647	0.421877	-0.000808004	179.868	-9.54798e-006	179.556	0.00302221	0.00781256	+2.50190758E+00	+9.94314843E-01	30.578	0
0.00212194	0.429689	-0.000808958	179.884	-9.54798e-006	179.556	0.00302126	-0.0312502	+2.50190860E+00	+9.90615320E-01	30.875	0
0.00212266	0.437502	-0.000808481	179.884	-9.54425e-006	179.556	0.00302126	0.0312502	+2.50191264E+00	+9.90620338E-01	31.203	0
0.00212409	0.414064	-0.000808243	179.884	-9.54425e-006	179.673	0.00302221	-0.0312502	+2.50190400E+00	+9.86188117E-01	31.5	0
0.00212528	0.421877	-0.000808243	179.884	-9.54425e-006	179.86	0.00302221	-0.0312502	+2.50190724E+00	+9.85697694E-01	31.828	0
0.00212313	0.414064	-0.000808958	179.907	-9.53121e-006	-179.907	0.00302078	0.070313	+2.50190792E+00	+9.85563502E-01	32.14	0
0.00212242	0.437502	-0.000809196	179.907	-9.50141e-006	-179.774	0.0030203	0.125001	+2.50190673E+00	+9.80817899E-01	32.437	0
0.00212623	0.429689	-0.000809196	179.907	-9.49024e-006	-179.79	0.00302126	-0.101563	+2.50190666E+00	+9.80815961E-01	32.75	0
0.0021248	0.398439	-0.000808481	179.907	-9.48651e-006	-179.853	0.00302126	-0.0312502	+2.50190744E+00	+9.77871265E-01	33.062	0
0.00212361	0.421877	-0.000806574	179.907	-9.4623e-006	-179.899	0.00302126	-0.125001	+2.50190971E+00	+9.75906494E-01	33.375	0
0.00212552	0.437502	-0.000806335	179.923	-9.42132e-006	179.907	0.00302126	0.0390627	+2.50190772E+00	+9.75903797E-01	33.703	0
0.00212266	0.437502	-0.000806097	179.923	-9.3971e-006	179.649	0.00302555	-0.0546877	+2.50190824E+00	+9.72849504E-01	34	0
0.00212575	0.421877	-0.000806097	179.907	-9.36544e-006	179.563	0.00302173	0.00781256	+2.50190579E+00	+9.71027856E-01	34.312	0
0.00212599	0.429689	-0.000806097	179.907	-9.30397e-006	179.673	0.00302126	-0.117188	+2.50190608E+00	+9.70380004E-01	34.64	0
0.00212313	0.437502	-0.000806097	179.907	-9.27976e-006	179.845	0.00302173	-0.0390627	+2.50189744E+00	+9.66110205E-01	34.953	0
0.00212552	0.437502	-0.000805859	179.892	-9.27603e-006	179.938	0.0030203	-0.101563	+2.50189931E+00	+9.66108779E-01	35.265	0
0.00212409	0.421877	-0.000805859	179.884	-9.26672e-006	179.938	0.00302126	0.0312502	+2.50190460E+00	+9.61723397E-01	35.562	0
0.00212528	0.437502	-0.000806335	179.884	-9.27603e-006	179.938	0.0030203	0.0468752	+2.50190704E+00	+9.61236820E-01	35.875	0
0.00212552	0.437502	-0.000806812	179.884	-9.29838e-006	179.899	0.00301982	0.0781255	+2.50190682E+00	+9.58956270E-01	36.203	0
0.00212361	0.414064	-0.000806574	179.884	-9.32446e-006	179.704	0.0030203	0.0468752	+2.50190312E+00	+9.56324878E-01	36.5	0
0.00212361	0.414064	-0.000806574	179.868	-9.32819e-006	179.571	0.00302078	0.0390627	+2.50190466E+00	+9.56324557E-01	36.812	0
0.00212337	0.429689	-0.000807289	179.884	-9.30583e-006	179.618	0.00302173	0.0937505	+2.50190710E+00	+9.53566484E-01	37.14	0
0.00212528	0.437502	-0.000808243	179.892	-9.27976e-006	179.806	0.00302269	-0.117188	+2.50190255E+00	+9.51431044E-01	37.437	0
0.0021248	0.429689	-0.00080872	179.892	-9.26858e-006	179.923	0.00302126	0.164063	+2.50190102E+00	+9.51432433E-01	37.75	0
0.00212528	0.429689	-0.000808004	179.907	-9.26672e-006	179.962	0.00302126	0.0468752	+2.50189488E+00	+9.49760604E-01	38.078	0
0.0021248	0.437502	-0.000806574	179.907	-9.24623e-006	179.978	0.00302126	0.0937505	+2.50189698E+00	+9.46505262E-01	38.375	0
0.00212146	0.421877	-0.000805382	179.892	-9.21456e-006	-179.97	0.00302126	0.00781256	+2.50189517E+00	+9.46127225E-01	38.703	0
0.0021248	0.421877	-0.000806335	179.892	-9.18104e-006	179.946	0.00302126	0	+2.50190647E+00	+9.41785218E-01	39	0
0.0021248	0.429689	-0.000807051	179.892	-9.16241e-006	179.774	0.00302316	0.0390627	+2.50190318E+00	+9.41789242E-01	39.328	0
0.00212194	0.437502	-0.000806335	179.892	-9.14378e-006	179.61	0.00302316	-0.101563	+2.50189977E+00	+9.40858890E-01	39.625	0
0.00212146	0.414064	-0.000806335	179.892	-9.10839e-006	179.556	0.00302316	0.0156251	+2.50190181E+00	+9.36890397E-01	39.953	0
0.00212242	0.437502	-0.000808004	179.907	-9.073e-006	179.626	0.00302316	0.140626	+2.50190125E+00	+9.36891687E-01	40.265	0
0.00212242	0.429689	-0.00081015	179.923	-9.01899e-006	179.579	0.00302221	0.226563	+2.50190454E+00	+9.33176739E-01	40.578	0
0.00212194	0.429689	-0.000812057	179.923	-8.96869e-006	179.509	0.00302316	0.085938	+2.50191125E+00	+9.32019071E-01	40.89	0
0.00212242	0.429689	-0.000813249	179.892	-8.95007e-006	179.454	0.00302126	0.070313	+2.50190903E+00	+9.29580479E-01	41.187	0
0.00212266	0.421877	-0.000813965	179.892	-8.96497e-006	179.493	0.00302126	0.156251	+2.50190579E+00	+9.27102442E-01	41.5	0
0.00212528	0.429689	-0.000814203	179.884	-9.02085e-006	179.665	0.00302126	0.156251	+2.50190914E+00	+9.27103288E-01	41.812	0
0.00212361	0.437502	-0.000813488	179.892	-9.08977e-006	179.79	0.00302126	0.00781256	+2.50190642E+00	+9.25255402E-01	42.14	0
0.00212456	0.421877	-0.000812534	179.892	-9.12143e-006	179.806	0.00302126	0.0234376	+2.50190744E+00	+9.22238455E-01	42.437	0
0.00212504	0.421877	-0.000811581	179.892	-9.11771e-006	179.728	0.00302221	0.0468752	+2.50190420E+00	+9.22234838E-01	42.75	0
0.0021248	0.429689	-0.000809912	179.892	-9.08045e-006	179.712	0.00302221	-0.0468752	+2.50190335E+00	+9.17328485E-01	43.062	0
0.00212432	0.437502	-0.000808004	179.892	-9.00967e-006	179.665	0.00302126	-0.00781256	+2.50189994E+00	+9.17324949E-01	43.39	0
0.00212432	0.437502	-0.000806335	179.884	-8.9333e-006	179.813	0.00302078	-0.0468752	+2.50190250E+00	+9.17328744E-01	43.687	0
0.00212289	0.421877	-0.00080562	179.884	-8.89046e-006	179.938	0.00302269	-0.0156251	+2.50190375E+00	+9.12446376E-01	44.015	0
0.00212504	0.437502	-0.000806335	179.884	-8.85135e-006	179.978	0.00302221	-0.0546877	+2.50190335E+00	+9.12442155E-01	44.312	0
0.00212504	0.437502	-0.000807289	179.884	-8.82713e-006	179.978	0.00302221	0	+2.50190539E+00	+9.12443229E-01	44.625	0
0.0021248	0.414064	-0.000807289	179.868	-8.84203e-006	179.907	0.00302078	0	+2.50190300E+00	+9.07526066E-01	44.953	0
0.0021248	0.421877	-0.000806335	179.868	-8.87184e-006	179.774	0.00302173	-0.0625005	+2.50190303E+00	+9.07523659E-01	45.265	0
0.00212528	0.429689	-0.000805382	179.884	-8.90536e-006	179.61	0.00302269	-0.0546877	+2.50190667E+00	+9.04440320E-01	45.562	0
0.00212528	0.437502	-0.00080419	179.884	-8.93144e-006	179.454	0.00302316	0	+2.50190854E+00	+9.02647002E-01	45.875	0
0.0021248	0.414064	-0.000803474	179.884	-8.92213e-006	179.376	0.00302316	-0.0937505	+2.50190485E+00	+9.02646169E-01	46.187	0
0.00212337	0.429689	-0.000802997	179.884	-8.89233e-006	179.407	0.00302316	0.101563	+2.50190576E+00	+8.99036733E-01	46.5	0
0.00212337	0.414064	-0.00080419	179.884	-8.85321e-006	179.485	0.00302221	-0.00781256	+2.50190769E+00	+8.97744157E-01	46.812	0
0.00212313	0.437502	-0.000806335	179.892	-8.79174e-006	179.454	0.00302412	0.125001	+2.50190610E+00	+8.97743990E-01	47.14	0
0.0021248	0.421877	-0.000808481	179.907	-8.75449e-006	179.353	0.00302221	0.125001	+2.50190553E+00	+8.94387700E-01	47.437	0
0.00212027	0.421877	-0.000809673	179.907	-8.73586e-006	179.345	0.00302364	0.101563	+2.50190911E+00	+8.92862340E-01	47.765	0
0.00212099	0.429689	-0.000811342	179.907	-8.72655e-006	179.399	0.00302221	0.00781256	+2.50190957E+00	+8.91384635E-01	48.078	0
0.00212003	0.414064	-0.00081468	179.892	-8.7489e-006	179.532	0.00302221	-0.0468752	+2.50190559E+00	+8.87941943E-01	48.39	0
0.00211979	0.437502	-0.000818018	179.892	-8.76753e-006	179.728	0.00302078	-0.0546877	+2.50190479E+00	+8.87948671E-01	48.687	0
0.00212122	0.414064	-0.000820879	179.899	-8.7638e-006	179.79	0.00302126	-0.085938	+2.50190593E+00	+8.85489898E-01	49.015	0
0.00212075	0.429689	-0.000822548	179.899	-8.75822e-006	179.556	0.00301982	0.0468752	+2.50191258E+00	+8.83073551E-01	49.312	0
0.00212027	0.429689	-0.000823025	179.899	-8.75449e-006	179.399	0.00301887	0.0312502	+2.50190951E+00	+8.83073644E-01	49.64	0
0.00212027	0.429689	-0.000823501	179.923	-8.72469e-006	179.376	0.00301982	0.0312502	+2.50191065E+00	+8.78169393E-01	49.953	0
0.00212099	0.414064	-0.000823501	179.923	-8.68744e-006	179.454	0.00301982	-0.0781255	+2.50191116E+00	+8.78165628E-01	50.296	0
0.00212075	0.429689	-0.00082374	179.923	-8.65577e-006	179.626	0.00301935	0.0937505	+2.50190923E+00	+8.77629063E-01	50.578	0
0.00212099	0.437502	-0.000823978	179.907	-8.62597e-006	179.688	0.00302221	0	+2.50190843E+00	+8.73276048E-01	50.875	0
0.00212051	0.414064	-0.000824217	179.899	-8.59244e-006	179.704	0.00302173	-0.0234376	+2.50190763E+00	+8.73278091E-01	51.187	0
0.00212075	0.429689	-0.000824455	179.899	-8.57568e-006	179.61	0.00302078	0.101563	+2.50190985E+00	+8.73281893E-01	51.5	0
0.00212075	0.429689	-0.000824455	179.892	-8.58871e-006	179.587	0.00301887	0.101563	+2.50190678E+00	+8.68362625E-01	51.828	0
0.00212027	0.437502	-0.000824217	179.892	-8.62969e-006	179.704	0.00301982	0.101563	+2.50190530E+00	+8.68357982E-01	52.125	0
0.00212003	0.421877	-0.000824217	179.892	-8.64646e-006	179.767	0.00301982	-0.156251	+2.50190082E+00	+8.67837168E-01	52.453	0
0.00212075	0.414064	-0.000824217	179.892	-8.64273e-006	179.821	0.00302078	-0.0156251	+2.50190502E+00	+8.63440905E-01	52.75	0
0.00212099	0.421877	-0.000824217	179.892	-8.61293e-006	179.735	0.00301982	-0.00781256	+2.50190360E+00	+8.63438492E-01	53.062	0
0.00212099	0.437502	-0.000823978	179.899	-8.56078e-006	179.579	0.00302126	-0.0468752	+2.50190485E+00	+8.60009971E-01	53.375	0
0.00212051	0.414064	-0.000823501	179.899	-8.49186e-006	179.579	0.00302269	-0.0390627	+2.50190957E+00	+8.58538599E-01	53.687	0
0.00212075	0.421877	-0.000823501	179.899	-8.44343e-006	179.587	0.00302221	0.0312502	+2.50190485E+00	+8.58538426E-01	54	0
0.00212051	0.421877	-0.000823263	179.899	-8.42294e-006	179.399	0.00302078	-0.0312502	+2.50190673E+00	+8.54638523E-01	54.328	0
0.00212027	0.437502	-0.000823263	179.899	-8.4248e-006	179.298	0.00302126	-0.0312502	+2.50191042E+00	+8.53665615E-01	54.64	0
0.00211979	0.414064	-0.000823501	179.899	-8.43784e-006	179.329	0.00302173	0.0390627	+2.50190769E+00	+8.53667120E-01	54.937	0
0.00212075	0.414064	-0.000823501	179.907	-8.42666e-006	179.47	0.00302269	-0.0156251	+2.50190536E+00	+8.49895071E-01	55.265	0
0.00212099	0.429689	-0.000823263	179.907	-8.38941e-006	179.493	0.00302126	-0.117188	+2.50190366E+00	+8.48744039E-01	55.562	0
0.00212027	0.429689	-0.000823025	179.907	-8.34471e-006	179.446	0.0030203	-0.0781255	+2.50190530E+00	+8.48743508E-01	55.89	0
0.00212027	0.421877	-0.000823025	179.907	-8.30932e-006	179.438	0.00302221	0.125001	+2.50191286E+00	+8.44480796E-01	56.187	0
0.00212027	0.421877	-0.000823025	179.907	-8.28697e-006	179.532	0.00302078	0.00781256	+2.50191116E+00	+8.43879376E-01	56.5	0
0.00212003	0.429689	-0.000823025	179.923	-8.29255e-006	179.634	0.00302078	-0.0546877	+2.50191241E+00	+8.43879610E-01	56.812	0
0.00211956	0.429689	-0.000823978	179.907	-8.30559e-006	179.813	0.00302126	-0.0937505	+2.50191218E+00	+8.40376184E-01	57.14	0
0.00211979	0.429689	-0.000824694	179.907	-8.31304e-006	179.931	0.00302126	-0.0546877	+2.50191151E+00	+8.38976997E-01	57.437	0
0.00212003	0.414064	-0.000825647	179.923	-8.30559e-006	179.868	0.00302126	-0.0156251	+2.50190970E+00	+8.38977485E-01	57.765	0
0.00212122	0.429689	-0.000825886	179.907	-8.29255e-006	179.634	0.00302126	-0.0156251	+2.50191084E+00	+8.34471568E-01	58.062	0
0.00212075	0.437502	-0.000825409	179.907	-8.28324e-006	179.454	0.00302173	0.0156251	+2.50191107E+00	+8.34090637E-01	58.39	0
0.00212027	0.421877	-0.000824932	179.907	-8.25903e-006	179.478	0.00302126	0.125001	+2.50190692E+00	+8.32119775E-01	58.687	0
0.00212027	0.421877	-0.000824217	179.907	-8.23295e-006	179.634	0.00302126	0.0468752	+2.50190885E+00	+8.29165320E-01	59	0
0.00212027	0.414064	-0.000823978	179.907	-8.21805e-006	179.735	0.00302078	0	+2.50190203E+00	+8.29166036E-01	59.312	0
0.00212027	0.437502	-0.000823978	179.907	-8.19197e-006	179.759	0.00302126	0.0468752	+2.50190408E+00	+8.26726263E-01	59.625	0
0.00211979	0.429689	-0.000823978	179.907	-8.17335e-006	179.696	0.00302221	-0.0312502	+2.50190635E+00	+8.24286978E-01	59.953	0
0.00212027	0.421877	-0.000824217	179.907	-8.15472e-006	179.642	0.00302126	-0.0546877	+2.50190749E+00	+8.24288719E-01	60.25	0
0.00212003	0.437502	-0.000824455	179.907	-8.12864e-006	179.696	0.00302126	0.0156251	+2.50191044E+00	+8.21876909E-01	60.562	0
0.00212003	0.437502	-0.000824455	179.899	-8.12119e-006	179.696	0.00302126	0.0234376	+2.50190681E+00	+8.19379116E-01	60.89	0
0.00211956	0.429689	-0.000824455	179.899	-8.12678e-006	179.595	0.0030203	0.289064	+2.50191249E+00	+8.19380776E-01	61.203	0
0.00212027	0.421877	-0.000824455	179.899	-8.14354e-006	179.665	0.0030203	0	+2.50190800E+00	+8.16604045E-01	61.515	0
0.00212027	0.429689	-0.000824455	179.899	-8.14727e-006	179.806	0.00302173	-0.0625005	+2.50190726E+00	+8.14499515E-01	61.812	0
0.00212075	0.437502	-0.000824217	179.899	-8.12678e-006	179.845	0.00302221	-0.0468752	+2.50190999E+00	+8.14499815E-01	62.14	0
0.00212027	0.421877	-0.000824217	179.899	-8.12305e-006	179.853	0.00302221	0.0156251	+2.50190754E+00	+8.12310831E-01	62.453	0
0.00212075	0.429689	-0.000824217	179.907	-8.11188e-006	179.712	0.00302078	0.0468752	+2.50190880E+00	+8.09583044E-01	62.75	0
0.00212027	0.421877	-0.000824217	179.907	-8.1007e-006	179.556	0.00302078	0.0312502	+2.50191061E+00	+8.09582772E-01	63.062	0
