temperature	field	S1Rx-Ch1	S1Rx-Ch2	S1Ry-Ch1	S1Ry-Ch2	S2Ry-Ch1	S2Ry-Ch2	S2Rx-Ch1	S2Rx-Ch2	Time	Sweep var
+1.00069594E+01	-9.92817157E-01	0.00253679	0.507816	-0.000119962	179.399	2.30261e-005	1.64845	0.00496104	0.00781256	80.89	0
+1.00069569E+01	-9.92818284E-01	0.00253727	0.507816	-0.000118122	-179.063	2.3041e-005	1.62501	0.00496104	0.00781256	81.203	0
+1.00069606E+01	-9.92816522E-01	0.00253703	0.515629	-0.000121452	179.876	2.30895e-005	1.65626	0.00496152	0	81.515	0
+1.00069537E+01	-9.92821571E-01	0.00253703	0.507816	-0.00012175	179.688	2.31416e-005	1.7422	0.00496152	0.00781256	81.844	0
+1.00069651E+01	-9.92818361E-01	0.00253655	0.507816	-0.000120342	-179.259	2.31528e-005	1.78126	0.00496152	0.00781256	82.14	0
+1.00069685E+01	-9.92820028E-01	0.00253679	0.515629	-0.000120372	-179.384	2.31602e-005	1.71876	0.00496152	0.00781256	82.469	0
+1.00069674E+01	-9.92822521E-01	0.00253679	0.515629	-0.000119776	-178.79	2.31379e-005	1.66407	0.004962	0.00781256	82.765	0
+1.00069691E+01	-9.92819139E-01	0.00253703	0.507816	-0.000120633	-179.415	2.31006e-005	1.66407	0.004962	0.00781256	83.078	0
+1.00069659E+01	-9.92818781E-01	0.00253727	0.507816	-0.000121072	-179.899	2.30634e-005	1.64845	0.004962	0.00781256	83.39	0
+1.00069599E+01	-9.92820683E-01	0.00253727	0.515629	-0.000120573	-179.79	2.30634e-005	1.60938	0.00496247	0.00781256	83.703	0
+1.00069640E+01	-9.92822042E-01	0.00253679	0.515629	-0.000118904	-179.712	2.30932e-005	1.65626	0.00496247	0.00781256	84.031	0
+1.00069580E+01	-9.92818092E-01	0.00253727	0.507816	-0.000121117	-178.868	2.3123e-005	1.75782	0.00496247	0.00781256	84.328	0
+1.00069592E+01	-9.92816525E-01	0.00253727	0.515629	-0.000122339	-179.384	2.3164e-005	1.78907	0.00496295	0	84.656	0
+1.00069590E+01	-9.92817185E-01	0.00253727	0.515629	-0.000121639	179.431	2.31975e-005	1.77345	0.00496295	0.00781256	84.953	0
+1.00069604E+01	-9.92819660E-01	0.00253727	0.507816	-0.000120469	-178.978	2.32049e-005	1.76563	0.00496295	0.0156251	85.281	0
+1.00069584E+01	-9.92314475E-01	0.00253727	0.515629	-0.000122749	-179.946	2.31751e-005	1.7422	0.00496295	0.00781256	85.594	0
+1.00069625E+01	-9.90853198E-01	0.00253774	0.515629	-0.000121527	-179.321	2.31379e-005	1.72657	0.00496295	0.00781256	85.906	0
+1.00069642E+01	-9.87903138E-01	0.00253798	0.515629	-0.000120439	-179.774	2.31155e-005	1.72657	0.00496295	0.00781256	86.203	0
+1.00069590E+01	-9.87900946E-01	0.00253727	0.507816	-0.000120759	-178.915	2.31118e-005	1.72657	0.00496295	0.00781256	86.531	0
+1.00069633E+01	-9.84976317E-01	0.0025375	0.507816	-0.000122362	179.946	2.31155e-005	1.78126	0.00496295	0.00781256	86.844	0
+1.00069581E+01	-9.83024606E-01	0.00253822	0.515629	-0.000119985	179.337	2.31193e-005	1.88282	0.00496247	0.00781256	87.14	0
+1.00069575E+01	-9.81687943E-01	0.0025375	0.507816	-0.00011886	179.501	2.31155e-005	1.95313	0.00496247	0.00781256	87.469	0
+1.00069564E+01	-9.78128065E-01	0.00253774	0.507816	-0.000121467	-179.673	2.31081e-005	1.98438	0.00496247	0.0156251	87.781	0
+1.00069556E+01	-9.78126324E-01	0.00253822	0.515629	-0.000120178	179.431	2.31081e-005	1.96095	0.004962	0.0156251	88.094	0
+1.00069600E+01	-9.77689872E-01	0.0025375	0.515629	-0.000122623	179.782	2.31155e-005	1.89063	0.004962	0.0156251	88.406	0
+1.00069612E+01	-9.73238599E-01	0.0025375	0.507816	-0.000122786	-179.618	2.31155e-005	1.8047	0.004962	0.00781256	88.719	0
+1.00069643E+01	-9.73242546E-01	0.00253774	0.507816	-0.000120976	179.774	2.30969e-005	1.78126	0.00496152	0.00781256	89.031	0
+1.00069692E+01	-9.69190673E-01	0.0025375	0.507816	-0.000121877	-179.353	2.30671e-005	1.82813	0.00496152	0.00781256	89.328	0
+1.00069600E+01	-9.68325001E-01	0.00253703	0.515629	-0.000119955	-179.532	2.30299e-005	1.89063	0.00496152	0.00781256	89.656	0
+1.00069598E+01	-9.65629109E-01	0.00253679	0.515629	-0.000123241	-178.587	2.30075e-005	1.84376	0.00496152	0.00781256	89.969	0
+1.00069612E+01	-9.63442557E-01	0.00253679	0.507816	-0.000122481	179.665	2.29926e-005	1.7422	0.00496152	0.00781256	90.265	0
+1.00069661E+01	-9.63440489E-01	0.00253727	0.515629	-0.00012181	179.712	2.29814e-005	1.6797	0.00496152	0.0156251	90.594	0
+1.00069629E+01	-9.58535800E-01	0.00253727	0.515629	-0.000120953	179.071	2.2974e-005	1.6797	0.00496152	0.00781256	90.89	0
+1.00069631E+01	-9.58538093E-01	0.00253727	0.507816	-0.000120588	-178.423	2.29516e-005	1.69532	0.00496152	0.00781256	91.219	0
+1.00069575E+01	-9.57875975E-01	0.00253727	0.515629	-0.000121065	179.915	2.29256e-005	1.71876	0.00496152	0.00781256	91.515	0
+1.00069556E+01	-9.53670627E-01	0.00253774	0.515629	-0.000122325	179.634	2.29181e-005	1.72657	0.00496152	0.00781256	91.844	0
+1.00069600E+01	-9.53668800E-01	0.00253774	0.515629	-0.000120543	-179.72	2.28846e-005	1.72657	0.00496152	0.00781256	92.14	0
+1.00069592E+01	-9.50112212E-01	0.0025375	0.507816	-0.00011845	-179.751	2.28473e-005	1.6797	0.00496104	0.00781256	92.469	0
+1.00069556E+01	-9.48755978E-01	0.00253774	0.507816	-0.000120908	-179.11	2.2825e-005	1.70313	0.00496104	0.00781256	92.765	0
+1.00069617E+01	-9.48755459E-01	0.00253774	0.515629	-0.000123822	179.735	2.28063e-005	1.71095	0.00496104	0.00781256	93.094	0
+1.00069580E+01	-9.44514097E-01	0.00253774	0.515629	-0.000121542	-179.071	2.27877e-005	1.71095	0.00496104	0.00781256	93.39	0
+1.00059849E+01	-9.43880645E-01	0.0025375	0.507816	-0.000123003	-178.985	2.27691e-005	1.67188	0.00496152	0.00781256	93.719	0
+1.00020808E+01	-9.42294414E-01	0.00253822	0.507816	-0.000121899	179.946	2.27579e-005	1.64845	0.00496152	0	94.031	0
+1.00069610E+01	-9.38984399E-01	0.00253798	0.507816	-0.000121214	-179.899	2.2743e-005	1.64063	0.00496152	0.00781256	94.328	0
+1.00069603E+01	-9.38982819E-01	0.00253727	0.515629	-0.000119694	-179.915	2.27169e-005	1.65626	0.00496152	0.00781256	94.64	0
+1.00069605E+01	-9.34265156E-01	0.00253727	0.515629	-0.000120484	-179.712	2.26797e-005	1.71095	0.004962	0.00781256	94.969	0
+1.00069584E+01	-9.34262526E-01	0.00253727	0.507816	-0.000120514	179.79	2.26462e-005	1.75782	0.00496152	0.00781256	95.265	0
+1.00069573E+01	-9.33598132E-01	0.00253727	0.515629	-0.000120782	-179.813	2.26052e-005	1.70313	0.00496152	0.00781256	95.594	0
+1.00069561E+01	-9.29334339E-01	0.00253727	0.507816	-0.000123196	179.618	2.26089e-005	1.64845	0.00496152	0.00781256	95.906	0
+1.00069574E+01	-9.29333293E-01	0.00253727	0.515629	-0.000124195	-179.384	2.26499e-005	1.65626	0.00496152	0.00781256	96.203	0
+1.00069546E+01	-9.26028335E-01	0.0025375	0.515629	-0.000122302	178.61	2.26871e-005	1.72657	0.00496152	0.00781256	96.531	0
+1.00069618E+01	-9.24446462E-01	0.00253774	0.515629	-0.000119985	179.454	2.26946e-005	1.79688	0.00496104	0.00781256	96.828	0
+1.00023601E+01	-9.24446523E-01	0.00253727	0.507816	-0.000124359	-177.782	2.26722e-005	1.83595	0.00496104	0.00781256	97.156	0
+1.00055044E+01	-9.20519098E-01	0.00253774	0.507816	-0.000121512	-179.923	2.2635e-005	1.85938	0.00496104	0.00781256	97.453	0
+1.00069552E+01	-9.19533584E-01	0.00253727	0.507816	-0.0001214	179.634	2.2594e-005	1.79688	0.00496104	0.00781256	97.781	0
+1.00069607E+01	-9.18400149E-01	0.00253774	0.507816	-0.000122585	179.712	2.25717e-005	1.71876	0.00496104	0.0156251	98.078	0
+1.00069718E+01	-9.14663596E-01	0.0025375	0.515629	-0.000123263	-179.798	2.25344e-005	1.70313	0.00496104	0.0156251	98.39	0
+1.00069664E+01	-9.14659090E-01	0.0025375	0.507816	-0.00012023	-179.228	2.24897e-005	1.73438	0.00496104	0.0156251	98.719	0
+1.00069653E+01	-9.12546905E-01	0.0025375	0.507816	-0.000120856	-179.017	2.24711e-005	1.75782	0.00496057	0.0156251	99.015	0
+1.00021682E+01	-9.09734640E-01	0.00253727	0.515629	-0.000120536	179.735	2.24487e-005	1.75001	0.00496009	0.00781256	99.344	0
+1.00061824E+01	-9.09737207E-01	0.00253727	0.507816	-0.000124798	-179.712	2.24189e-005	1.70313	0.00496009	0.00781256	99.64	0
+1.00040326E+01	-9.05137803E-01	0.00253703	0.507816	-0.000123666	-179.579	2.23891e-005	1.66407	0.00495961	0.00781256	99.953	0
+1.00044934E+01	-9.04860337E-01	0.00253727	0.515629	-0.000122794	179.868	2.23854e-005	1.67188	0.00496009	0.00781256	100.281	0
+1.00069644E+01	-9.04857776E-01	0.00253727	0.515629	-0.000122086	179.673	2.23668e-005	1.6797	0.00496009	0.00781256	100.578	0
+1.00064710E+01	-8.99956890E-01	0.0025375	0.507816	-0.000121072	-179.024	2.23295e-005	1.66407	0.00496057	0.0156251	100.906	0
+1.00020820E+01	-8.99951045E-01	0.00253703	0.507816	-0.000123129	179.603	2.22923e-005	1.6797	0.00496057	0.00781256	101.203	0
+1.00069597E+01	-8.96913227E-01	0.00253727	0.515629	-0.000122712	179.095	2.22513e-005	1.71876	0.00496057	0.00781256	101.531	0
+1.00069594E+01	-8.95072571E-01	0.0025375	0.515629	-0.000122965	179.556	2.22289e-005	1.75782	0.00496057	0.00781256	101.828	0
+1.00069628E+01	-8.95072768E-01	0.00253727	0.507816	-0.00012143	179.548	2.22028e-005	1.75001	0.00496009	0.00781256	102.156	0
+1.00069615E+01	-8.92062188E-01	0.00253727	0.507816	-0.000119582	179.618	2.21693e-005	1.71876	0.00496009	0.00781256	102.453	0
+1.00045198E+01	-8.90149052E-01	0.0025375	0.515629	-0.000122533	179.454	2.21283e-005	1.75001	0.00496009	0.0156251	102.781	0
+1.00028844E+01	-8.90146127E-01	0.00253727	0.507816	-0.000120365	179.79	2.20725e-005	1.72657	0.00496057	0.0156251	103.094	0
+1.00069613E+01	-8.87704703E-01	0.00253727	0.515629	-0.000121549	-179.11	2.20017e-005	1.75782	0.00496057	0.0156251	103.39	0
+1.00069610E+01	-8.85261359E-01	0.0025375	0.507816	-0.000120864	-179.087	2.19421e-005	1.87501	0.00496057	0.0156251	103.703	0
+1.00025620E+01	-8.84201644E-01	0.00253774	0.515629	-0.000122429	179.712	2.19384e-005	1.98438	0.00496104	0.0156251	104.015	0
+1.00063295E+01	-8.80355196E-01	0.0025375	0.507816	-0.000122518	-178.79	2.19793e-005	2.03908	0.00496104	0.0156251	104.344	0
+1.00069639E+01	-8.80357369E-01	0.00253727	0.515629	-0.000121482	-179.673	2.20464e-005	2.06252	0.00496104	0.0156251	104.64	0
+1.00069598E+01	-8.78782309E-01	0.00253822	0.515629	-0.000122362	-179.071	2.20799e-005	1.98438	0.00496104	0.0156251	104.969	0
+1.00069589E+01	-8.75491078E-01	0.00253774	0.515629	-0.000120149	179.399	2.21134e-005	1.84376	0.00496104	0.0156251	105.281	0
+1.00064715E+01	-8.75489677E-01	0.0025375	0.507816	-0.000122697	179.47	2.21656e-005	1.7422	0.00496104	0.00781256	105.594	0
+1.00020779E+01	-8.74341950E-01	0.00253822	0.515629	-0.000120752	179.517	2.21768e-005	1.69532	0.00496152	0.00781256	105.906	0
+1.00069606E+01	-8.70575010E-01	0.00253798	0.507816	-0.000123241	179.712	2.21619e-005	1.72657	0.00496152	0.00781256	106.203	0
+1.00069584E+01	-8.70573109E-01	0.00253774	0.515629	-0.000123032	-178.884	2.21209e-005	1.72657	0.004962	0.00781256	106.515	0
+1.00029872E+01	-8.69084458E-01	0.00253774	0.507816	-0.000124008	-179.556	2.20687e-005	1.72657	0.004962	0.00781256	106.844	0
+1.00048755E+01	-8.65696681E-01	0.00253774	0.507816	-0.000118018	179.017	2.20166e-005	1.77345	0.00496152	0.00781256	107.156	0
+1.00069547E+01	-8.65695502E-01	0.00253727	0.515629	-0.000123859	-179.54	2.19458e-005	1.83595	0.00496152	0.00781256	107.469	0
+1.00069543E+01	-8.60801026E-01	0.00253703	0.515629	-0.000124649	-179.157	2.18825e-005	1.89845	0.00496152	0.00781256	107.781	0
+1.00064716E+01	-8.60803705E-01	0.00253727	0.515629	-0.000121855	-179.259	2.18676e-005	1.88282	0.00496152	0.00781256	108.078	0
+1.00020757E+01	-8.60695613E-01	0.00253774	0.507816	-0.000123822	-179.696	2.18601e-005	1.89845	0.00496152	0.00781256	108.406	0
+1.00069561E+01	-8.55878332E-01	0.0025375	0.507816	-0.000121445	179.97	2.18489e-005	1.87501	0.00496152	0.00781256	108.703	0
+1.00028165E+01	-8.55876424E-01	0.00253727	0.515629	-0.000123509	-179.954	2.18452e-005	1.82032	0.00496152	0.00781256	109.015	0
+1.00020770E+01	-8.55877239E-01	0.00253774	0.507816	-0.000121177	179.884	2.18527e-005	1.76563	0.00496152	0.00781256	109.328	0
+1.00020787E+01	-8.50954143E-01	0.00253774	0.507816	-0.000122481	-179.54	2.18825e-005	1.72657	0.00496152	0.0156251	109.64	0
+1.00020779E+01	-8.50956279E-01	0.00253774	0.515629	-0.000123465	-179.509	2.19309e-005	1.6797	0.00496152	0.00781256	109.953	0
+1.00020819E+01	-8.50958464E-01	0.00253727	0.515629	-0.000122697	-178.767	2.19756e-005	1.75782	0.00496152	0.00781256	110.265	0
+1.00062710E+01	-8.46065803E-01	0.00253774	0.507816	-0.000121393	-178.735	2.19793e-005	1.91407	0.00496152	0.00781256	110.594	0
+1.00069633E+01	-8.46065084E-01	0.00253727	0.507816	-0.000124582	-179.29	2.19793e-005	1.98438	0.00496152	0.00781256	110.89	0
+1.00040649E+01	-8.43122089E-01	0.00253774	0.515629	-0.000124858	179.056	2.19831e-005	1.96095	0.00496152	0	111.219	0
+1.00020822E+01	-8.41158763E-01	0.00253727	0.515629	-0.000123442	-179.696	2.19719e-005	1.90626	0.00496152	0	111.515	0
+1.00029450E+01	-8.41159775E-01	0.00253774	0.507816	-0.0001214	179.642	2.19234e-005	1.8672	0.00496152	0.00781256	111.844	0
+1.00069679E+01	-8.37746596E-01	0.00253774	0.515629	-0.000123166	179.556	2.18862e-005	1.82032	0.00496152	0.00781256	112.14	0
+1.00069627E+01	-8.36284701E-01	0.00253727	0.507816	-0.000123315	-179.688	2.18936e-005	1.72657	0.00496152	0.00781256	112.469	0
+1.00069667E+01	-8.36285201E-01	0.0025375	0.515629	-0.000125417	-179.446	2.18676e-005	1.64845	0.00496152	0.00781256	112.765	0
+1.00069681E+01	-8.33184502E-01	0.0025375	0.507816	-0.000121139	-179.751	2.18229e-005	1.58595	0.00496104	0	113.094	0
+1.00069681E+01	-8.31369257E-01	0.00253774	0.515629	-0.000124835	-179.774	2.17931e-005	1.59376	0.00496104	0	113.39	0
+1.00069708E+01	-8.31374970E-01	0.00253774	0.515629	-0.000121363	-179.235	2.17893e-005	1.6797	0.00496057	0	113.703	0
+1.00069677E+01	-8.27720010E-01	0.0025375	0.507816	-0.0001245	179.399	2.18154e-005	1.77345	0.00496057	0	114.015	0
+1.00069695E+01	-8.26492037E-01	0.0025375	0.515629	-0.000123993	-179.978	2.18601e-005	1.84376	0.00496057	0	114.328	0
+1.00069722E+01	-8.25822045E-01	0.0025375	0.515629	-0.000123591	-179.04	2.18825e-005	1.88282	0.00496057	0	114.656	0
+1.00069698E+01	-8.21592995E-01	0.00253774	0.507816	-0.000121229	-179.907	2.18862e-005	1.88282	0.00496057	0	114.969	0
+1.00069703E+01	-8.21592365E-01	0.00253774	0.507816	-0.000124314	-179.743	2.18899e-005	1.88282	0.00496057	0	115.281	0
+1.00069724E+01	-8.20017589E-01	0.00253774	0.507816	-0.000123941	-179.626	2.19123e-005	1.88282	0.00496104	0	115.578	0
+1.00069698E+01	-8.16710494E-01	0.00253727	0.515629	-0.000121966	179.938	2.19384e-005	1.87501	0.00496104	0.00781256	115.906	0
+1.00069685E+01	-8.16709827E-01	0.00253774	0.507816	-0.000122354	179.712	2.19458e-005	1.85157	0.00496057	0.00781256	116.219	0
+1.00069749E+01	-8.15691032E-01	0.00253822	0.507816	-0.000123889	179.251	2.19831e-005	1.85938	0.00496057	0.0156251	116.531	0
+1.00069712E+01	-8.11794521E-01	0.00253774	0.507816	-0.000120745	179.556	2.20278e-005	1.85938	0.00496057	0.0156251	116.828	0
+1.00069636E+01	-8.11797120E-01	0.00253774	0.515629	-0.000121832	179.071	2.20836e-005	1.8047	0.00496057	0.0156251	117.156	0
