temperature	field	S1Rx-Ch1	S1Rx-Ch2	S1Ry-Ch1	S1Ry-Ch2	S2Ry-Ch1	S2Ry-Ch2	S2Rx-Ch1	S2Rx-Ch2	Time	Sweep var
+6.87001932E-02	+6.20782488E-03	0.00173569	0.515629	-0.000105307	-179.735	-8.08766e-006	-179.931	0.0024469	-0.0546877	30.657	0
+6.87007679E-02	+6.20617983E-03	0.00173593	0.523441	-0.000105292	-179.743	-8.05227e-006	-179.954	0.00244643	-0.0234376	30.985	0
+6.86983333E-02	+6.20783107E-03	0.00173641	0.500004	-0.000105292	-179.751	-8.01316e-006	-179.782	0.00244643	0	31.282	0
+6.87028160E-02	+6.20471609E-03	0.00173665	0.500004	-0.000105307	-179.759	-7.98894e-006	-179.696	0.00244595	0.0390627	31.594	0
+6.86981926E-02	+6.19435523E-03	0.00173474	0.492189	-0.000105344	-179.767	-7.99826e-006	-179.829	0.00244619	0.0468752	31.922	0
+6.87000580E-02	+6.20348342E-03	0.00173593	0.531254	-0.000105367	-179.759	-8.04482e-006	-179.938	0.00244619	0.0546877	32.219	0
+6.87001641E-02	+6.20339459E-03	0.00173546	0.515629	-0.000105344	-179.743	-8.1007e-006	179.892	0.00244595	0.0468752	32.547	0
+6.87031430E-02	+6.20702709E-03	0.00173593	0.515629	-0.000105329	-179.743	-8.13982e-006	179.829	0.00244643	-0.0546877	32.86	0
+6.86995787E-02	+6.20450273E-03	0.00173569	0.539066	-0.000105344	-179.743	-8.16031e-006	179.829	0.00244643	0.0546877	33.157	0
+6.87051326E-02	+6.20361554E-03	0.00173569	0.523441	-0.000105374	-179.767	-8.15286e-006	179.892	0.00244595	0.140626	33.485	0
+7.01550698E-02	+6.20572668E-03	0.00173641	0.515629	-0.000105374	-179.774	-8.12305e-006	179.907	0.00244595	0.125001	33.797	0
+7.35525635E-02	+6.20376485E-03	0.00173522	0.531254	-0.000105344	-179.774	-8.09139e-006	179.923	0.00244643	0.0234376	34.11	0
+7.35562162E-02	+6.20088112E-03	0.00173498	0.515629	-0.000105307	-179.759	-8.05786e-006	-179.899	0.00244619	-0.0312502	34.407	0
+7.35533817E-02	+6.20323513E-03	0.00173522	0.515629	-0.00010527	-179.728	-8.01875e-006	-179.829	0.00244643	0.0781255	34.719	0
+7.35550986E-02	+6.20182002E-03	0.00173498	0.515629	-0.000105262	-179.72	-7.99639e-006	-179.892	0.00244595	0.210938	35.032	0
+7.35541309E-02	+6.20334139E-03	0.00173641	0.507816	-0.000105292	-179.72	-7.98894e-006	-179.821	0.00244595	0.0234376	35.344	0
+7.35533820E-02	+6.20577636E-03	0.00173546	0.531254	-0.000105344	-179.728	-7.99826e-006	-179.688	0.00244595	0.070313	35.672	0
+7.35534111E-02	+6.20107452E-03	0.00173641	0.523441	-0.000105396	-179.735	-8.01502e-006	-179.548	0.00244571	0.0625005	35.985	0
+7.35526967E-02	+6.20119877E-03	0.00173522	0.507816	-0.000105411	-179.743	-8.0262e-006	-179.618	0.00244547	-0.0625005	36.297	0
+7.35551352E-02	+6.20522284E-03	0.00173546	0.515629	-0.000105426	-179.743	-8.02061e-006	-179.774	0.00244524	-0.0546877	36.594	0
+7.35545862E-02	+6.20380542E-03	0.00173522	0.515629	-0.000105441	-179.743	-8.00757e-006	-179.915	0.00244476	-0.0312502	36.922	0
+7.35519405E-02	+6.20545103E-03	0.00173593	0.523441	-0.000105449	-179.743	-8.00384e-006	-179.978	0.00244428	0.0468752	37.219	0
+7.35526615E-02	+6.20144691E-03	0.00173593	0.515629	-0.000105456	-179.743	-8.02433e-006	-179.938	0.00244476	0.0156251	37.547	0
+7.35492626E-02	+6.20198888E-03	0.00173522	0.507816	-0.000105486	-179.759	-8.0709e-006	-179.915	0.00244452	-0.0234376	37.844	0
+7.35501183E-02	+6.19997670E-03	0.00173474	0.531254	-0.000105508	-179.774	-8.12119e-006	-179.938	0.00244476	0.0234376	38.157	0
+7.45861682E-02	+6.20715737E-03	0.00173546	0.515629	-0.000105501	-179.774	-8.13795e-006	-179.868	0.00244428	0.101563	38.485	0
+7.84480033E-02	+6.20319766E-03	0.00173474	0.515629	-0.000105493	-179.767	-8.10629e-006	-179.767	0.00244452	0.0468752	38.782	0
+7.84459077E-02	+6.20232871E-03	0.00173474	0.515629	-0.000105486	-179.774	-8.05972e-006	-179.634	0.00244428	0	39.094	0
+7.84468583E-02	+6.20412028E-03	0.00173474	0.515629	-0.000105478	-179.774	-8.02247e-006	-179.454	0.00244476	0.0234376	39.407	0
+7.84480631E-02	+6.19840588E-03	0.00173474	0.515629	-0.000105486	-179.774	-7.97777e-006	-179.376	0.00244476	-0.0312502	39.735	0
+7.84453956E-02	+6.19887815E-03	0.00173498	0.515629	-0.000105501	-179.767	-7.90512e-006	-179.36	0.00244404	0	40.047	0
+7.84452921E-02	+6.20047653E-03	0.00173426	0.515629	-0.000105516	-179.767	-7.84738e-006	-179.415	0.00244357	0	40.344	0
+7.84486376E-02	+6.20161503E-03	0.00173474	0.515629	-0.000105493	-179.759	-7.82131e-006	-179.571	0.00244357	0.132813	40.672	0
+7.84477099E-02	+6.19964951E-03	0.00173426	0.523441	-0.000105463	-179.751	-7.81758e-006	-179.61	0.00244357	0.0781255	40.985	0
+8.08880944E-02	+6.19562515E-03	0.00173426	0.507816	-0.000105456	-179.743	-7.8064e-006	-179.548	0.00244357	0.070313	41.297	0
+8.33289860E-02	+6.19192097E-03	0.00173522	0.507816	-0.000105441	-179.751	-7.78405e-006	-179.618	0.00244309	0.070313	41.594	0
+8.33279164E-02	+6.19306909E-03	0.00173522	0.523441	-0.000105434	-179.759	-7.73935e-006	-179.696	0.00244285	0.0468752	41.922	0
+8.33307286E-02	+6.19643510E-03	0.00173474	0.515629	-0.000105441	-179.759	-7.71327e-006	-179.751	0.00244261	-0.070313	42.235	0
+8.33301494E-02	+6.19089893E-03	0.00173474	0.523441	-0.000105456	-179.759	-7.69278e-006	-179.751	0.00244309	-0.0234376	42.547	0
+8.33329077E-02	+6.19413450E-03	0.0017345	0.531254	-0.000105456	-179.751	-7.67043e-006	-179.751	0.00244285	0.0312502	42.86	0
+8.33369194E-02	+6.19369147E-03	0.00173355	0.515629	-0.000105456	-179.743	-7.64435e-006	-179.712	0.00244261	0.0546877	43.172	0
+8.59154805E-02	+6.19892797E-03	0.00173474	0.515629	-0.000105434	-179.743	-7.61639e-006	-179.649	0.00244261	0.0234376	43.485	0
+8.82977981E-02	+6.19926812E-03	0.00173379	0.515629	-0.000105411	-179.743	-7.59776e-006	-179.673	0.00244214	-0.0234376	43.797	0
+8.82967123E-02	+6.19554061E-03	0.00173474	0.523441	-0.000105426	-179.743	-7.58472e-006	-179.696	0.00244237	0.0937505	44.11	0
+8.82938628E-02	+6.19671058E-03	0.0017345	0.515629	-0.000105456	-179.743	-7.57913e-006	-179.743	0.00244166	-0.0546877	44.422	0
+8.82937527E-02	+6.19684327E-03	0.00173379	0.507816	-0.000105486	-179.743	-7.58286e-006	-179.837	0.00244166	0.0156251	44.719	0
+8.82975138E-02	+6.19625519E-03	0.00173331	0.539066	-0.000105523	-179.743	-7.58472e-006	-179.876	0.0024419	0.0312502	45.047	0
+8.82967194E-02	+6.19663356E-03	0.0017345	0.515629	-0.000105553	-179.743	-7.59403e-006	-179.821	0.00244142	0.00781256	45.344	0
+8.82935206E-02	+6.19969540E-03	0.0017345	0.523441	-0.000105575	-179.751	-7.62756e-006	-179.821	0.00244094	-0.00781256	45.657	0
+9.02463160E-02	+6.19588468E-03	0.00173331	0.500004	-0.00010559	-179.759	-7.66298e-006	-179.876	0.00244118	0.00781256	45.985	0
+9.31710520E-02	+6.20040549E-03	0.00173379	0.500004	-0.000105583	-179.751	-7.66298e-006	-179.899	0.00244142	-0.0312502	46.282	0
+9.31728420E-02	+6.19728279E-03	0.00173307	0.523441	-0.000105575	-179.743	-7.63318e-006	-179.899	0.00244094	0.109375	46.61	0
+9.31725382E-02	+6.19601235E-03	0.00173307	0.515629	-0.000105538	-179.728	-7.58472e-006	-179.86	0.00244142	-0.0312502	46.922	0
+9.31693541E-02	+6.19810887E-03	0.0017326	0.523441	-0.00010556	-179.743	-7.51394e-006	-179.774	0.00244047	-0.109375	47.235	0
+9.31693049E-02	+6.19688210E-03	0.00173379	0.515629	-0.000105612	-179.743	-7.42826e-006	-179.673	0.00244047	0.0234376	47.547	0
+9.80956849E-02	+6.19995856E-03	0.00173379	0.515629	-0.000105642	-179.743	-7.3761e-006	-179.72	0.00244094	0.0390627	47.844	0
+9.80933721E-02	+6.19814429E-03	0.00173212	0.523441	-0.000105642	-179.743	-7.34816e-006	-179.767	0.00244047	0.117188	48.157	0
+9.80941217E-02	+6.20277753E-03	0.0017326	0.515629	-0.000105605	-179.759	-7.29042e-006	-179.79	0.00244023	-0.0312502	48.485	0
+9.80962356E-02	+6.20243458E-03	0.00173379	0.523441	-0.000105575	-179.767	-7.20847e-006	-179.774	0.00243999	-0.0546877	48.782	0
+9.80969572E-02	+6.20457125E-03	0.00173307	0.515629	-0.00010553	-179.767	-7.1321e-006	-179.774	0.00243999	0.0781255	49.11	0
+9.96665557E-02	+6.19765861E-03	0.00173379	0.515629	-0.000105516	-179.759	-7.11161e-006	-179.728	0.00243951	0.070313	49.422	0
+1.02933857E-01	+6.19477161E-03	0.00173283	0.515629	-0.000105523	-179.759	-7.1172e-006	-179.696	0.00243928	0.0312502	49.735	0
+1.02932968E-01	+6.19213818E-03	0.0017326	0.523441	-0.000105523	-179.767	-7.13023e-006	-179.704	0.00243928	-0.0312502	50.047	0
+1.02932952E-01	+6.18937487E-03	0.0017326	0.515629	-0.00010553	-179.767	-7.16562e-006	-179.743	0.00243904	0.0390627	50.344	0
+1.02932521E-01	+6.19216629E-03	0.0017326	0.515629	-0.000105553	-179.759	-7.19356e-006	-179.853	0.0024388	0.109375	50.672	0
+1.02934227E-01	+6.18985951E-03	0.00173355	0.539066	-0.000105583	-179.751	-7.2215e-006	-179.931	0.00243904	-0.085938	50.969	0
+1.04220821E-01	+6.19060051E-03	0.0017326	0.515629	-0.000105598	-179.759	-7.26248e-006	179.923	0.00243856	-0.0781255	51.297	0
+1.07876353E-01	+6.20174269E-03	0.00173307	0.515629	-0.000105605	-179.767	-7.28111e-006	179.915	0.00243856	0.0937505	51.594	0
+1.07875137E-01	+6.19843628E-03	0.0017326	0.515629	-0.000105605	-179.759	-7.26435e-006	-179.985	0.00243808	-0.0937505	51.922	0
+1.07876779E-01	+6.19909914E-03	0.00173212	0.515629	-0.000105605	-179.751	-7.20288e-006	-179.923	0.00243784	-0.085938	52.235	0
+1.07874209E-01	+6.20276818E-03	0.0017326	0.515629	-0.000105612	-179.743	-7.11161e-006	-179.759	0.00243808	0	52.532	0
+1.10742186E-01	+6.19995146E-03	0.00173212	0.507816	-0.000105612	-179.743	-7.03151e-006	-179.634	0.00243784	0	52.844	0
+1.12733367E-01	+6.19393123E-03	0.00173212	0.515629	-0.00010562	-179.743	-6.96632e-006	-179.618	0.00243713	-0.0781255	53.172	0
+1.12733240E-01	+6.19885176E-03	0.0017326	0.523441	-0.000105605	-179.751	-6.91417e-006	-179.767	0.00243713	0	53.469	0
+1.12730507E-01	+6.19782366E-03	0.00173283	0.523441	-0.000105575	-179.743	-6.87319e-006	-179.985	0.00243689	0.0468752	53.797	0
+1.12732403E-01	+6.20318674E-03	0.00173236	0.546879	-0.000105553	-179.728	-6.84152e-006	-179.954	0.00243665	-0.0625005	54.11	0
+1.17631729E-01	+6.20483291E-03	0.0017314	0.531254	-0.00010553	-179.728	-6.84898e-006	-179.735	0.00243641	0.070313	54.422	0
+1.17633121E-01	+6.20124315E-03	0.00173188	0.515629	-0.000105516	-179.735	-6.88437e-006	-179.642	0.00243641	0.0625005	54.735	0
+1.17632150E-01	+6.20317381E-03	0.00173212	0.515629	-0.000105493	-179.743	-6.90672e-006	-179.571	0.00243594	0.070313	55.047	0
+1.17631312E-01	+6.20100196E-03	0.00173188	0.523441	-0.000105501	-179.743	-6.93652e-006	-179.438	0.00243546	0.0781255	55.36	0
+1.17631236E-01	+6.19776189E-03	0.00173212	0.515629	-0.000105501	-179.751	-6.9924e-006	-179.485	0.00243498	0.070313	55.672	0
+1.22451259E-01	+6.19731493E-03	0.0017314	0.539066	-0.000105486	-179.743	-7.07622e-006	-179.524	0.00243546	0.0937505	55.969	0
+1.22450008E-01	+6.19623824E-03	0.00173116	0.515629	-0.000105478	-179.743	-7.1321e-006	-179.61	0.00243546	0.101563	56.297	0
+1.22451051E-01	+6.19461269E-03	0.0017314	0.515629	-0.000105486	-179.72	-7.1172e-006	-179.696	0.00243522	-0.00781256	56.61	0
+1.25419985E-01	+6.19797138E-03	0.00173093	0.515629	-0.000105493	-179.712	-7.06318e-006	-179.579	0.00243475	0.070313	56.922	0
+1.27401796E-01	+6.19800680E-03	0.00173093	0.515629	-0.000105501	-179.712	-6.99612e-006	-179.384	0.00243427	0.109375	57.219	0
+1.27399742E-01	+6.19489549E-03	0.00173069	0.523441	-0.000105516	-179.704	-6.92534e-006	-179.438	0.00243427	0.070313	57.547	0
+1.31549685E-01	+6.19665017E-03	0.00173236	0.500004	-0.000105523	-179.704	-6.87691e-006	-179.524	0.00243427	0.0781255	57.86	0
+1.32267951E-01	+6.19609976E-03	0.0017314	0.507816	-0.000105545	-179.72	-6.87319e-006	-179.501	0.00243331	0.187501	58.172	0
+1.32269760E-01	+6.19746370E-03	0.00173188	0.515629	-0.00010559	-179.743	-6.90485e-006	-179.415	0.00243331	0.101563	58.469	0
+1.32267031E-01	+6.19887213E-03	0.0017314	0.515629	-0.000105642	-179.751	-6.95887e-006	-179.423	0.00243355	-0.0546877	58.797	0
+1.32269024E-01	+6.19708175E-03	0.00173069	0.523441	-0.00010568	-179.751	-7.03338e-006	-179.595	0.00243379	-0.0156251	59.11	0
+1.32267491E-01	+6.19652009E-03	0.00173021	0.515629	-0.000105709	-179.743	-7.1023e-006	-179.946	0.00243308	0.0156251	59.422	0
+1.35699590E-01	+6.20120618E-03	0.00173045	0.507816	-0.000105747	-179.743	-7.12837e-006	179.712	0.00243355	-0.0625005	59.735	0
+1.37177989E-01	+6.19788628E-03	0.00173093	0.515629	-0.000105776	-179.735	-7.09671e-006	179.657	0.00243284	-0.0468752	60.047	0
+1.37177216E-01	+6.19664097E-03	0.00173116	0.515629	-0.000105791	-179.743	-6.99054e-006	179.868	0.00243308	0.0937505	60.36	0
+1.42006097E-01	+6.19314959E-03	0.00173045	0.515629	-0.000105784	-179.743	-6.85084e-006	179.962	0.0024326	0.0156251	60.657	0
+1.42006465E-01	+6.19749104E-03	0.00173021	0.507816	-0.000105769	-179.743	-6.72977e-006	-179.618	0.00243236	0.070313	60.985	0
+1.42004116E-01	+6.19802034E-03	0.00173045	0.531254	-0.000105739	-179.751	-6.66457e-006	-179.282	0.00243236	0.0156251	61.297	0
+1.46935516E-01	+6.19965044E-03	0.00173045	0.523441	-0.000105732	-179.743	-6.63477e-006	-179.321	0.00243236	0.0156251	61.594	0
+1.46934424E-01	+6.19900895E-03	0.00173045	0.515629	-0.000105739	-179.743	-6.62732e-006	-179.485	0.00243188	-0.0781255	61.907	0
+1.46932570E-01	+6.19991355E-03	0.00173045	0.507816	-0.000105761	-179.743	-6.63291e-006	-179.712	0.00243165	0.0937505	62.219	0
+1.51616205E-01	+6.19437177E-03	0.00173045	0.515629	-0.000105776	-179.743	-6.62732e-006	-179.868	0.00243141	-0.00781256	62.532	0
+1.51780105E-01	+6.19399790E-03	0.00173045	0.523441	-0.000105769	-179.759	-6.60124e-006	-179.845	0.00243141	0.132813	62.844	0
+1.51781025E-01	+6.19290663E-03	0.00172973	0.523441	-0.000105776	-179.774	-6.57144e-006	-179.751	0.00243141	0.0625005	63.157	0
+1.51781154E-01	+6.19591562E-03	0.00173045	0.515629	-0.000105791	-179.774	-6.5435e-006	-179.634	0.00243117	-0.00781256	63.485	0
+1.51778732E-01	+6.19319410E-03	0.00172997	0.515629	-0.000105806	-179.759	-6.52488e-006	-179.517	0.00243093	0.156251	63.797	0
+1.52270127E-01	+6.19139012E-03	0.00172973	0.515629	-0.000105814	-179.751	-6.51742e-006	-179.36	0.00243069	0.070313	64.094	0
+1.56670441E-01	+6.19168304E-03	0.00172926	0.515629	-0.000105836	-179.743	-6.51556e-006	-179.431	0.00242974	0.125001	64.422	0
+1.56669423E-01	+6.19616672E-03	0.00172902	0.515629	-0.000105873	-179.743	-6.52488e-006	-179.618	0.00242998	-0.00781256	64.719	0
+1.56673777E-01	+6.19348382E-03	0.00172926	0.523441	-0.000105918	-179.743	-6.52488e-006	-179.837	0.00243045	-0.00781256	65.047	0
+1.61505583E-01	+6.18936839E-03	0.00172926	0.515629	-0.00010594	-179.751	-6.51556e-006	179.946	0.00242998	-0.0625005	65.36	0
+1.61503142E-01	+6.18860040E-03	0.00172926	0.515629	-0.00010594	-179.743	-6.49321e-006	179.845	0.00242998	-0.0312502	65.657	0
+1.61505540E-01	+6.18717125E-03	0.00172973	0.515629	-0.000105933	-179.743	-6.46713e-006	179.993	0.00242926	0.0312502	65.969	0
+1.66459673E-01	+6.19390003E-03	0.00172997	0.523441	-0.000105933	-179.743	-6.45223e-006	-179.704	0.0024295	0	66.297	0
+1.66459869E-01	+6.19570599E-03	0.00172997	0.515629	-0.000105955	-179.743	-6.44292e-006	-179.618	0.00242902	-0.0234376	66.594	0
+1.66461838E-01	+6.19632892E-03	0.00172878	0.515629	-0.000105963	-179.743	-6.40753e-006	-179.626	0.00242855	0.0468752	66.922	0
+1.71339509E-01	+6.19572173E-03	0.00172902	0.515629	-0.00010597	-179.751	-6.3591e-006	-179.681	0.00242878	0.0781255	67.235	0
+1.71334278E-01	+6.19322942E-03	0.00172926	0.507816	-0.000106	-179.751	-6.3144e-006	-179.759	0.00242878	-0.0546877	67.532	0
+1.71330905E-01	+6.19418575E-03	0.00172926	0.531254	-0.00010603	-179.751	-6.26597e-006	-179.892	0.00242855	0.140626	67.844	0
+1.75672824E-01	+6.19327777E-03	0.00172902	0.523441	-0.000106045	-179.743	-6.23244e-006	-179.954	0.00242855	0.125001	68.157	0
+1.76255123E-01	+6.19723803E-03	0.00172926	0.507816	-0.000106067	-179.751	-6.19146e-006	-179.782	0.00242712	-0.109375	68.485	0
+1.76253664E-01	+6.19539829E-03	0.00172878	0.523441	-0.000106074	-179.751	-6.16352e-006	-179.626	0.00242807	0.101563	68.797	0
+1.79713232E-01	+6.19189313E-03	0.00172878	0.515629	-0.000106082	-179.759	-6.13931e-006	-179.579	0.00242759	0.148438	69.094	0
+1.81098707E-01	+6.18861540E-03	0.00172878	0.515629	-0.000106089	-179.767	-6.12068e-006	-179.548	0.00242712	0.187501	69.407	0
+1.81097765E-01	+6.19220797E-03	0.00172926	0.531254	-0.000106119	-179.774	-6.11323e-006	-179.595	0.00242735	0.250002	69.735	0
+1.87881601E-01	+6.19535133E-03	0.00172807	0.515629	-0.000106156	-179.759	-6.12813e-006	-179.845	0.00242688	0.0546877	70.047	0
+1.90897656E-01	+6.19723701E-03	0.00172807	0.523441	-0.000106171	-179.759	-6.13186e-006	179.915	0.0024264	-0.0546877	70.344	0
+1.90896558E-01	+6.19613619E-03	0.00172807	0.515629	-0.000106171	-179.759	-6.12441e-006	179.884	0.0024264	-0.0234376	70.657	0
+1.95467534E-01	+6.19801962E-03	0.00172902	0.515629	-0.000106171	-179.759	-6.10951e-006	-179.938	0.00242592	0.0390627	70.969	0
+1.95799677E-01	+6.19734309E-03	0.00172854	0.515629	-0.000106179	-179.759	-6.08529e-006	-179.735	0.00242616	0.187501	71.282	0
+1.95797157E-01	+6.19789638E-03	0.00172807	0.523441	-0.000106194	-179.774	-6.0499e-006	-179.649	0.00242592	-0.0234376	71.61	0
+2.00566683E-01	+6.19032612E-03	0.00172807	0.523441	-0.000106216	-179.774	-5.99961e-006	-179.696	0.00242569	-0.0546877	71.907	0
+2.00624881E-01	+6.18884130E-03	0.00172807	0.531254	-0.000106231	-179.774	-5.92697e-006	-179.884	0.00242545	-0.0546877	72.235	0
+2.00628223E-01	+6.19272623E-03	0.00172759	0.523441	-0.000106261	-179.767	-5.8804e-006	179.892	0.00242545	-0.00781256	72.547	0
+2.05134531E-01	+6.19915800E-03	0.0017283	0.539066	-0.00010629	-179.751	-5.86922e-006	179.845	0.00242497	0.148438	72.86	0
+2.05573007E-01	+6.19669548E-03	0.0017283	0.531254	-0.00010632	-179.759	-5.86736e-006	179.892	0.00242473	-0.0312502	73.188	0
+2.05572633E-01	+6.19622941E-03	0.00172854	0.515629	-0.000106343	-179.759	-5.8804e-006	179.907	0.00242473	-0.0234376	73.469	0
+2.09625286E-01	+6.19929857E-03	0.00172783	0.515629	-0.000106358	-179.751	-5.90089e-006	179.97	0.00242473	-0.0468752	73.797	0
+2.10934325E-01	+6.19460546E-03	0.00172807	0.515629	-0.000106387	-179.767	-5.90089e-006	179.946	0.00242473	0.0312502	74.125	0
+2.15354198E-01	+6.19772127E-03	0.00172807	0.515629	-0.000106387	-179.774	-5.87295e-006	179.923	0.00242426	0.203126	74.422	0
+2.15355916E-01	+6.20228929E-03	0.0017283	0.515629	-0.000106365	-179.774	-5.82266e-006	179.993	0.00242402	-0.0625005	74.735	0
+2.16119759E-01	+6.19563432E-03	0.00172807	0.523441	-0.000106365	-179.774	-5.7705e-006	-179.954	0.00242402	0.0156251	75.047	0
+2.20186854E-01	+6.19168080E-03	0.00172807	0.515629	-0.000106365	-179.774	-5.72953e-006	179.97	0.00242402	0.125001	75.344	0
+2.20189963E-01	+6.18990082E-03	0.00172735	0.523441	-0.000106343	-179.767	-5.72394e-006	-179.931	0.00242378	-0.0781255	75.657	0
+2.20638767E-01	+6.19221997E-03	0.00172783	0.515629	-0.000106313	-179.774	-5.7556e-006	-179.72	0.00242306	-0.0625005	75.969	0
+2.25116239E-01	+6.20171556E-03	0.00172783	0.515629	-0.000106313	-179.774	-5.77237e-006	-179.72	0.00242306	0	76.282	0
+2.25112571E-01	+6.19714804E-03	0.00172759	0.523441	-0.000106328	-179.774	-5.79658e-006	-179.673	0.00242306	0.148438	76.594	0
+2.25114255E-01	+6.19592578E-03	0.00172783	0.515629	-0.000106343	-179.751	-5.81148e-006	-179.462	0.00242259	0.0234376	76.922	0
+2.29968769E-01	+6.19184520E-03	0.00172759	0.515629	-0.000106365	-179.743	-5.81148e-006	-179.407	0.00242306	0.00781256	77.235	0
+2.30456472E-01	+6.19016473E-03	0.00172759	0.531254	-0.000106387	-179.728	-5.80589e-006	-179.54	0.00242235	-0.0312502	77.547	0
+2.34855489E-01	+6.19333227E-03	0.00172711	0.515629	-0.000106402	-179.728	-5.79658e-006	-179.649	0.00242211	0.0546877	77.86	0
+2.39753768E-01	+6.18746272E-03	0.00172759	0.523441	-0.000106402	-179.743	-5.77237e-006	-179.767	0.00242235	0.0546877	78.172	0
+2.39752296E-01	+6.18481917E-03	0.00172759	0.515629	-0.000106402	-179.759	-5.74815e-006	-179.868	0.00242211	-0.0546877	78.485	0
+2.39754418E-01	+6.18601564E-03	0.00172735	0.515629	-0.000106387	-179.774	-5.74443e-006	-179.868	0.00242139	0.156251	78.797	0
+2.44205617E-01	+6.18634681E-03	0.00172663	0.515629	-0.000106343	-179.774	-5.74256e-006	-179.767	0.00242139	0.0312502	79.11	0
+2.44697110E-01	+6.18650142E-03	0.00172759	0.515629	-0.000106305	-179.774	-5.7407e-006	-179.751	0.00242092	0.125001	79.407	0
+2.44699710E-01	+6.18950535E-03	0.00172878	0.531254	-0.000106283	-179.767	-5.74815e-006	-179.767	0.00242092	-0.0234376	79.735	0
+2.48996337E-01	+6.19350328E-03	0.00172711	0.523441	-0.000106276	-179.751	-5.74815e-006	-179.853	0.00242139	0	80.032	0
+2.49578298E-01	+6.19016145E-03	0.00172735	0.531254	-0.000106283	-179.743	-5.74815e-006	-179.915	0.00242092	-0.00781256	80.344	0
+2.49580800E-01	+6.19227764E-03	0.00172687	0.515629	-0.000106305	-179.743	-5.76492e-006	-179.931	0.00242092	0.125001	80.672	0
+2.53373460E-01	+6.19601976E-03	0.00172711	0.515629	-0.000106328	-179.743	-5.77795e-006	-179.978	0.00242068	0.140626	80.969	0
+2.54493130E-01	+6.19270617E-03	0.00172687	0.515629	-0.00010632	-179.743	-5.77982e-006	179.923	0.00242044	-0.0156251	81.297	0
+2.58793932E-01	+6.19414540E-03	0.00172711	0.515629	-0.000106298	-179.751	-5.75374e-006	179.642	0.00242044	0.0468752	81.61	0
+2.62480866E-01	+6.19833673E-03	0.00172663	0.515629	-0.00010629	-179.751	-5.71462e-006	179.509	0.0024202	0.0781255	81.922	0
+2.64266042E-01	+6.19250710E-03	0.00172735	0.515629	-0.000106283	-179.743	-5.67737e-006	179.634	0.0024202	0.0468752	82.235	0
+2.64266986E-01	+6.19410661E-03	0.00172711	0.523441	-0.000106298	-179.751	-5.63826e-006	179.97	0.00241996	0.0156251	82.547	0
+2.67166956E-01	+6.19421174E-03	0.00172663	0.523441	-0.00010632	-179.743	-5.601e-006	-179.946	0.00241973	0.0234376	82.844	0
+2.69126403E-01	+6.19482849E-03	0.00172663	0.515629	-0.000106335	-179.735	-5.5712e-006	-179.946	0.00241973	0.0781255	83.172	0
+2.72554632E-01	+6.20167125E-03	0.00172687	0.515629	-0.000106343	-179.728	-5.5414e-006	-179.931	0.00241949	0.0390627	83.469	0
