S1Rx-Ch1	S1Rx-Ch2	S1Ry-Ch1	S1Ry-Ch2	S2Ry-Ch1	S2Ry-Ch2	S2Rx-Ch1	S2Rx-Ch2	temperature	field	Time	Sweep var
0.00192953	0.421877	-0.000836376	179.759	9.87209e-007	-1.93751	0.0028062	0.0937505	+4.01229279E-01	-9.92628017E-01	352.75	0
0.00192905	0.406252	-0.000836376	179.767	1.08034e-006	1.32032	0.0028062	-0.0625005	+4.01227992E-01	-9.92629245E-01	353.062	0
0.00192929	0.414064	-0.000836257	179.767	1.11946e-006	3.06252	0.00280668	-0.0390627	+4.01228172E-01	-9.92629442E-01	353.359	0
0.00192953	0.414064	-0.000836257	179.767	1.14181e-006	3.67189	0.00280716	0.0468752	+4.01230392E-01	-9.92629337E-01	353.687	0
0.00192929	0.421877	-0.000836376	179.759	1.15857e-006	3.93752	0.00280572	-0.0156251	+4.01225528E-01	-9.92642509E-01	354	0
0.00192905	0.421877	-0.000836376	179.743	1.14367e-006	6.96878	0.0028062	0.00781256	+4.01162503E-01	-9.92760031E-01	354.297	0
0.00192929	0.406252	-0.000836495	179.735	1.09152e-006	13.4532	0.00280668	0.0625005	+4.01195822E-01	-9.92692657E-01	354.609	0
0.00192929	0.421877	-0.000836615	179.728	1.07103e-006	15.4688	0.0028062	0.00781256	+4.01230496E-01	-9.92622622E-01	354.922	0
0.00192929	0.421877	-0.000836495	179.735	1.07848e-006	14.6954	0.00280668	0.109375	+4.01226773E-01	-9.92632547E-01	355.25	0
0.00192929	0.406252	-0.000836495	179.735	1.10642e-006	12.6407	0.0028062	-0.0156251	+4.01230079E-01	-9.92630979E-01	355.547	0
0.00192929	0.406252	-0.000836495	179.743	1.14553e-006	10.8594	0.0028062	0	+4.01224510E-01	-9.92626727E-01	355.875	0
0.00192953	0.421877	-0.000836495	179.751	1.18465e-006	9.81256	0.0028062	0.0781255	+4.01224480E-01	-9.92628109E-01	356.172	0
0.00192905	0.421877	-0.000836615	179.751	1.207e-006	9.24225	0.0028062	0.0781255	+4.01229570E-01	-9.92624165E-01	356.5	0
0.00192881	0.406252	-0.000836615	179.759	1.23494e-006	8.51569	0.00280572	0.148438	+4.01227105E-01	-9.92626245E-01	356.797	0
0.00192929	0.406252	-0.000836734	179.759	1.25357e-006	7.85941	0.00280668	-0.0546877	+4.01228300E-01	-9.92627523E-01	357.125	0
0.00192929	0.414064	-0.000836972	179.759	1.25916e-006	6.85941	0.0028062	-0.0390627	+4.01231256E-01	-9.92625227E-01	357.422	0
0.00192881	0.421877	-0.000836972	179.759	1.24984e-006	5.77347	0.0028062	-0.0312502	+4.01229300E-01	-9.92628214E-01	357.734	0
0.00192905	0.406252	-0.000836972	179.759	1.25543e-006	5.97659	0.0028062	-0.0625005	+4.01228490E-01	-9.92625937E-01	358.047	0
0.00192929	0.406252	-0.000836972	179.759	1.26288e-006	6.46878	0.0028062	-0.0937505	+4.01227648E-01	-9.92625918E-01	358.359	0
0.00192929	0.414064	-0.000836972	179.767	1.26288e-006	6.39066	0.0028062	-0.0546877	+4.01228237E-01	-9.92629128E-01	358.672	0
0.00192881	0.421877	-0.000837091	179.767	1.26288e-006	5.94534	0.0028062	0.101563	+4.01234223E-01	-9.92620980E-01	358.984	0
0.00192905	0.406252	-0.000837091	179.759	1.26661e-006	5.99222	0.0028062	0.0156251	+4.01233352E-01	-9.92620277E-01	359.312	0
0.00192905	0.414064	-0.000837091	179.759	1.26847e-006	6.80472	0.0028062	0.0390627	+4.01232837E-01	-9.92621906E-01	359.609	0
0.00192929	0.421877	-0.000837091	179.759	1.27219e-006	7.67972	0.00280572	0.0546877	+4.01231947E-01	-9.92623179E-01	359.922	0
0.00192881	0.406252	-0.000837091	179.759	1.27219e-006	7.75003	0.0028062	-0.0390627	+4.01231518E-01	-9.92622758E-01	360.25	0
0.00192905	0.406252	-0.000837211	179.759	1.24612e-006	7.31253	0.0028062	0.0781255	+4.01232756E-01	-9.92621128E-01	360.562	0
0.00192929	0.421877	-0.000837211	179.759	1.20328e-006	6.71097	0.0028062	0.101563	+4.01228767E-01	-9.92622955E-01	360.859	0
0.00192929	0.421877	-0.00083733	179.759	1.18465e-006	5.78128	0.0028062	0.0156251	+4.01234170E-01	-9.92621289E-01	361.187	0
0.00192881	0.421877	-0.00083733	179.759	1.18837e-006	5.35941	0.0028062	0.070313	+4.01235213E-01	-9.92625270E-01	361.484	0
0.00192905	0.406252	-0.00083733	179.759	1.20328e-006	5.68753	0.00280572	0.0156251	+4.01236783E-01	-9.92624350E-01	361.797	0
0.00192929	0.414064	-0.00083733	179.759	1.22377e-006	6.51566	0.0028062	0.0781255	+4.01233784E-01	-9.92626017E-01	362.125	0
0.00192905	0.421877	-0.000837449	179.759	1.23494e-006	6.91409	0.0028062	0.085938	+4.01236703E-01	-9.92625632E-01	362.437	0
0.00192905	0.414064	-0.000837568	179.759	1.22935e-006	6.56253	0.00280572	-0.0468752	+4.01238206E-01	-9.92621230E-01	362.734	0
0.00192905	0.414064	-0.000837568	179.759	1.21445e-006	5.94534	0.00280668	-0.0390627	+4.01239561E-01	-9.92621958E-01	363.062	0
0.00192929	0.414064	-0.000837568	179.759	1.207e-006	5.50784	0.0028062	0.0781255	+4.01236623E-01	-9.92619249E-01	363.375	0
0.00192905	0.421877	-0.00083733	179.759	1.19769e-006	5.86722	0.00280572	0	+4.01236507E-01	-9.92620088E-01	363.672	0
0.00192881	0.414064	-0.000837211	179.767	1.1921e-006	6.92972	0.0028062	-0.250002	+4.01235624E-01	-9.92622878E-01	363.984	0
0.00192929	0.406252	-0.000837211	179.767	1.18837e-006	7.34378	0.00280572	0	+4.01237807E-01	-9.92621242E-01	364.297	0
0.00192929	0.414064	-0.000837091	179.759	1.20328e-006	6.38284	0.0028062	-0.0546877	+4.01233416E-01	-9.92622199E-01	364.625	0
0.00192905	0.421877	-0.000837091	179.759	1.22563e-006	5.96878	0.0028062	-0.101563	+4.01233250E-01	-9.92621604E-01	364.937	0
0.00192881	0.414064	-0.000837091	179.759	1.23494e-006	5.85159	0.00280525	0.101563	+4.01232073E-01	-9.92621964E-01	365.25	0
0.00192929	0.406252	-0.000837091	179.759	1.2368e-006	5.60941	0.0028062	0.0625005	+4.01234520E-01	-9.92623618E-01	365.547	0
0.00192905	0.421877	-0.000837091	179.759	1.23122e-006	5.17972	0.0028062	0.203126	+4.01236439E-01	-9.92623038E-01	365.875	0
0.00192905	0.421877	-0.000837091	179.759	1.21631e-006	5.00784	0.0028062	-0.0312502	+4.01235789E-01	-9.92624803E-01	366.172	0
0.00192881	0.414064	-0.000837211	179.759	1.19769e-006	5.55472	0.00280572	-0.0781255	+4.01234483E-01	-9.92625976E-01	366.5	0
0.00192905	0.406252	-0.000837211	179.767	1.1921e-006	5.89066	0.0028062	0.00781256	+4.01237028E-01	-9.92622618E-01	366.797	0
0.00192929	0.421877	-0.000837211	179.767	1.19396e-006	6.12503	0.00280668	-0.070313	+4.01238249E-01	-9.92619656E-01	367.125	0
0.00192905	0.406252	-0.00083733	179.767	1.21259e-006	6.65628	0.00280572	0	+4.01236605E-01	-9.92618704E-01	367.422	0
0.00192881	0.406252	-0.000837211	179.767	1.23494e-006	6.53909	0.0028062	0.0546877	+4.01235041E-01	-9.92622258E-01	367.734	0
0.00192905	0.406252	-0.000837211	179.759	1.25916e-006	6.64066	0.0028062	0.125001	+4.01238194E-01	-9.92622751E-01	368.047	0
0.00192905	0.421877	-0.000837211	179.759	1.27033e-006	7.46878	0.00280668	0.109375	+4.01236600E-01	-9.92621505E-01	368.359	0
0.00192881	0.414064	-0.000837091	179.759	1.26288e-006	7.36722	0.0028062	-0.0546877	+4.01236857E-01	-9.92621363E-01	368.672	0
0.00192881	0.406252	-0.000837091	179.759	1.24984e-006	6.82816	0.0028062	-0.0234376	+4.01237176E-01	-9.92620103E-01	368.984	0
0.00192929	0.414064	-0.000837211	179.759	1.24984e-006	6.38284	0.0028062	0.0234376	+4.01236955E-01	-9.92621313E-01	369.297	0
0.00192929	0.414064	-0.000837091	179.759	1.24984e-006	5.55472	0.0028062	0	+4.01235097E-01	-9.92621881E-01	369.609	0
0.00192881	0.421877	-0.000837091	179.759	1.24612e-006	4.73441	0.0028062	0	+4.01234085E-01	-9.92623575E-01	369.922	0
0.00192905	0.414064	-0.000837091	179.759	1.24425e-006	4.35941	0.00280572	0.0234376	+4.01237912E-01	-9.90654091E-01	370.25	0
0.00192929	0.414064	-0.000837091	179.759	1.24053e-006	4.75784	0.0028062	-0.0312502	+4.01241536E-01	-9.87709891E-01	370.562	0
0.00192929	0.421877	-0.000837211	179.759	1.24239e-006	5.20316	0.0028062	0	+4.01242573E-01	-9.87710404E-01	370.859	0
0.00192905	0.414064	-0.000837211	179.759	1.23494e-006	5.69534	0.00280525	0	+4.01243254E-01	-9.86245565E-01	371.187	0
0.00192905	0.406252	-0.000837211	179.759	1.21631e-006	6.17191	0.00280572	0.0468752	+4.01240463E-01	-9.82825130E-01	371.484	0
0.00192929	0.406252	-0.000837211	179.759	1.19769e-006	6.89847	0.00280525	0.0312502	+4.01242309E-01	-9.82827031E-01	371.797	0
0.00192905	0.421877	-0.000837091	179.759	1.18651e-006	7.58597	0.0028062	-0.00781256	+4.01245596E-01	-9.80376423E-01	372.109	0
0.00192881	0.414064	-0.000837091	179.759	1.18279e-006	8.32819	0.00280572	-0.00781256	+4.01243211E-01	-9.77925438E-01	372.437	0
0.00192929	0.406252	-0.000837091	179.759	1.17347e-006	8.711	0.00280525	0.0468752	+4.01243572E-01	-9.77925469E-01	372.734	0
0.00192905	0.421877	-0.000837091	179.759	1.14181e-006	8.69537	0.00280525	-0.0625005	+4.01241309E-01	-9.76107466E-01	373.062	0
0.00192881	0.421877	-0.000837211	179.759	1.12132e-006	8.19537	0.00280572	0	+4.01236656E-01	-9.73044226E-01	373.359	0
0.00192881	0.414064	-0.00083733	179.759	1.11759e-006	6.87503	0.00280525	0.085938	+4.01233166E-01	-9.73041504E-01	373.672	0
0.00192905	0.406252	-0.00083733	179.759	1.11201e-006	6.22659	0.00280525	-0.0156251	+4.01239679E-01	-9.68127968E-01	373.984	0
0.00192905	0.414064	-0.00083733	179.759	1.10083e-006	6.81253	0.00280525	-0.00781256	+4.01242586E-01	-9.68127931E-01	374.312	0
0.00192858	0.414064	-0.00083733	179.759	1.0822e-006	7.70316	0.00280525	-0.0546877	+4.01242942E-01	-9.65267838E-01	374.625	0
0.00192858	0.406252	-0.00083733	179.759	1.04681e-006	8.32037	0.00280525	0.187501	+4.01241390E-01	-9.63242182E-01	374.937	0
0.00192858	0.406252	-0.00083733	179.759	1.0077e-006	8.17975	0.00280525	0.0625005	+4.01236723E-01	-9.61946964E-01	375.234	0
0.00192905	0.414064	-0.00083733	179.751	9.81621e-007	8.09381	0.00280572	0.0156251	+4.01237974E-01	-9.58338497E-01	375.562	0
0.00192858	0.421877	-0.00083733	179.759	9.81621e-007	8.67194	0.00280572	0.0234376	+4.01239244E-01	-9.58337978E-01	375.859	0
0.00192858	0.414064	-0.000837449	179.751	9.81621e-007	9.35162	0.00280525	0.0234376	+4.01237969E-01	-9.56424185E-01	376.172	0
0.00192881	0.406252	-0.000837568	179.751	9.72308e-007	9.80475	0.00280525	-0.0156251	+4.01235381E-01	-9.53474344E-01	376.484	0
0.00192881	0.414064	-0.000837568	179.759	9.64857e-007	9.69537	0.00280525	-0.0781255	+4.01237307E-01	-9.53471393E-01	376.797	0
0.00192858	0.414064	-0.000837687	179.751	9.64857e-007	9.21881	0.00280525	0.0234376	+4.01237613E-01	-9.49052498E-01	377.125	0
0.00192858	0.414064	-0.000837807	179.759	9.5927e-007	8.09381	0.00280525	0.0390627	+4.01239637E-01	-9.48558761E-01	377.422	0
0.00192881	0.414064	-0.000837926	179.759	9.4809e-007	6.90628	0.00280477	0.109375	+4.01239214E-01	-9.48559699E-01	377.734	0
0.00192881	0.421877	-0.000838045	179.759	9.27601e-007	6.04691	0.00280525	0.148438	+4.01238355E-01	-9.43680223E-01	378.062	0
0.00192858	0.429689	-0.000838045	179.759	9.14562e-007	5.50784	0.00280525	0.0468752	+4.01234682E-01	-9.43681852E-01	378.375	0
0.00192858	0.414064	-0.000838164	179.759	8.99661e-007	4.44534	0.00280525	0.085938	+4.01232572E-01	-9.41017588E-01	378.687	0
0.00192858	0.406252	-0.000838045	179.759	8.8476e-007	4.83597	0.00280477	-0.0546877	+4.01230438E-01	-9.38793156E-01	379.015	0
0.00192881	0.421877	-0.000838045	179.759	8.66134e-007	6.57816	0.00280525	0.070313	+4.01231769E-01	-9.37709695E-01	379.312	0
0.00192858	0.421877	-0.000838045	179.767	8.40057e-007	8.89069	0.00280525	0.101563	+4.01225471E-01	-9.34074326E-01	379.625	0
0.00192858	0.414064	-0.000837807	179.767	8.06529e-007	10.9844	0.00280525	0.148438	+4.01225348E-01	-9.34072579E-01	379.937	0
0.00192881	0.406252	-0.000837926	179.767	7.84177e-007	12.5626	0.00280525	0.0937505	+4.01226630E-01	-9.32982972E-01	380.234	0
0.00192858	0.414064	-0.000838045	179.767	7.59963e-007	13.4454	0.00280525	0.210938	+4.01227744E-01	-9.29146424E-01	380.562	0
0.00192858	0.414064	-0.000838164	179.767	7.43199e-007	13.336	0.00280525	0.203126	+4.01229219E-01	-9.29143919E-01	380.875	0
0.00192858	0.414064	-0.000838164	179.759	7.48787e-007	12.4063	0.00280477	0	+4.01228734E-01	-9.25236720E-01	381.172	0
0.00192858	0.406252	-0.000838164	179.759	7.61826e-007	10.9922	0.00280477	-0.109375	+4.01228673E-01	-9.24255882E-01	381.484	0
0.00192858	0.421877	-0.000838283	179.767	7.59963e-007	10.0704	0.00280525	0	+4.01231856E-01	-9.24256129E-01	381.797	0
0.00192834	0.421877	-0.000838283	179.759	7.54375e-007	9.51569	0.00280477	0.0234376	+4.01234885E-01	-9.19344570E-01	382.125	0
0.00192834	0.406252	-0.000838283	179.759	7.46924e-007	10.4688	0.00280477	0.0781255	+4.01235627E-01	-9.19341827E-01	382.422	0
0.00192858	0.414064	-0.000838403	179.759	7.15259e-007	12.0704	0.00280477	-0.0546877	+4.01235713E-01	-9.17396391E-01	382.734	0
0.00192858	0.421877	-0.000838403	179.759	6.85457e-007	11.6563	0.00280429	-0.00781256	+4.01234938E-01	-9.14472265E-01	383.047	0
0.00192834	0.421877	-0.000838403	179.759	6.74281e-007	9.93756	0.00280477	0.00781256	+4.01231240E-01	-9.14473537E-01	383.359	0
0.00192834	0.414064	-0.000838403	179.759	6.83594e-007	9.66412	0.00280429	0.0234376	+4.01234926E-01	-9.11578994E-01	383.687	0
0.00192858	0.414064	-0.000838403	179.759	6.9477e-007	9.5235	0.00280429	0	+4.01237244E-01	-9.09548340E-01	383.984	0
0.00192834	0.421877	-0.000838522	179.759	6.83594e-007	8.57819	0.00280477	-0.0312502	+4.01237177E-01	-9.09546230E-01	384.312	0
0.0019281	0.421877	-0.000838641	179.759	6.63105e-007	8.57037	0.00280429	0.0156251	+4.01233773E-01	-9.04668259E-01	384.609	0
0.00192834	0.414064	-0.00083876	179.759	6.2399e-007	10.1251	0.00280429	-0.00781256	+4.01232215E-01	-9.04667776E-01	384.937	0
0.00192858	0.414064	-0.000838999	179.759	5.73698e-007	11.4688	0.00280429	-0.0156251	+4.01231461E-01	-9.04177302E-01	385.234	0
0.00192834	0.414064	-0.000839237	179.759	5.17819e-007	9.66412	0.00280382	0.070313	+4.01236189E-01	-8.99766188E-01	385.562	0
0.0019281	0.414064	-0.000839237	179.759	5.06643e-007	6.35941	0.00280429	0.101563	+4.01237900E-01	-8.99764905E-01	385.859	0
0.0019281	0.406252	-0.000839237	179.759	5.06643e-007	4.67972	0.00280382	0.0781255	+4.01233484E-01	-8.96024507E-01	386.187	0
0.00192834	0.414064	-0.000839356	179.759	4.9733e-007	6.85941	0.00280429	0.0781255	+4.01229246E-01	-8.94883308E-01	386.5	0
0.00192834	0.421877	-0.000839356	179.759	4.99193e-007	11.3047	0.00280429	0	+4.01231313E-01	-8.94880685E-01	386.797	0
0.0019281	0.421877	-0.000839356	179.759	5.06643e-007	14.3438	0.00280382	-0.0312502	+4.01237017E-01	-8.90577665E-01	387.109	0
0.0019281	0.406252	-0.000839356	179.759	5.08506e-007	14.9922	0.00280382	0.109375	+4.01237936E-01	-8.89963463E-01	387.437	0
0.00192834	0.406252	-0.000839356	179.759	5.06643e-007	14.9141	0.00280429	0.0625005	+4.01239298E-01	-8.89961457E-01	387.75	0
0.0019281	0.421877	-0.000839476	179.759	4.89879e-007	13.8907	0.00280382	0.085938	+4.01238755E-01	-8.86366008E-01	388.047	0
0.0019281	0.414064	-0.000839476	179.759	4.71251e-007	13.5079	0.00280382	0.0546877	+4.01236731E-01	-8.85077241E-01	388.375	0
0.0019281	0.406252	-0.000839476	179.759	4.78703e-007	12.5235	0.00280382	-0.0390627	+4.01236314E-01	-8.83182106E-01	388.672	0
0.00192834	0.406252	-0.000839476	179.759	4.78703e-007	11.5782	0.00280382	0.0468752	+4.01237927E-01	-8.80162892E-01	388.984	0
0.0019281	0.421877	-0.000839476	179.759	4.71251e-007	10.6016	0.00280382	0.0468752	+4.01237504E-01	-8.80165164E-01	389.312	0
0.0019281	0.421877	-0.000839476	179.759	4.65663e-007	10.711	0.00280382	0.0468752	+4.01236946E-01	-8.77479963E-01	389.609	0
0.0019281	0.406252	-0.000839476	179.759	4.33998e-007	11.6876	0.00280334	0.101563	+4.01231537E-01	-8.75305201E-01	389.937	0
0.0019281	0.414064	-0.000839476	179.759	3.9302e-007	12.8829	0.00280382	0.0390627	+4.01233086E-01	-8.75298282E-01	390.234	0
0.0019281	0.421877	-0.000839595	179.759	3.68806e-007	13.6641	0.00280382	0.117188	+4.01232177E-01	-8.72584388E-01	390.547	0
0.0019281	0.414064	-0.000839595	179.759	3.78119e-007	13.3751	0.00280382	-0.0390627	+4.01239462E-01	-8.70380750E-01	390.875	0
0.0019281	0.406252	-0.000839595	179.759	4.02333e-007	13.2501	0.00280382	-0.0546877	+4.01240725E-01	-8.70379991E-01	391.187	0
0.0019281	0.414064	-0.000839714	179.759	4.15372e-007	13.0547	0.00280334	0.187501	+4.01236623E-01	-8.67267079E-01	391.484	0
0.0019281	0.421877	-0.000839714	179.767	4.09784e-007	13.2579	0.00280382	0.070313	+4.01236813E-01	-8.65507107E-01	391.797	0
0.00192786	0.414064	-0.000839714	179.767	3.9302e-007	12.8829	0.00280382	0.0625005	+4.01235960E-01	-8.64916089E-01	392.125	0
0.0019281	0.406252	-0.000839833	179.767	3.70668e-007	13.6094	0.00280382	0.0781255	+4.01235237E-01	-8.60612238E-01	392.422	0
0.0019281	0.414064	-0.000839714	179.767	3.52042e-007	16.297	0.00280382	-0.00781256	+4.01235893E-01	-8.60613478E-01	392.734	0
0.0019281	0.421877	-0.000839595	179.767	3.39003e-007	16.3907	0.00280382	0.0546877	+4.01233771E-01	-8.60612984E-01	393.047	0
0.00192786	0.421877	-0.000839476	179.759	3.16651e-007	15.8594	0.00280334	0.101563	+4.01228871E-01	-8.55684577E-01	393.359	0
0.00192786	0.406252	-0.000839356	179.759	3.0175e-007	16.5236	0.00280382	-0.0546877	+4.01228325E-01	-8.55686484E-01	393.672	0
0.0019281	0.414064	-0.000839356	179.759	2.99888e-007	18.7189	0.00280334	0.0468752	+4.01228840E-01	-8.55369802E-01	394	0
0.00192762	0.421877	-0.000839356	179.759	2.75673e-007	25.1642	0.00280382	0.00781256	+4.01235274E-01	-8.50772488E-01	394.297	0
0.00192762	0.414064	-0.000839476	179.759	2.45871e-007	30.4454	0.00280382	-0.0546877	+4.01236384E-01	-8.50772975E-01	394.625	0
0.00192786	0.406252	-0.000839476	179.759	2.21656e-007	29.7423	0.00280286	0.0781255	+4.01237604E-01	-8.49950580E-01	394.922	0
0.0019281	0.414064	-0.000839595	179.759	2.01167e-007	28.9689	0.00280382	0.00781256	+4.01236101E-01	-8.45874341E-01	395.25	0
0.00192762	0.421877	-0.000839833	179.759	1.7509e-007	30.3204	0.00280334	0.085938	+4.01232911E-01	-8.45875625E-01	395.547	0
0.00192762	0.414064	-0.000839833	179.759	1.50875e-007	33.3909	0.00280334	0.0156251	+4.01237964E-01	-8.41641431E-01	395.875	0
0.00192762	0.406252	-0.000839952	179.759	1.30386e-007	41.5393	0.00280334	0.0625005	+4.01238351E-01	-8.40973294E-01	396.172	0
0.0019281	0.414064	-0.000839952	179.767	1.09897e-007	52.0784	0.00280286	0.0468752	+4.01241006E-01	-8.40971406E-01	396.484	0
0.00192762	0.414064	-0.000839952	179.767	9.31327e-008	56.6174	0.00280334	0.0156251	+4.01236499E-01	-8.36243787E-01	396.797	0
0.00192738	0.414064	-0.000840072	179.767	8.75448e-008	52.4612	0.00280286	0.0937505	+4.01236793E-01	-8.36093923E-01	397.109	0
0.00192762	0.406252	-0.000840072	179.759	8.56821e-008	47.1096	0.00280286	-0.070313	+4.01236781E-01	-8.36098059E-01	397.422	0
0.00192762	0.414064	-0.000840191	179.759	6.89183e-008	53.1252	0.00280334	-0.00781256	+4.01238914E-01	-8.32167633E-01	397.734	0
0.00192762	0.429689	-0.000840191	179.767	6.89183e-008	56.719	0.00280382	0.070313	+4.01238862E-01	-8.31182111E-01	398.047	0
0.00192762	0.421877	-0.000840191	179.767	8.75448e-008	47.0784	0.00280334	0.101563	+4.01238273E-01	-8.31181635E-01	398.375	0
0.00192786	0.414064	-0.000840191	179.767	6.89183e-008	40.594	0.00280382	0	+4.01237120E-01	-8.26301731E-01	398.672	0
0.00192786	0.414064	-0.00084031	179.767	4.28411e-008	44.9924	0.00280286	-0.0234376	+4.01237145E-01	-8.26302768E-01	398.984	0
0.00192762	0.421877	-0.00084031	179.767	1.30386e-008	78.3989	0.00280286	0.0625005	+4.01236053E-01	-8.26301176E-01	399.312	0
0.00192762	0.406252	-0.00084031	179.767	-3.35278e-008	107.844	0.00280334	0.00781256	+4.01238187E-01	-8.22384125E-01	399.625	0
0.00192762	0.406252	-0.00084031	179.759	-5.58796e-008	112.165	0.00280239	0.0546877	+4.01240769E-01	-8.21405514E-01	399.922	0
0.00192762	0.414064	-0.000840191	179.759	-7.0781e-008	113.618	0.00280286	-0.0390627	+4.01237881E-01	-8.21402688E-01	400.25	0
0.00192762	0.421877	-0.000840191	179.759	-8.94074e-008	117.68	0.00280286	-0.0390627	+4.01230491E-01	-8.16625770E-01	400.547	0
0.00192738	0.414064	-0.00084031	179.759	-9.49954e-008	118.297	0.00280239	0.00781256	+4.01229332E-01	-8.16517439E-01	400.875	0
0.00192738	0.406252	-0.00084031	179.759	-9.87206e-008	117.985	0.00280286	0.0156251	+4.01232257E-01	-8.14347350E-01	401.172	0
0.00192738	0.414064	-0.000840429	179.759	-1.13622e-007	121.485	0.00280286	-0.0468752	+4.01235256E-01	-8.11604137E-01	401.484	0
0.00192714	0.414064	-0.000840429	179.759	-1.30386e-007	124.844	0.00280286	-0.109375	+4.01238402E-01	-8.11603662E-01	401.812	0
0.00192738	0.406252	-0.000840429	179.759	-1.546e-007	130.157	0.00280239	-0.0234376	+4.01235146E-01	-8.08677744E-01	402.125	0
0.00192762	0.406252	-0.000840548	179.759	-1.91853e-007	139.274	0.00280286	0.0390627	+4.01236029E-01	-8.06714599E-01	402.437	0
0.00192738	0.414064	-0.000840429	179.759	-2.21656e-007	147.212	0.00280286	0.0234376	+4.01233496E-01	-8.06714006E-01	402.734	0
0.00192738	0.421877	-0.000840548	179.759	-2.29106e-007	151.618	0.00280286	0.00781256	+4.01232863E-01	-8.04410441E-01	403.047	0
