Time	Temperature	Field	Vg1	Va1	Rxy1 Ch1	Rxy1 Ch2	Rxx1 Ch1	Rxx1 Ch2	Vg2	Rxy2 Ch1	Rxy2 Ch2	Rxx2 Ch1	Rxx2 Ch2	Field(analog)	Angle	
1.999855E-3	1.947040E+0	1.999800E+0	0	0	-0.00190223	0.000675682	0.00718883	-0.00137997	0					2.021483E+0	0.000000E+0	
1.020055E-1	1.947040E+0	1.999800E+0	0	0	-0.00190223	0.000675444	0.00718835	-0.0013795	0					2.021483E+0	0.000000E+0	
2.020116E-1	1.947040E+0	1.999800E+0	0	0	-0.00190223	0.000675324	0.0071874	-0.00137902	0					2.021483E+0	0.000000E+0	
3.020172E-1	1.947170E+0	1.999800E+0	0	0	-0.00190199	0.000675324	0.00718597	-0.00137902	0					2.021483E+0	0.000000E+0	
4.020228E-1	1.947170E+0	1.999800E+0	0	0	-0.00190163	0.000674967	0.00718454	-0.00137854	0					2.021483E+0	0.000000E+0	
5.020285E-1	1.947170E+0	1.999800E+0	0	0	-0.00190116	0.000674728	0.00718263	-0.00137807	0					2.021483E+0	0.000000E+0	
6.020341E-1	1.947170E+0	1.999800E+0	0	0	-0.00190068	0.000674371	0.0071812	-0.00137759	0					2.021483E+0	0.000000E+0	
7.020402E-1	1.947170E+0	1.999800E+0	0	0	-0.0019002	0.000674251	0.00717977	-0.00137711	0					2.021483E+0	0.000000E+0	
8.020458E-1	1.947170E+0	1.999800E+0	0	0	-0.00190008	0.000674013	0.00717881	-0.00137711	0					2.021483E+0	0.000000E+0	
9.020514E-1	1.947170E+0	1.999800E+0	0	0	-0.0019002	0.000674132	0.00717834	-0.00137711	0					2.021483E+0	0.000000E+0	
1.002057E+0	1.947260E+0	1.999800E+0	0	0	-0.00190056	0.000674371	0.00717786	-0.00137711	0					2.021532E+0	0.000000E+0	
1.102063E+0	1.947260E+0	1.999800E+0	0	0	-0.00190104	0.00067449	0.00717786	-0.00137711	0					2.021532E+0	0.000000E+0	
1.202069E+0	1.947260E+0	1.999800E+0	0	0	-0.00190175	0.00067449	0.00717786	-0.00137711	0					2.021532E+0	0.000000E+0	
1.302074E+0	1.947260E+0	1.999800E+0	0	0	-0.00190235	0.000674371	0.00717834	-0.00137711	0					2.021532E+0	0.000000E+0	
1.402080E+0	1.947260E+0	1.999800E+0	0	0	-0.00190295	0.000673894	0.00717881	-0.00137711	0					2.021532E+0	0.000000E+0	
1.502086E+0	1.947260E+0	1.999800E+0	0	0	-0.00190342	0.000673655	0.00717881	-0.00137664	0					2.021532E+0	0.000000E+0	
1.602091E+0	1.947260E+0	1.999800E+0	0	0	-0.00190366	0.000673655	0.00717929	-0.00137664	0					2.021532E+0	0.000000E+0	
1.702097E+0	1.947340E+0	1.999800E+0	0	0	-0.00190366	0.000674132	0.00717929	-0.00137711	0					2.021532E+0	0.000000E+0	
1.802103E+0	1.947340E+0	1.999800E+0	0	0	-0.0019039	0.000674967	0.00717929	-0.00137759	0					2.021532E+0	0.000000E+0	
1.902109E+0	1.947340E+0	1.999800E+0	0	0	-0.00190402	0.00067592	0.00717977	-0.00137854	0					2.021532E+0	0.000000E+0	
2.002114E+0	1.947340E+0	1.999800E+0	0	0	-0.0019045	0.000676874	0.00718024	-0.0013795	0					2.021532E+0	0.000000E+0	
2.102120E+0	1.947340E+0	1.999800E+0	0	0	-0.00190509	0.000677351	0.0071812	-0.00138045	0					2.021532E+0	0.000000E+0	
2.202126E+0	1.947340E+0	1.999800E+0	0	0	-0.00190545	0.000677351	0.00718215	-0.00138045	0					2.021532E+0	0.000000E+0	
2.302132E+0	1.947340E+0	1.999800E+0	0	0	-0.00190545	0.000676993	0.00718263	-0.00137997	0					2.021532E+0	0.000000E+0	
2.402137E+0	1.947340E+0	1.999800E+0	0	0	-0.00190509	0.000676397	0.00718263	-0.00137902	0					2.021532E+0	0.000000E+0	
2.502143E+0	1.947600E+0	1.999800E+0	0	0	-0.0019045	0.00067604	0.00718215	-0.00137902	0					2.021581E+0	0.000000E+0	
2.602149E+0	1.947600E+0	1.999800E+0	0	0	-0.0019039	0.00067604	0.00718215	-0.00137902	0					2.021581E+0	0.000000E+0	
2.702155E+0	1.947600E+0	1.999800E+0	0	0	-0.00190342	0.000676278	0.00718167	-0.00137902	0					2.021581E+0	0.000000E+0	
2.802160E+0	1.947600E+0	1.999800E+0	0	0	-0.0019033	0.000676636	0.00718167	-0.0013795	0					2.021581E+0	0.000000E+0	
2.902166E+0	1.947600E+0	1.999800E+0	0	0	-0.00190366	0.000676993	0.00718215	-0.00137997	0					2.021581E+0	0.000000E+0	
3.002172E+0	1.947600E+0	1.999800E+0	0	0	-0.00190414	0.000676993	0.0071831	-0.00137997	0					2.021581E+0	0.000000E+0	
3.102177E+0	1.947600E+0	1.999800E+0	0	0	-0.0019045	0.000676636	0.00718406	-0.0013795	0					2.021581E+0	0.000000E+0	
3.202183E+0	1.947760E+0	1.999800E+0	0	0	-0.0019045	0.000676159	0.00718454	-0.00137902	0					2.021581E+0	0.000000E+0	
3.302189E+0	1.947760E+0	1.999800E+0	0	0	-0.00190414	0.000675682	0.00718454	-0.00137902	0					2.021532E+0	0.000000E+0	
3.402194E+0	1.947760E+0	1.999800E+0	0	0	-0.00190354	0.000675444	0.00718454	-0.00137854	0					2.021532E+0	0.000000E+0	
3.502200E+0	1.947760E+0	1.999800E+0	0	0	-0.00190295	0.000675324	0.00718406	-0.00137854	0					2.021532E+0	0.000000E+0	
3.602206E+0	1.947760E+0	1.999800E+0	0	0	-0.00190223	0.000675324	0.00718406	-0.00137854	0					2.021532E+0	0.000000E+0	
3.702212E+0	1.947760E+0	1.999800E+0	0	0	-0.00190175	0.000675205	0.00718358	-0.00137902	0					2.021532E+0	0.000000E+0	
3.802217E+0	1.947760E+0	1.999800E+0	0	0	-0.00190128	0.000674967	0.00718406	-0.00137854	0					2.021532E+0	0.000000E+0	
3.902223E+0	1.947960E+0	1.999800E+0	0	0	-0.0019008	0.00067449	0.00718406	-0.00137807	0					2.021532E+0	0.000000E+0	
4.002229E+0	1.947960E+0	1.999800E+0	0	0	-0.00190032	0.000673894	0.00718406	-0.00137807	0					2.021532E+0	0.000000E+0	
4.102234E+0	1.947960E+0	1.999800E+0	0	0	-0.00189961	0.000673417	0.0071831	-0.00137759	0					2.021532E+0	0.000000E+0	
4.202240E+0	1.947960E+0	1.999800E+0	0	0	-0.00189889	0.000673179	0.00718215	-0.00137711	0					2.021532E+0	0.000000E+0	
4.302246E+0	1.947960E+0	1.999800E+0	0	0	-0.00189806	0.000673298	0.0071812	-0.00137711	0					2.021532E+0	0.000000E+0	
4.402252E+0	1.947960E+0	1.999800E+0	0	0	-0.00189758	0.000674013	0.00717977	-0.00137807	0					2.021532E+0	0.000000E+0	
4.502257E+0	1.947960E+0	1.999800E+0	0	0	-0.00189746	0.000674848	0.00717881	-0.00137854	0					2.021532E+0	0.000000E+0	
4.602263E+0	1.948170E+0	1.999800E+0	0	0	-0.00189794	0.000675682	0.00717881	-0.0013795	0					2.021532E+0	0.000000E+0	
4.702269E+0	1.948170E+0	1.999800E+0	0	0	-0.00189865	0.000676397	0.00717881	-0.00137997	0					2.021532E+0	0.000000E+0	
4.802275E+0	1.948170E+0	1.999800E+0	0	0	-0.00189937	0.000676636	0.00717929	-0.00137997	0					2.021532E+0	0.000000E+0	
4.902280E+0	1.948170E+0	1.999800E+0	0	0	-0.00189973	0.000676516	0.00717929	-0.00137997	0					2.021532E+0	0.000000E+0	
5.002286E+0	1.948170E+0	1.999800E+0	0	0	-0.00189985	0.000676397	0.00717881	-0.0013795	0					2.021532E+0	0.000000E+0	
5.102292E+0	1.948170E+0	1.999800E+0	0	0	-0.00189961	0.000676516	0.00717834	-0.0013795	0					2.021532E+0	0.000000E+0	
5.202298E+0	1.948170E+0	1.999800E+0	0	0	-0.00189937	0.000676755	0.00717786	-0.00137997	0					2.021532E+0	0.000000E+0	
5.302303E+0	1.948170E+0	1.999800E+0	0	0	-0.00189913	0.000677232	0.00717738	-0.00138045	0					2.021532E+0	0.000000E+0	
5.402309E+0	1.947970E+0	1.999800E+0	0	0	-0.00189937	0.000677589	0.00717738	-0.00138093	0					2.021532E+0	0.000000E+0	
5.502315E+0	1.947970E+0	1.999800E+0	0	0	-0.00189997	0.000677828	0.00717786	-0.0013814	0					2.021483E+0	0.000000E+0	
5.602320E+0	1.947970E+0	1.999800E+0	0	0	-0.00190056	0.000677589	0.00717881	-0.00138093	0					2.021483E+0	0.000000E+0	
5.702326E+0	1.947970E+0	1.999800E+0	0	0	-0.00190116	0.000676874	0.00717929	-0.00138045	0					2.021483E+0	0.000000E+0	
5.802332E+0	1.947970E+0	1.999800E+0	0	0	-0.0019014	0.00067592	0.00717977	-0.0013795	0					2.021483E+0	0.000000E+0	
5.902338E+0	1.947970E+0	1.999800E+0	0	0	-0.00190128	0.000674848	0.00717977	-0.00137854	0					2.021483E+0	0.000000E+0	
6.002343E+0	1.947970E+0	1.999800E+0	0	0	-0.00190116	0.000673775	0.00717977	-0.00137759	0					2.021483E+0	0.000000E+0	
6.102349E+0	1.947770E+0	1.999800E+0	0	0	-0.00190116	0.000673059	0.00718024	-0.00137711	0					2.021483E+0	0.000000E+0	
6.202354E+0	1.947770E+0	1.999800E+0	0	0	-0.00190128	0.000672583	0.00718072	-0.00137616	0					2.021532E+0	0.000000E+0	
6.302361E+0	1.947770E+0	1.999800E+0	0	0	-0.00190187	0.000672106	0.00718167	-0.00137568	0					2.021532E+0	0.000000E+0	
6.402366E+0	1.947770E+0	1.999800E+0	0	0	-0.00190283	0.000671748	0.00718263	-0.00137568	0					2.021532E+0	0.000000E+0	
6.502372E+0	1.947770E+0	1.999800E+0	0	0	-0.00190366	0.000671271	0.00718358	-0.00137521	0					2.021532E+0	0.000000E+0	
6.602377E+0	1.947770E+0	1.999800E+0	0	0	-0.00190426	0.000670556	0.00718454	-0.00137473	0					2.021532E+0	0.000000E+0	
6.702383E+0	1.947770E+0	1.999800E+0	0	0	-0.00190438	0.00066996	0.00718454	-0.00137378	0					2.021532E+0	0.000000E+0	
6.802389E+0	1.948070E+0	1.999800E+0	0	0	-0.00190414	0.000669602	0.00718454	-0.00137378	0					2.021532E+0	0.000000E+0	
6.902395E+0	1.948070E+0	1.999800E+0	0	0	-0.00190378	0.000669722	0.00718358	-0.00137378	0					2.021532E+0	0.000000E+0	
7.002400E+0	1.948070E+0	1.999800E+0	0	0	-0.00190342	0.000670318	0.0071831	-0.00137425	0					2.021532E+0	0.000000E+0	
7.102406E+0	1.948070E+0	1.999800E+0	0	0	-0.00190342	0.00067139	0.0071831	-0.00137521	0					2.021532E+0	0.000000E+0	
7.202412E+0	1.948070E+0	1.999800E+0	0	0	-0.00190354	0.000672344	0.0071831	-0.00137664	0					2.021532E+0	0.000000E+0	
7.302418E+0	1.948070E+0	1.999800E+0	0	0	-0.0019039	0.000673417	0.00718358	-0.00137759	0					2.021532E+0	0.000000E+0	
7.402423E+0	1.948070E+0	1.999800E+0	0	0	-0.0019039	0.000674371	0.00718406	-0.00137854	0					2.021532E+0	0.000000E+0	
7.502429E+0	1.948010E+0	1.999800E+0	0	0	-0.00190366	0.000674967	0.00718406	-0.00137902	0					2.021532E+0	0.000000E+0	
7.602435E+0	1.948010E+0	1.999800E+0	0	0	-0.00190295	0.000675444	0.00718358	-0.0013795	0					2.021532E+0	0.000000E+0	
